Wavelength (µm) raw,Microcline hs108.13749 raw,Wavelength (µm) bin avg,Microcline hs108.13749 bin avg,Wavelength (µm) cubic spline of bin avg,Microcline hs108.13749 cubic spline of bin avg
1.92291,0.787666,,,,
1.92362,0.787666,,,,
1.92433,0.787666,,,,
1.92505,0.787454,,,,
1.92576,0.78777,,,,
1.92648,0.78777,,,,
1.92719,0.787454,,,,
1.92791,0.787454,,,,
1.92863,0.787666,,,,
1.92935,0.787982,,,,
1.93007,0.7883,,,,
1.93078,0.788512,,,,
1.9315,0.788618,,,,
1.93222,0.788618,,,,
1.93294,0.788618,,,,
1.93366,0.788935,,,,
1.93439,0.788935,,,,
1.93511,0.78904,,,,
1.93583,0.789464,,,,
1.93655,0.78957,,,,
1.93728,0.789781,,,,
1.938,0.790099,,,,
1.93873,0.789887,,,,
1.93945,0.789887,,,,
1.94018,0.790099,,,,
1.9409,0.790522,,,,
1.94163,0.790839,,,,
1.94236,0.790945,,,,
1.94309,0.790839,,,,
1.94382,0.791263,,,,
1.94454,0.791475,,,,
1.94527,0.791475,,,,
1.946,0.791475,,,,
1.94673,0.791897,,,,
1.94747,0.792215,,,,
1.9482,0.792427,,,,
1.94893,0.792533,,,,
1.94966,0.792533,,,,
1.9504,0.792744,,,,
1.95113,0.792956,,,,
1.95186,0.793167,,,,
1.9526,0.793273,,,,
1.95334,0.79359,,,,
1.95407,0.793696,,,,
1.95481,0.794014,,,,
1.95555,0.79412,,,,
1.95629,0.794438,,,,
1.95702,0.794754,,,,
1.95776,0.794754,,,,
1.9585,0.794542,,,,
1.95924,0.79486,,,,
1.95998,0.795072,,,,
1.96072,0.794966,,,,
1.96147,0.79539,,,,
1.96221,0.795812,,,,
1.96295,0.795601,,,,
1.96369,0.795495,,,,
1.96444,0.795918,,,,
1.96518,0.796447,,,,
1.96593,0.796659,,,,
1.96667,0.796553,,,,
1.96742,0.796024,,,,
1.96817,0.796024,,,,
1.96891,0.796553,,,,
1.96966,0.796977,,,,
1.97041,0.797189,,,,
1.97116,0.796871,,,,
1.97191,0.796977,,,,
1.97266,0.797399,,,,
1.97341,0.797399,,,,
1.97416,0.797823,,,,
1.97492,0.798352,,,,
1.97567,0.798458,,,,
1.97642,0.798563,,,,
1.97718,0.798246,,,,
1.97793,0.798246,,,,
1.97869,0.798669,,,,
1.97944,0.798458,,,,
1.9802,0.798458,,,,
1.98095,0.798563,,,,
1.98171,0.798775,,,,
1.98247,0.798987,,,,
1.98323,0.798987,,,,
1.98399,0.799093,,,,
1.98474,0.799304,,,,
1.98551,0.79941,,,,
1.98627,0.799516,,,,
1.98703,0.799834,,,,
1.98779,0.800045,,,,
1.98855,0.800468,,,,
1.98931,0.800468,,,,
1.99008,0.800362,,,,
1.99084,0.800786,,,,
1.99161,0.800892,,,,
1.99237,0.800892,,,,
1.99314,0.801104,,,,
1.99391,0.801208,,,,
1.99467,0.801104,,,,
1.99544,0.800892,,,,
1.99621,0.801208,,,,
1.99698,0.801632,,,,
1.99775,0.801738,,,,
1.99852,0.801844,,,,
1.99929,0.80195,,,,
2.00006,0.802267,,,,
2.00083,0.802479,,,,
2.0016,0.802585,,,,
2.00238,0.802479,,,,
2.00315,0.802585,,,,
2.00392,0.803113,,,,
2.0047,0.803749,,,,
2.00548,0.803643,,,,
2.00625,0.803537,,,,
2.00703,0.803749,,,,
2.00781,0.804171,,,,
2.00858,0.804277,,,,
2.00936,0.804277,,,,
2.01014,0.804701,,,,
2.01092,0.804913,,,,
2.0117,0.804701,,,,
2.01248,0.804489,,,,
2.01326,0.804701,,,,
2.01405,0.804913,,,,
2.01483,0.80523,,,,
2.01561,0.805653,,,,
2.0164,0.806076,,,,
2.01718,0.806288,,,,
2.01797,0.806288,,,,
2.01875,0.8065,,,,
2.01954,0.8065,,,,
2.02033,0.806817,,,,
2.02111,0.806922,,,,
2.0219,0.80724,,,,
2.02269,0.807558,,,,
2.02348,0.80777,,,,
2.02427,0.807981,,,,
2.02506,0.807664,,,,
2.02585,0.80777,,,,
2.02664,0.807981,,,,
2.02744,0.808192,,,,
2.02823,0.808933,,,,
2.02902,0.809357,,,,
2.02982,0.809357,,,,
2.03061,0.809145,,,,
2.03141,0.809039,,,,
2.0322,0.809251,,,,
2.033,0.80978,,,,
2.0338,0.810309,,,,
2.0346,0.810309,,,,
2.0354,0.810097,,,,
2.03619,0.810627,,,,
2.037,0.810943,,,,
2.0378,0.811155,,,,
2.0386,0.811367,,,,
2.0394,0.811473,,,,
2.0402,0.811685,,,,
2.04101,0.811685,,,,
2.04181,0.811685,,,,
2.04261,0.811896,,,,
2.04342,0.812425,,,,
2.04422,0.812425,,,,
2.04503,0.812425,,,,
2.04584,0.812848,,,,
2.04665,0.81306,,,,
2.04745,0.813166,,,,
2.04826,0.813378,,,,
2.04907,0.813589,,,,
2.04988,0.813589,,,,
2.05069,0.813694,,,,
2.05151,0.813484,,,,
2.05232,0.813378,,,,
2.05313,0.813694,,,,
2.05394,0.813589,,,,
2.05476,0.813589,,,,
2.05557,0.814118,,,,
2.05639,0.814436,,,,
2.0572,0.814542,,,,
2.05802,0.814753,,,,
2.05884,0.814858,,,,
2.05966,0.814647,,,,
2.06047,0.814647,,,,
2.06129,0.814858,,,,
2.06211,0.814753,,,,
2.06293,0.814753,,,,
2.06376,0.814964,,,,
2.06458,0.814753,,,,
2.0654,0.814753,,,,
2.06622,0.814858,,,,
2.06705,0.814858,,,,
2.06787,0.814858,,,,
2.0687,0.815176,,,,
2.06952,0.815388,,,,
2.07035,0.815705,,,,
2.07118,0.815811,,,,
2.072,0.815705,,,,
2.07283,0.815388,,,,
2.07366,0.815494,,,,
2.07449,0.815282,,,,
2.07532,0.815599,,,,
2.07615,0.815811,,,,
2.07699,0.815494,,,,
2.07782,0.815599,,,,
2.07865,0.815917,,,,
2.07948,0.815494,,,,
2.08032,0.815599,,,,
2.08115,0.815705,,,,
2.08199,0.815705,,,,
2.08283,0.815705,,,,
2.08366,0.815388,,,,
2.0845,0.815494,,,,
2.08534,0.815705,,,,
2.08618,0.815705,,,,
2.08702,0.815388,,,,
2.08786,0.814964,,,,
2.0887,0.814964,,,,
2.08954,0.815494,,,,
2.09039,0.815599,,,,
2.09123,0.815388,,,,
2.09207,0.815388,,,,
2.09292,0.815494,,,,
2.09376,0.815388,,,,
2.09461,0.815494,,,,
2.09545,0.815705,,,,
2.0963,0.815388,,,,
2.09715,0.815176,,,,
2.098,0.815176,,,,
2.09885,0.815705,,,,
2.0997,0.815599,,,,
2.10055,0.815282,,,,
2.1014,0.815176,,,,
2.10225,0.815176,,,,
2.10311,0.815176,,,,
2.10396,0.815494,,,,
2.10481,0.815599,,,,
2.10567,0.815599,,,,
2.10652,0.815599,,,,
2.10738,0.815599,,,,
2.10824,0.815388,,,,
2.10909,0.814964,,,,
2.10995,0.815388,,,,
2.11081,0.815811,,,,
2.11167,0.815599,,,,
2.11253,0.815388,,,,
2.11339,0.815282,,,,
2.11425,0.815494,,,,
2.11512,0.815599,,,,
2.11598,0.816129,,,,
2.11684,0.81634,,,,
2.11771,0.816129,,,,
2.11858,0.815917,,,,
2.11944,0.815917,,,,
2.12031,0.816129,,,,
2.12118,0.81634,,,,
2.12204,0.816235,,,,
2.12291,0.815917,,,,
2.12378,0.81634,,,,
2.12465,0.816869,,,,
2.12553,0.817081,,,,
2.1264,0.816869,,,,
2.12727,0.816551,,,,
2.12814,0.816763,,,,
2.12902,0.816975,,,,
2.12989,0.817293,,,,
2.13077,0.817187,,,,
2.13164,0.817187,,,,
2.13252,0.817293,,,,
2.1334,0.817504,,,,
2.13428,0.817399,,,,
2.13515,0.817187,,,,
2.13603,0.817187,,,,
2.13691,0.817715,,,,
2.1378,0.818033,,,,
2.13868,0.817715,,,,
2.13956,0.817821,,,,
2.14044,0.818139,,,,
2.14133,0.818245,,,,
2.14221,0.818245,,,,
2.1431,0.818774,,,,
2.14399,0.818774,,,,
2.14487,0.818668,,,,
2.14576,0.818668,,,,
2.14665,0.818985,,,,
2.14754,0.819409,,,,
2.14843,0.819197,,,,
2.14932,0.81888,,,,
2.15021,0.818985,,,,
2.1511,0.819091,,,,
2.15199,0.819197,,,,
2.15289,0.819197,,,,
2.15378,0.819514,,,,
2.15468,0.820044,,,,
2.15557,0.82015,,,,
2.15647,0.819832,,,,
2.15737,0.819726,,,,
2.15827,0.820044,,,,
2.15916,0.819832,,,,
2.16006,0.819726,,,,
2.16096,0.82015,,,,
2.16186,0.820784,,,,
2.16277,0.821208,,,,
2.16367,0.820678,,,,
2.16457,0.820256,,,,
2.16548,0.820361,,,,
2.16638,0.820466,,,,
2.16729,0.820678,,,,
2.1682,0.820678,,,,
2.1691,0.820784,,,,
2.17001,0.821208,,,,
2.17092,0.821102,,,,
2.17183,0.821102,,,,
2.17274,0.821208,,,,
2.17365,0.820996,,,,
2.17456,0.820784,,,,
2.17547,0.820067,,,,
2.17639,0.819889,,,,
2.1773,0.820247,,,,
2.17822,0.820694,,,,
2.17913,0.820605,,,,
2.18005,0.819709,,,,
2.18097,0.819977,,,,
2.18188,0.820157,,,,
2.1828,0.819889,,,,
2.18372,0.81944,,,,
2.18464,0.81935,,,,
2.18556,0.819709,,,,
2.18648,0.819799,,,,
2.18741,0.81935,,,,
2.18833,0.818992,,,,
2.18925,0.81935,,,,
2.19018,0.818992,,,,
2.1911,0.818723,,,,
2.19203,0.818902,,,,
2.19296,0.819172,,,,
2.19389,0.81926,,,,
2.19482,0.818723,,,,
2.19575,0.818275,,,,
2.19668,0.818455,,,,
2.19761,0.818992,,,,
2.19854,0.818992,,,,
2.19947,0.818633,,,,
2.20041,0.818544,,,,
2.20134,0.818723,,,,
2.20228,0.818455,,,,
2.20321,0.818455,,,,
2.20415,0.818902,,,,
2.20508,0.818633,,,,
2.20602,0.818902,,,,
2.20696,0.818723,,,,
2.2079,0.818723,,,,
2.20884,0.81926,,,,
2.20978,0.81926,,,,
2.21073,0.818902,,,,
2.21167,0.818992,,,,
2.21261,0.81935,,,,
2.21356,0.81935,,,,
2.2145,0.819172,,,,
2.21545,0.819172,,,,
2.2164,0.81935,,,,
2.21735,0.819082,,,,
2.21829,0.81935,,,,
2.21924,0.819082,,,,
2.2202,0.818813,,,,
2.22115,0.818455,,,,
2.2221,0.818455,,,,
2.22305,0.818723,,,,
2.22401,0.818455,,,,
2.22496,0.818633,,,,
2.22591,0.818902,,,,
2.22687,0.819082,,,,
2.22783,0.818902,,,,
2.22878,0.818633,,,,
2.22974,0.818633,,,,
2.2307,0.818544,,,,
2.23166,0.818455,,,,
2.23263,0.818633,,,,
2.23359,0.818992,,,,
2.23455,0.819172,,,,
2.23551,0.819172,,,,
2.23648,0.819082,,,,
2.23744,0.818992,,,,
2.23841,0.819172,,,,
2.23937,0.81926,,,,
2.24034,0.819172,,,,
2.24131,0.818902,,,,
2.24228,0.818813,,,,
2.24325,0.818544,,,,
2.24422,0.818365,,,,
2.2452,0.818096,,,,
2.24617,0.817648,,,,
2.24714,0.817738,,,,
2.24812,0.818185,,,,
2.24909,0.817917,,,,
2.25007,0.817828,,,,
2.25104,0.817558,,,,
2.25202,0.818185,,,,
2.253,0.818455,,,,
2.25398,0.818006,,,,
2.25496,0.817648,,,,
2.25594,0.817558,,,,
2.25692,0.817738,,,,
2.25791,0.818006,,,,
2.25889,0.818096,,,,
2.25988,0.817828,,,,
2.26086,0.817469,,,,
2.26185,0.817738,,,,
2.26283,0.818096,,,,
2.26382,0.817828,,,,
2.26481,0.817738,,,,
2.2658,0.817917,,,,
2.26679,0.817828,,,,
2.26778,0.817469,,,,
2.26878,0.817738,,,,
2.26977,0.817828,,,,
2.27076,0.817648,,,,
2.27176,0.817648,,,,
2.27276,0.818006,,,,
2.27375,0.818096,,,,
2.27475,0.818006,,,,
2.27575,0.817648,,,,
2.27675,0.817379,,,,
2.27775,0.816931,,,,
2.27875,0.816752,,,,
2.27975,0.816841,,,,
2.28075,0.816662,,,,
2.28176,0.816304,,,,
2.28276,0.816304,,,,
2.28377,0.816752,,,,
2.28478,0.816841,,,,
2.28578,0.816304,,,,
2.28679,0.815677,,,,
2.2878,0.815856,,,,
2.28881,0.815856,,,,
2.28982,0.816124,,,,
2.29083,0.816483,,,,
2.29184,0.816483,,,,
2.29286,0.816036,,,,
2.29387,0.815587,,,,
2.29489,0.815497,,,,
2.29591,0.815407,,,,
2.29692,0.815497,,,,
2.29794,0.815766,,,,
2.29896,0.815766,,,,
2.29998,0.815677,,,,
2.301,0.815587,,,,
2.30202,0.815766,,,,
2.30305,0.815856,,,,
2.30407,0.815856,,,,
2.30509,0.815766,,,,
2.30612,0.815766,,,,
2.30714,0.815049,,,,
2.30817,0.814602,,,,
2.3092,0.815319,,,,
2.31023,0.815766,,,,
2.31126,0.815229,,,,
2.31229,0.815497,,,,
2.31332,0.815229,,,,
2.31435,0.815407,,,,
2.31539,0.815587,,,,
2.31642,0.815139,,,,
2.31746,0.815407,,,,
2.31849,0.815677,,,,
2.31953,0.815319,,,,
2.32057,0.815049,,,,
2.32161,0.815049,,,,
2.32265,0.815229,,,,
2.32369,0.815139,,,,
2.32473,0.815139,,,,
2.32578,0.815139,,,,
2.32682,0.815497,,,,
2.32786,0.815319,,,,
2.32891,0.81478,,,,
2.32996,0.81496,,,,
2.33101,0.81487,,,,
2.33205,0.814063,,,,
2.3331,0.814333,,,,
2.33415,0.814602,,,,
2.3352,0.814422,,,,
2.33626,0.814333,,,,
2.33731,0.814243,,,,
2.33836,0.813885,,,,
2.33942,0.813885,,,,
2.34048,0.814243,,,,
2.34153,0.814063,,,,
2.34259,0.813885,,,,
2.34365,0.813526,,,,
2.34471,0.813616,,,,
2.34577,0.813885,,,,
2.34683,0.813795,,,,
2.3479,0.813616,,,,
2.34896,0.813885,,,,
2.35002,0.814153,,,,
2.35109,0.813975,,,,
2.35216,0.813526,,,,
2.35323,0.813436,,,,
2.35429,0.813258,,,,
2.35536,0.813078,,,,
2.35643,0.813078,,,,
2.35751,0.813436,,,,
2.35858,0.813885,,,,
2.35965,0.813795,,,,
2.36073,0.813168,,,,
2.3618,0.81272,,,,
2.36288,0.812899,,,,
2.36395,0.813258,,,,
2.36503,0.813078,,,,
2.36611,0.812988,,,,
2.36719,0.812988,,,,
2.36828,0.812809,,,,
2.36936,0.812361,,,,
2.37044,0.812093,,,,
2.37153,0.812361,,,,
2.37261,0.812093,,,,
2.3737,0.812003,,,,
2.37478,0.811734,,,,
2.37587,0.811286,,,,
2.37696,0.811286,,,,
2.37805,0.811466,,,,
2.37914,0.811554,,,,
2.38024,0.811644,,,,
2.38133,0.812182,,,,
2.38242,0.812541,,,,
2.38352,0.812271,,,,
2.38461,0.811824,,,,
2.38571,0.811466,,,,
2.38681,0.811644,,,,
2.38791,0.811466,,,,
2.38901,0.811017,,,,
2.39011,0.811017,,,,
2.39122,0.811554,,,,
2.39232,0.811286,,,,
2.39342,0.810749,,,,
2.39453,0.810659,,,,
2.39564,0.81039,,,,
2.39674,0.810122,,,,
2.39785,0.81039,,,,
2.39896,0.810749,,,,
2.40007,0.810569,,,,
2.40118,0.810659,,,,
2.4023,0.810749,,,,
2.40341,0.810569,,,,
2.40452,0.810122,,,,
2.40564,0.809852,,,,
2.40676,0.809852,,,,
2.40788,0.809942,,,,
2.40899,0.809763,,,,
2.41011,0.809763,,,,
2.41123,0.809763,,,,
2.41236,0.809673,,,,
2.41348,0.809673,,,,
2.4146,0.809494,,,,
2.41573,0.809583,,,,
2.41685,0.809315,,,,
2.41798,0.808777,,,,
2.41911,0.808418,,,,
2.42024,0.808956,,,,
2.42137,0.808867,,,,
2.4225,0.808239,,,,
2.42364,0.807881,,,,
2.42477,0.808239,,,,
2.4259,0.80806,,,,
2.42704,0.807343,,,,
2.42818,0.807254,,,,
2.42931,0.807074,,,,
2.43045,0.806985,,,,
2.43159,0.806985,,,,
2.43273,0.806806,,,,
2.43388,0.806627,,,,
2.43502,0.806179,,,,
2.43616,0.80573,,,,
2.43731,0.80591,,,,
2.43845,0.806357,,,,
2.4396,0.806179,,,,
2.44075,0.80573,,,,
2.4419,0.805372,,,,
2.44305,0.805193,,,,
2.4442,0.805372,,,,
2.44536,0.805282,,,,
2.44651,0.805103,,,,
2.44766,0.804745,,,,
2.44882,0.804476,,,,
2.44998,0.804297,,,,
2.45114,0.804118,,,,
2.4523,0.804028,,,,
2.45346,0.804386,,,,
2.45462,0.804565,,,,
2.45578,0.804386,,,,
2.45695,0.803938,,,,
2.45811,0.803759,,,,
2.45928,0.80358,,,,
2.46044,0.803311,,,,
2.46161,0.803491,,,,
2.46278,0.803491,,,,
2.46395,0.803221,,,,
2.46512,0.803042,,,,
2.4663,0.803042,,,,
2.46747,0.803401,,,,
2.46864,0.803311,,,,
2.46982,0.802774,,,,
2.471,0.802684,,,,
2.47218,0.802684,,,,
2.47336,0.802415,,,,
2.47454,0.802953,,,,
2.47572,0.803221,,,,
2.4769,0.802684,,,,
2.47809,0.802594,,,,
2.47927,0.802504,,,,
2.48046,0.802326,,,,
2.48164,0.802146,,,,
2.48283,0.802057,,,,
2.48402,0.802057,,,,
2.48521,0.801967,,,,
2.4864,0.801609,,,,
2.4876,0.801609,,,,
2.48879,0.801429,,,,
2.48999,0.801429,,,,
2.49118,0.801609,,,,
2.49238,0.80134,,,,
2.49358,0.80125,,,,
2.49478,0.801429,,,,
2.49598,0.801072,,,,
2.49718,0.800802,,,,
2.49839,0.800713,,,,
2.49959,0.800533,,,,
2.5008,0.800355,,,,
2.50201,0.800892,,,,
2.50321,0.800802,,,,
2.50442,0.800085,,,,
2.50563,0.799548,,,,
2.50684,0.799638,,,,
2.50806,0.799638,,,,
2.50927,0.799816,,,,
2.51049,0.799996,,,,
2.5117,0.799638,,,,
2.51292,0.799727,,,,
2.51414,0.799906,,,,
2.51536,0.799638,,,,
2.51658,0.7991,,,,
2.5178,0.798831,,,,
2.51903,0.799189,,,,
2.52025,0.799368,,,,
2.52148,0.799189,,,,
2.5227,0.798741,,,,
2.52393,0.798831,,,,
2.52516,0.798562,,,,
2.52639,0.798473,,,,
2.52762,0.798473,,,,
2.52886,0.798204,,,,
2.53009,0.798293,,,,
2.53132,0.798562,,,,
2.53256,0.798473,,,,
2.5338,0.798562,,,,
2.53504,0.798383,,,,
2.53628,0.798293,,,,
2.53752,0.798293,,,,
2.53876,0.798293,,,,
2.54001,0.798114,,,,
2.54125,0.798293,,,,
2.5425,0.798741,,,,
2.54375,0.798383,,,,
2.54499,0.798114,,,,
2.54624,0.798024,,,,
2.5475,0.797934,,,,
2.54875,0.797756,,,,
2.55,0.797934,,,,
2.55126,0.798562,,,,
2.55251,0.798651,,,,
2.55377,0.798204,,,,
2.55503,0.797577,,,,
2.55629,0.797934,,,,
2.55755,0.797934,,,,
2.55881,0.797577,,,,
2.56008,0.797845,,,,
2.56134,0.798473,,,,
2.56261,0.798114,,,,
2.56387,0.798024,,,,
2.56514,0.797934,,,,
2.56641,0.797307,,,,
2.56768,0.796949,,,,
2.56896,0.797397,,,,
2.57023,0.797666,,,,
2.57151,0.797217,,,,
2.57278,0.797397,,,,
2.57406,0.797577,,,,
2.57534,0.797217,,,,
2.57662,0.797307,,,,
2.5779,0.79668,,,,
2.57918,0.796412,,,,
2.58047,0.79659,,,,
2.58175,0.796322,,,,
2.58304,0.79659,,,,
2.58432,0.796949,,,,
2.58561,0.796232,,,,
2.5869,0.796232,,,,
2.5882,0.796322,,,,
2.58949,0.795873,,,,
2.59078,0.795426,,,,
2.59208,0.795246,,,,
2.59337,0.796053,,,,
2.59467,0.797577,,,,
2.59597,0.796322,,,,
2.59727,0.794709,,,,
2.59857,0.794351,,,,
2.59988,0.794798,,,,
2.60118,0.794798,,,,
2.60249,0.794709,,,,
2.60379,0.794709,,,,
2.6051,0.794978,,,,
2.60641,0.794798,,,,
2.60772,0.794261,,,,
2.60903,0.794171,,,,
2.61035,0.793813,,,,
2.61166,0.793365,,,,
2.61298,0.793365,,,,
2.6143,0.793276,,,,
2.61562,0.793365,,,,
2.61694,0.793813,,,,
2.61826,0.792917,,,,
2.61958,0.792917,,,,
2.62091,0.793096,,,,
2.62223,0.791932,,,,
2.62356,0.791752,,,,
2.62489,0.791483,,,,
2.62622,0.791932,,,,
2.62755,0.791662,,,,
2.62888,0.791215,,,,
2.63022,0.79202,,,,
2.63155,0.791842,,,,
2.63289,0.791035,,,,
2.63422,0.790498,,,,
2.63556,0.790049,,,,
2.6369,0.790139,,,,
2.63825,0.789871,,,,
2.63959,0.789333,,,,
2.64093,0.788795,,,,
2.64228,0.788526,,,,
2.64363,0.788347,,,,
2.64498,0.788437,,,,
2.64633,0.787809,,,,
2.64768,0.787003,,,,
2.64903,0.786645,,,,
2.65039,0.786645,,,,
2.65174,0.786376,,,,
2.6531,0.786018,,,,
2.65446,0.785301,,,,
2.65582,0.784853,,,,
2.65718,0.784136,,,,
2.65854,0.783867,,,,
2.6599,0.783419,,,,
2.66127,0.782612,,,,
2.66264,0.781626,,,,
2.664,0.781358,,,,
2.66538,0.781806,,,,
2.66674,0.780821,,,,
2.66812,0.779117,,,,
2.66949,0.778759,,,,
2.67087,0.778043,,,,
2.67224,0.774996,,,,
2.67362,0.773473,,,,
2.675,0.773115,,,,
2.67638,0.772576,,,,
2.67776,0.771232,,,,
2.67915,0.769799,,,,
2.68053,0.767648,,,,
2.68192,0.765677,,,,
2.68331,0.764692,,,,
2.6847,0.762809,,,,
2.68609,0.761017,,,,
2.68748,0.759136,,,,
2.68888,0.756806,,,,
2.69027,0.754476,,,,
2.69167,0.752505,,,,
2.69307,0.750623,,,,
2.69447,0.748025,,,,
2.69587,0.744709,,,,
2.69727,0.741036,,,,
2.69867,0.737362,,,,
2.70008,0.733598,,,,
2.70149,0.729566,,,,
2.7029,0.724817,,,,
2.70431,0.720874,,,,
2.70572,0.717918,,,,
2.70713,0.71505,,,,
2.70854,0.712541,,,,
2.70996,0.709853,,,,
2.71138,0.706895,,,,
2.7128,0.702237,,,,
2.71422,0.697577,,,,
2.71564,0.692648,,,,
2.71706,0.687451,,,,
2.71849,0.681716,,,,
2.71991,0.67643,,,,
2.72134,0.669888,,,,
2.72277,0.662452,,,,
2.7242,0.65591,,,,
2.72563,0.648563,,,,
2.72707,0.640946,,,,
2.7285,0.633868,,,,
2.72994,0.627416,,,,
2.73138,0.621233,,,,
2.73282,0.614781,,,,
2.73426,0.60824,,,,
2.7357,0.601341,,,,
2.73715,0.594442,,,,
2.73859,0.58799,,,,
2.74004,0.581986,,,,
2.74149,0.575714,,,,
2.74294,0.569621,,,,
2.74439,0.563617,,,,
2.74584,0.557703,,,,
2.7473,0.5517,,,,
2.74876,0.546054,,,,
2.75021,0.540767,,,,
2.75167,0.535392,,,,
2.75314,0.530283,,,,
2.7546,0.525803,,,,
2.75606,0.521145,,,,
2.75753,0.515768,,,,
2.759,0.510661,,,,
2.76046,0.506091,,,,
2.76194,0.502328,,,,
2.76341,0.49946,,,,
2.76488,0.496682,,,,
2.76636,0.493993,,,,
2.76783,0.491127,,,,
2.76931,0.488079,,,,
2.77079,0.485302,,,,
2.77228,0.482704,,,,
2.77376,0.479478,,,,
2.77524,0.476521,,,,
2.77673,0.474101,,,,
2.77822,0.471682,,,,
2.77971,0.469174,,,,
2.7812,0.466843,,,,
2.78269,0.464604,,,,
2.78418,0.462005,,,,
2.78568,0.459137,,,,
2.78718,0.456897,,,,
2.78868,0.454478,,,,
2.79018,0.451879,,,,
2.79168,0.449281,,,,
2.79319,0.447219,,,,
2.79469,0.445428,,,,
2.7962,0.443367,,,,
2.79771,0.440858,,,,
2.79922,0.438259,,,,
2.80073,0.43584,,,,
2.80225,0.433958,,,,
2.80376,0.431987,,,,
2.80528,0.429926,,,,
2.8068,0.427775,,,,
2.80832,0.425804,,,,
2.80984,0.424012,,,,
2.81136,0.421772,,,,
2.81289,0.419711,,,,
2.81442,0.418188,,,,
2.81595,0.416575,,,,
2.81747,0.414514,,,,
2.81901,0.412453,,,,
2.82054,0.410751,,,,
2.82208,0.408958,,,,
2.82361,0.407076,,,,
2.82515,0.405374,,,,
2.82669,0.40394,,,,
2.82823,0.402327,,,,
2.82978,0.400625,,,,
2.83132,0.399013,,,,
2.83287,0.397489,,,,
2.83442,0.396145,,,,
2.83597,0.394443,,,,
2.83752,0.392829,,,,
2.83908,0.391485,,,,
2.84063,0.390141,,,,
2.84219,0.388887,,,,
2.84375,0.387364,,,,
2.84531,0.38593,,,,
2.84687,0.384406,,,,
2.84844,0.383062,,,,
2.85,0.381628,,,,
2.85157,0.380106,,,,
2.85314,0.37894,,,,
2.85471,0.377955,,,,
2.85628,0.377059,,,,
2.85786,0.375804,,,,
2.85943,0.374371,,,,
2.86101,0.373206,,,,
2.86259,0.372131,,,,
2.86417,0.370697,,,,
2.86576,0.369442,,,,
2.86734,0.368815,,,,
2.86893,0.36774,,,,
2.87052,0.366486,,,,
2.87211,0.36532,,,,
2.8737,0.364156,,,,
2.87529,0.363081,,,,
2.87689,0.362094,,,,
2.87849,0.361199,,,,
2.88009,0.360482,,,,
2.88169,0.359765,,,,
2.88329,0.358869,,,,
2.88489,0.357973,,,,
2.8865,0.357256,,,,
2.88811,0.356539,,,,
2.88972,0.355912,,,,
2.89133,0.355375,,,,
2.89294,0.354658,,,,
2.89456,0.353941,,,,
2.89618,0.353403,,,,
2.89779,0.352866,,,,
2.89941,0.352507,,,,
2.90104,0.352239,,,,
2.90266,0.35179,,,,
2.90429,0.351073,,,,
2.90592,0.350625,,,,
2.90755,0.349998,,,,
2.90918,0.34955,,,,
2.91081,0.34955,,,,
2.91245,0.349102,,,,
2.91408,0.348654,,,,
2.91572,0.348296,,,,
2.91736,0.348206,,,,
2.91901,0.348296,,,,
2.92065,0.348027,,,,
2.9223,0.347847,,,,
2.92394,0.347937,,,,
2.92559,0.347579,,,,
2.92725,0.34731,,,,
2.9289,0.3474,,,,
2.93056,0.347579,,,,
2.93221,0.347669,,,,
2.93387,0.347847,,,,
2.93553,0.348027,,,,
2.9372,0.348386,,,,
2.93886,0.348654,,,,
2.94053,0.348654,,,,
2.9422,0.349013,,,,
2.94387,0.349371,,,,
2.94554,0.349998,,,,
2.94722,0.350446,,,,
2.94889,0.350625,,,,
2.95057,0.351073,,,,
2.95225,0.351611,,,,
2.95393,0.352059,,,,
2.95562,0.352686,,,,
2.9573,0.353403,,,,
2.95899,0.354031,,,,
2.96068,0.354747,,,,
2.96237,0.355643,,,,
2.96407,0.356539,,,,
2.96576,0.357167,,,,
2.96746,0.357704,,,,
2.96916,0.35869,,,,
2.97086,0.359855,,,,
2.97256,0.36075,,,,
2.97427,0.361557,,,,
2.97598,0.362633,,,,
2.97769,0.363528,,,,
2.9794,0.364514,,,,
2.98111,0.365589,,,,
2.98283,0.366664,,,,
2.98454,0.367471,,,,
2.98626,0.368367,,,,
2.98799,0.369442,,,,
2.98971,0.370607,,,,
2.99143,0.371683,,,,
2.99316,0.372668,,,,
2.99489,0.374012,,,,
2.99662,0.375177,,,,
2.99835,0.376163,,,,
3.00009,0.377507,,,,
3.00183,0.37894,,,,
3.00357,0.380106,,,,
3.00531,0.381181,,,,
3.00705,0.382256,,,,
3.0088,0.38351,,,,
3.01054,0.384765,,,,
3.01229,0.385571,,,,
3.01404,0.386647,,,,
3.0158,0.387991,,,,
3.01755,0.389246,,,,
3.01931,0.390321,,,,
3.02107,0.391485,,,,
3.02283,0.39265,,,,
3.02459,0.393904,,,,
3.02636,0.39516,,,,
3.02813,0.396235,,,,
3.0299,0.39713,,,,
3.03167,0.398116,,,,
3.03344,0.399371,,,,
3.03522,0.400535,,,,
3.037,0.401521,,,,
3.03878,0.402596,,,,
3.04056,0.403671,,,,
3.04234,0.404837,,,,
3.04413,0.406002,,,,
