Wavelength raw,SynOl_Fo40 raw,Wavelength bin avg,SynOl_Fo40 bin avg,Wavelength cubic spline of bin avg,SynOl_Fo40 cubic spline of bin avg
0.67,0.5399,2.5773032258064505,0.7744629032258067,2.6614579919678722,0.7711593867744482
0.675,0.53952,2.616973333333333,0.7733479999999999,2.691072289156627,0.7674486146415095
0.68,0.5387,2.656520689655172,0.7715272413793104,2.720686586345382,0.7593265610362361
0.685,0.53806,2.6965793103448275,0.7663544827586206,2.750300883534137,0.7438134829200131
0.69,0.53521,2.7371499999999993,0.7517567857142857,2.779915180722892,0.7231558631661268
0.695,0.53377,2.7767230769230764,0.7253757692307693,2.809529477911647,0.7045230707921073
0.7,0.53148,2.81591923076923,0.7011142307692307,2.8391437751004025,0.6908757663849394
0.705,0.52706,2.8562461538461537,0.6851696153846155,2.8687580722891575,0.6817787706632017
0.71,0.52341,2.8961208333333333,0.6762937499999998,2.8983723694779124,0.6759461735926912
0.715,0.52068,2.9279866666666674,0.6725600000000002,2.9279866666666674,0.6725600000000002
