Wavelength raw,SynOl_Fo90 raw,Wavelength bin avg,SynOl_Fo90 bin avg,Wavelength cubic spline of bin avg,SynOl_Fo90 cubic spline of bin avg
0.3,0.23606,0.47000000000000003,0.506648,0.47000000000000003,0.506648
0.305,0.24717,0.5025000000000001,0.5330687500000001,0.49961429718875505,0.5306834144826333
0.31,0.25633,0.5425000000000001,0.56671625,0.5292285943775101,0.5554494468606105
0.315,0.2681,0.5824999999999999,0.59365375,0.5588428915662651,0.5801840170579597
0.32,0.2791,0.6224999999999999,0.5918100000000001,0.5884571887550202,0.5950276798526886
0.325,0.29213,0.6625,0.58221,0.6180714859437751,0.592720050714448
0.33,0.3076,0.7024999999999999,0.5631225,0.6476857831325302,0.5865526747246952
0.335,0.32251,0.7374999999999999,0.544285,0.6773000803212852,0.576088167004132
0.34,0.33505,0.7625000000000001,0.5303325,0.7069143775100403,0.56075049536028
0.345,0.34852,0.7825000000000001,0.5183774999999999,0.7365286746987953,0.5448116900486293
0.35,0.36009,0.8025000000000001,0.506605,0.7661429718875503,0.5281889112363476
0.355,0.37242,0.8225,0.4950475,0.7957572690763053,0.510552878637285
0.36,0.38255,0.8424999999999999,0.48469,0.8253715662650604,0.49345768384892796
0.365,0.39292,0.8625,0.47630500000000003,0.8549858634538154,0.4792561242775311
0.37,0.40186,0.8825,0.4694475,0.8846001606425704,0.46883863470318027
0.375,0.40975,0.9025000000000001,0.464375,0.9142144578313254,0.46183986784902264
0.38,0.41685,0.9225,0.4602325,0.9438287550200805,0.4558993004811973
0.385,0.42438,0.9424999999999999,0.4562575,0.9734430522088355,0.447653671806614
0.39,0.43144,0.9624999999999999,0.4502025,1.0030573493975905,0.4405355723824689
0.395,0.43822,0.9824999999999999,0.445705,1.0326716465863455,0.4363015727939156
0.4,0.44414,1.0,0.44126333333333334,1.0622859437751007,0.4388941026331397
0.405,0.45007,1.02,0.437412,1.0919002409638556,0.44990196896268986
0.41,0.45435,1.04,0.4362266666666666,1.1215145381526106,0.4643131058565336
0.415,0.45914,1.0575,0.43793750000000004,1.1511288353413656,0.47741713290975163
0.42,0.46532,1.0775000000000001,0.4434875,1.1807431325301208,0.4885975662361566
0.425,0.47118,1.0975000000000001,0.45262749999999996,1.2103574297188757,0.49776854945818483
0.43,0.47584,1.1175000000000002,0.46231749999999994,1.2399717269076307,0.5062250758202886
0.435,0.48074,1.1374999999999997,0.47197,1.2695860240963857,0.5150226370187444
0.44,0.48557,1.1575,0.47979,1.2992003212851408,0.5240839547158415
0.445,0.48899,1.1774999999999998,0.4873725,1.3288146184738958,0.5348330873094216
0.45,0.4915,1.1975,0.49437250000000005,1.3584289156626508,0.546739664989293
0.455,0.49477,1.2174999999999998,0.49956999999999996,1.3880432128514057,0.5585780555859264
0.46,0.49885,1.2375,0.5054425,1.417657510040161,0.5730415070906971
0.465,0.50261,1.2574999999999998,0.511665,1.447271807228916,0.5834183324366069
0.47,0.50594,1.2775,0.5172525,1.4768861044176709,0.5947966836649435
0.475,0.5107,1.2974999999999999,0.523545,1.5065004016064258,0.6067689732098767
0.48,0.51514,1.3175000000000001,0.530205,1.536114698795181,0.6178645007417928
0.485,0.5203,1.3375,0.538585,1.565728995983936,0.6272980587087253
0.49,0.52473,1.3575000000000002,0.5464224999999999,1.595343293172691,0.6356733114912804
0.495,0.52836,1.3775,0.5534574999999999,1.624957590361446,0.6433275826806996
0.5,0.53357,1.3975000000000002,0.56367,1.6545718875502011,0.6500737111219254
0.505,0.53354,1.4175,0.572985,1.684186184738956,0.6560655839276079
0.51,0.53646,1.4375,0.5792975,1.713800481927711,0.6620269826999483
0.515,0.54138,1.4575,0.587925,1.743414779116466,0.6676998437481947
0.52,0.54621,1.4775000000000003,0.5950225,1.7730290763052212,0.672101554885686
0.525,0.54989,1.4975,0.603225,1.8026433734939762,0.6750234712131029
0.53,0.55429,1.5175,0.610915,1.8322576706827312,0.6770108207834036
0.535,0.55855,1.5375,0.618355,1.8618719678714861,0.6786328224552546
0.54,0.56361,1.5575,0.624835,1.8914862650602413,0.6801973718279867
0.545,0.56945,1.5824999999999998,0.6321183333333334,1.9211005622489963,0.6820034303824595
0.55,0.57519,1.6175,0.6414837499999999,1.9507148594377512,0.6841455796830297
0.555,0.57902,1.6575,0.6506925,1.9803291566265064,0.6866181584920834
0.56,0.58373,1.6974999999999998,0.6587112499999999,2.0099434538152616,0.689436452718262
0.565,0.58774,1.7374999999999998,0.6666500000000001,2.0395577510040166,0.6926709336918144
0.57,0.59186,1.7775,0.67263375,2.0691720481927716,0.6962811739254862
0.575,0.59327,1.819135,0.6761968333333334,2.0987863453815265,0.7001927977770914
0.58,0.59454,1.8582700000000005,0.6784448333333336,2.1284006425702815,0.7044653612436211
0.585,0.59573,1.8980649122807016,0.6805696491228072,2.1580149397590365,0.7093954933631654
0.59,0.59549,1.9381464285714283,0.6831957142857144,2.1876292369477914,0.714419919146073
0.595,0.59518,1.9780596153846153,0.6864171153846154,2.217243534136547,0.7190513871595455
0.6,0.59542,2.0177117647058824,0.6902429411764704,2.246857831325302,0.72357809876376
0.605,0.59279,2.057742857142857,0.6948497959183673,2.276472128514057,0.7276669259159206
0.61,0.59344,2.097691489361702,0.7000431914893618,2.3060864257028117,0.731386088668729
0.615,0.59269,2.1374711111111107,0.7059022222222223,2.3357007228915667,0.7349478926800702
0.62,0.59275,2.1774227272727273,0.7127420454545453,2.3653150200803217,0.7381647208523296
0.625,0.59206,2.2174547619047615,0.7190840476190478,2.3949293172690767,0.7410809123745921
0.63,0.59128,2.257519512195122,0.7251190243902439,2.424543614457832,0.7436813326215629
0.635,0.58997,2.2975333333333334,0.7303238461538463,2.454157911646587,0.7458892997632395
0.64,0.5895,2.337407894736843,0.7351436842105262,2.483772208835342,0.7477407834426028
0.645,0.58904,2.3775918918918917,0.7394048648648648,2.513386506024097,0.7493216001260836
0.65,0.58711,2.4175057142857135,0.7430985714285714,2.543000803212852,0.7508280889361525
0.655,0.58517,2.4570264705882354,0.7460832352941177,2.572615100401607,0.7522830011540272
0.66,0.58366,2.496648484848485,0.7484542424242426,2.6022293975903623,0.7532699551802576
0.665,0.58117,2.536957575757576,0.7505139393939394,2.6318436947791173,0.754076615680327
0.67,0.57947,2.5773032258064505,0.7524745161290322,2.6614579919678722,0.753920316379329
0.675,0.57738,2.61697,0.7536743333333331,2.691072289156627,0.7502851723417465
0.68,0.57468,2.656520689655172,0.7541048275862068,2.720686586345382,0.7401935345298953
0.685,0.57221,2.6965793103448275,0.7489558620689655,2.750300883534137,0.7236525162616552
0.69,0.56969,2.7371499999999993,0.7316732142857143,2.779915180722892,0.7050720051674735
0.695,0.56716,2.7767230769230764,0.7069349999999999,2.809529477911647,0.6903239647902832
0.7,0.56435,2.81591923076923,0.6876688461538463,2.8391437751004025,0.6793570703700653
0.705,0.56188,2.8562461538461537,0.6745530769230768,2.8687580722891575,0.6717281089753644
0.71,0.55932,2.896125,0.6673708333333331,2.8983723694779124,0.6671130220144286
0.715,0.5565,2.9279866666666674,0.6649126666666665,2.9279866666666674,0.6649126666666665
