Wavelength (µm) raw,SynOl_Fo10 raw,Wavelength (µm) bin avg,SynOl_Fo10 bin avg,Wavelength (µm) cubic spline of bin avg,SynOl_Fo10 cubic spline of bin avg
0.625,0.2207,1.09478,0.16930499999999998,1.0947837254901962,0.16930545721025397
0.63,0.22262,1.10477,0.170985,1.104764705882353,0.17098401846328237
0.635,0.22447,1.11475,0.17287,1.1147456862745098,0.17286910777858802
0.64,0.22655,1.12473,0.175045,1.1247266666666667,0.1750443077759584
0.645,0.22831,1.13471,0.17733,1.1347076470588235,0.1773292866408793
0.65,0.23014,1.14469,0.18079,1.1446886274509804,0.18078957933588152
0.655,0.23173,1.15467,0.18321500000000002,1.1546696078431373,0.1832149058976663
0.66,0.23311,1.16465,0.18598,1.1646505882352942,0.185980172823755
0.665,0.23424,1.17463,0.18871500000000002,1.174631568627451,0.18871537354171108
0.67,0.23507,1.18461,0.19068,1.184612549019608,0.1906804242994843
0.675,0.23615,1.19459,0.192185,1.1945935294117647,0.19218549093611292
0.68,0.23713,1.20458,0.193685,1.2045745098039216,0.1936840119287299
0.685,0.23795,1.21456,0.19536,1.2145554901960784,0.19535957166855517
0.69,0.23869,1.22454,0.19558999999999999,1.2245364705882353,0.19558995425757206
0.695,0.23945,1.23452,0.196235,1.2345174509803922,0.19623470385265518
0.7,0.24018,1.2445,0.19731,1.2444984313725491,0.19730993835374974
0.705,0.24078,1.25448,0.19717,1.254479411764706,0.19716999544402158
0.71,0.24103,1.26446,0.19774999999999998,1.264460392156863,0.1977500243059053
0.715,0.24138,1.27444,0.19809,1.2744413725490196,0.19809002865265957
0.72,0.24184,1.28442,0.19848,1.2844223529411765,0.1984801740425932
0.725,0.2423,1.2944,0.19945000000000002,1.2944033333333334,0.19945030702462613
0.73,0.24244,1.30438,0.20011,1.3043843137254902,0.20011020509619296
0.735,0.24263,1.31437,0.20075,1.3143652941176471,0.20074949059594696
0.74,0.24276,1.32435,0.202325,1.324346274509804,0.20232431067085074
0.745,0.24291,1.33433,0.204145,1.334327254901961,0.204144527473671
0.75,0.24309,1.34431,0.20588,1.3443082352941178,0.20587965574294212
0.755,0.24328,1.35429,0.208045,1.3542892156862745,0.20804482755182327
0.76,0.24308,1.36427,0.21021499999999999,1.3642701960784314,0.21021504481172754
0.765,0.24294,1.37425,0.212675,1.3742511764705883,0.21267530324309497
0.77,0.24226,1.38423,0.215385,1.3842321568627451,0.21538563530712626
0.775,0.24197,1.39421,0.218555,1.394213137254902,0.218556040321271
0.78,0.24105,1.40419,0.22192,1.404194117647059,0.2219214143446717
0.785,0.24012,1.41418,0.22549999999999998,1.4141750980392158,0.22549813209804084
0.79,0.23922,1.42416,0.22919,1.4241560784313727,0.2291887583816764
0.795,0.23804,1.43414,0.23211500000000002,1.4341370588235294,0.2321139968430797
0.8,0.23634,1.44412,0.23624499999999998,1.4441180392156863,0.2362441377726596
0.805,0.23452,1.4541,0.24040499999999998,1.4540990196078432,0.24040461573462205
0.81,0.23338,1.46408,0.24436,1.46408,0.24436
0.815,0.23209,1.47406,0.24897,1.474060980392157,0.24897044635102225
0.82,0.23081,1.48404,0.253115,1.4840419607843138,0.25311574269229725
0.825,0.2295,1.49402,0.256785,1.4940229411764707,0.2567861141398078
0.83,0.22813,1.504,0.26085,1.5040039215686276,0.2608516909302908
0.835,0.2266,1.51399,0.265195,1.5139849019607845,0.2651928423729232
0.84,0.22527,1.52397,0.26935,1.5239658823529412,0.26934823052311296
0.845,0.22391,1.53395,0.273785,1.533946862745098,0.27378361966205844
0.85,0.22248,1.54393,0.27804,1.543927843137255,0.27803908855776444
0.855,0.22128,1.55391,0.282225,1.5539088235294118,0.2822245214293191
0.86,0.2201,1.56389,0.28627,1.5638898039215687,0.28626991681606984
0.865,0.21892,1.57387,0.29047,1.5738707843137256,0.29047029389189355
0.87,0.21761,1.58385,0.293825,1.5838517647058825,0.2938256140076246
0.875,0.21627,1.59383,0.29762500000000003,1.5938327450980394,0.2976260551297274
0.88,0.21492,1.60381,0.30126,1.6038137254901963,0.3012613021962787
0.885,0.21375,1.6138,0.304665,1.613794705882353,0.30466323873130285
0.89,0.21248,1.62378,0.30789,1.6237756862745099,0.3078886554160009
0.895,0.21147,1.63376,0.31099,1.6337566666666667,0.31098892719417687
0.9,0.21064,1.64374,0.31432499999999997,1.6437376470588236,0.3143242111071451
0.905,0.20967,1.65372,0.31725499999999995,1.6537186274509805,0.31725469759585356
0.91,0.20929,1.6637,0.31906999999999996,1.6636996078431374,0.31906991771077764
0.915,0.20744,1.67368,0.321595,1.6736805882352943,0.3215951440777758
0.92,0.20693,1.68366,0.32376000000000005,1.683661568627451,0.3237603454760696
0.925,0.20531,1.69364,0.32587999999999995,1.6936425490196079,0.32588041338612195
0.93,0.20375,1.70362,0.32726,1.7036235294117648,0.32726064629155277
0.935,0.20246,1.7136,0.32976,1.7136045098039216,0.3297612258551835
0.94,0.20138,1.72359,0.33218000000000003,1.7235854901960785,0.33217906254065216
0.945,0.19975,1.73357,0.33393,1.7335664705882354,0.33392947235216147
0.95,0.19877,1.74355,0.33540000000000003,1.7435474509803923,0.3353995868031334
0.955,0.19689,1.75353,0.33721999999999996,1.7535284313725492,0.3372197003117884
0.96,0.19525,1.76351,0.33895,1.763509411764706,0.3389499171614738
0.965,0.19326,1.77349,0.340025,1.7734903921568628,0.34002503484101687
0.97,0.19114,1.78347,0.34096,1.7834713725490197,0.340960148248862
0.975,0.19014,1.79345,0.34209500000000004,1.7934523529411766,0.3420952385084449
0.98,0.18863,1.80343,0.342955,1.8034333333333334,0.342955287349435
0.985,0.18741,1.81341,0.343855,1.8134143137254903,0.34385535751243945
0.99,0.18577,1.8234,0.34458500000000003,1.8233952941176472,0.34458466102637725
0.995,0.18414,1.83338,0.34521999999999997,1.8333762745098041,0.3452198543487806
1.0,0.18244,1.84336,0.345475,1.8433572549019608,0.34547489248646857
1.005,0.18101,1.85334,0.3460008333333333,1.8533382352941177,0.34600076461817614
1.01,0.1802,1.86332,0.34622933333333333,1.8633192156862746,0.3462293083540087
1.015,0.17801,1.8733,0.34671466666666667,1.8733001960784315,0.34671467612593176
1.02,0.17709,1.88328,0.3470692857142857,1.8832811764705883,0.3470693182656345
1.025,0.17554,1.89326,0.34730799999999995,1.8932621568627452,0.34730804192290093
1.03,0.17401,1.90324,0.34750571428571425,1.9032431372549021,0.3475057951426513
1.035,0.17314,1.91322,0.3478064285714285,1.913224117647059,0.3478065410157733
1.04,0.17255,1.92321,0.34801071428571423,1.923205098039216,0.34801063225255896
