Wavelength (nm),SynOl_Fo40
845.0,0.36644
850.0,0.361
855.0,0.35533
860.0,0.35056
865.0,0.34664
870.0,0.34251
875.0,0.33888
880.0,0.33482
885.0,0.33137
890.0,0.32784
895.0,0.32428
900.0,0.32141
905.0,0.31862
910.0,0.31526
915.0,0.31179
920.0,0.30871
925.0,0.30555
930.0,0.30281
935.0,0.2996
940.0,0.29613
945.0,0.29276
950.0,0.28916
955.0,0.28599
960.0,0.28162
965.0,0.27795
970.0,0.27474
975.0,0.27125
980.0,0.26675
985.0,0.26329
990.0,0.25991
995.0,0.2559
1000.0,0.25294
1005.0,0.24893
1010.0,0.24591
1015.0,0.24236
1020.0,0.23964
1025.0,0.23727
1030.0,0.23446
1035.0,0.23251
1040.0,0.23091
1045.0,0.22908
1050.0,0.22837
1055.0,0.22722
1060.0,0.22632
1065.0,0.2259
1070.0,0.22495
1075.0,0.22509
1080.0,0.22535
1085.0,0.22627
1090.0,0.22715
1095.0,0.22809
1100.0,0.23033
1105.0,0.23139
1110.0,0.23392
1115.0,0.23626
1120.0,0.23824
1125.0,0.24083
1130.0,0.2431
1135.0,0.24593
1140.0,0.24882
1145.0,0.25146
1150.0,0.25411
1155.0,0.25616
1160.0,0.25874
1165.0,0.26157
1170.0,0.26363
1175.0,0.26547
1180.0,0.26786
1185.0,0.26916
1190.0,0.27028
1195.0,0.27229
1200.0,0.27322
1205.0,0.27458
1210.0,0.27599
1215.0,0.27717
1220.0,0.27822
1225.0,0.27922
1230.0,0.28023
1235.0,0.28126
1240.0,0.28188
1245.0,0.28343
1250.0,0.28419
1255.0,0.28559
1260.0,0.28626
1265.0,0.28773
1270.0,0.28873
1275.0,0.28996
1280.0,0.29104
1285.0,0.29287
1290.0,0.29433
1295.0,0.29599
1300.0,0.29778
1305.0,0.29966
1310.0,0.30145
1315.0,0.30342
1320.0,0.3056
1325.0,0.3082
1330.0,0.31095
1335.0,0.31354
1340.0,0.31615
1345.0,0.31855
1350.0,0.32172
1355.0,0.32554
1360.0,0.32823
1365.0,0.33082
1370.0,0.33426
1375.0,0.33801
1380.0,0.34323
1385.0,0.34465
1390.0,0.34974
1395.0,0.35497
1400.0,0.36007
1405.0,0.36421
1410.0,0.3673
1415.0,0.37258
1420.0,0.37759
1425.0,0.38298
1430.0,0.38713
1435.0,0.39177
1440.0,0.39693
1445.0,0.40246
1450.0,0.40818
1455.0,0.4136
1460.0,0.41896
1465.0,0.42422
1470.0,0.43018
1475.0,0.43524
1480.0,0.44118
1485.0,0.44732
1490.0,0.45287
1495.0,0.45876
1500.0,0.46512
1505.0,0.47079
1510.0,0.47675
1515.0,0.48287
1520.0,0.48865
1525.0,0.49528
1530.0,0.50098
1535.0,0.50734
1540.0,0.51353
1545.0,0.51936
1550.0,0.5254
1555.0,0.53146
1560.0,0.53636
1565.0,0.54331
1570.0,0.54889
1575.0,0.55535
1580.0,0.55993
1585.0,0.56609
1590.0,0.57162
1595.0,0.57774
1600.0,0.58314
1605.0,0.58872
1610.0,0.59444
1615.0,0.59937
1620.0,0.60484
1625.0,0.61
1630.0,0.61458
1635.0,0.61953
1640.0,0.62438
1645.0,0.62836
1650.0,0.63341
1655.0,0.63855
1660.0,0.64207
1665.0,0.64728
1670.0,0.65155
1675.0,0.65581
1680.0,0.65877
1685.0,0.66329
1690.0,0.66634
1695.0,0.67015
1700.0,0.67118
1705.0,0.67583
1710.0,0.67935
1715.0,0.68296
1720.0,0.68635
1725.0,0.6903
1730.0,0.69259
1735.0,0.69586
1740.0,0.69818
1745.0,0.70017
1750.0,0.70243
1755.0,0.70723
1760.0,0.70978
1765.0,0.71276
1770.0,0.71479
1775.0,0.71758
1780.0,0.71897
1785.0,0.72142
1790.0,0.72419
1795.0,0.72461
1800.0,0.72724
1805.0,0.728
1810.0,0.72932
1815.0,0.73185
1820.0,0.73289
1825.0,0.73363
1830.0,0.73575
1835.0,0.73673
1840.0,0.73764
1845.0,0.73898
1850.0,0.7397
1851.2,0.73971
1851.9,0.73984
1852.6,0.73991
1853.2,0.73999
1853.9,0.74037
1854.5,0.74047
1855.2,0.74044
1855.9,0.74058
1856.5,0.74085
1857.2,0.74093
1857.9,0.74103
1858.5,0.741
1859.2,0.74114
1859.9,0.74137
1860.5,0.7417
1861.2,0.74183
1861.9,0.74211
1862.5,0.74198
1863.2,0.74187
1863.9,0.74174
1864.5,0.74178
1865.2,0.74205
1865.9,0.74228
1866.6,0.7425
1867.2,0.74278
1867.9,0.74264
1868.6,0.74283
1869.3,0.74309
1869.9,0.74299
1870.6,0.74293
1871.3,0.74308
1871.9,0.74339
1872.6,0.74358
1873.3,0.74344
1874.0,0.74345
1874.7,0.74374
1875.3,0.74371
1876.0,0.7437
1876.7,0.74409
1877.4,0.74425
1878.1,0.74427
1878.7,0.74421
1879.4,0.74433
1880.1,0.74442
1880.8,0.74458
1881.5,0.74482
1882.1,0.74499
1882.8,0.74471
1883.5,0.74471
1884.2,0.74478
1884.9,0.745
1885.6,0.74518
1886.3,0.74533
1886.9,0.74526
1887.6,0.74533
1888.3,0.74546
1889.0,0.74553
1889.7,0.74544
1890.4,0.74551
1891.1,0.74581
1891.8,0.74626
1892.4,0.74628
1893.1,0.7462
1893.8,0.74618
1894.5,0.74625
1895.2,0.74646
1895.9,0.74668
1896.6,0.74662
1897.3,0.74665
1898.0,0.74678
1898.7,0.74686
1899.4,0.7469
1900.1,0.7469
1900.8,0.74702
1901.5,0.74712
1902.2,0.74728
1902.9,0.7474
1903.6,0.74754
1904.3,0.74767
1905.0,0.74753
1905.7,0.74751
1906.4,0.74772
1907.1,0.7477
1907.8,0.74769
1908.5,0.74804
1909.2,0.74822
1909.9,0.74799
1910.6,0.74802
1911.3,0.74828
1912.0,0.74829
1912.7,0.74834
1913.4,0.74839
1914.1,0.74853
1914.8,0.74856
1915.5,0.74866
1916.2,0.74889
1916.9,0.74907
1917.6,0.74911
1918.3,0.74919
1919.1,0.74917
1919.8,0.74904
1920.5,0.74913
1921.2,0.74926
1921.9,0.74906
1922.6,0.74913
1923.3,0.74938
1924.1,0.74968
1924.8,0.74989
1925.5,0.74997
1926.2,0.75004
1926.9,0.74996
1927.6,0.74977
1928.3,0.74989
1929.1,0.75008
1929.8,0.75011
1930.5,0.75023
1931.2,0.75047
1931.9,0.75039
1932.7,0.75033
1933.4,0.7506
1934.1,0.75076
1934.8,0.75061
1935.5,0.7506
1936.3,0.75057
1937.0,0.75069
1937.7,0.75084
1938.4,0.75103
1939.2,0.75108
1939.9,0.7511
1940.6,0.75119
1941.3,0.75133
1942.1,0.75139
1942.8,0.75152
1943.5,0.7516
1944.3,0.75181
1945.0,0.75178
1945.7,0.75172
1946.4,0.75187
1947.2,0.75211
1947.9,0.75206
1948.6,0.75221
1949.4,0.75233
1950.1,0.75237
1950.8,0.75241
1951.6,0.75248
1952.3,0.75256
1953.0,0.75259
1953.8,0.75254
1954.5,0.75265
1955.3,0.75265
1956.0,0.75265
1956.7,0.75269
1957.5,0.75277
1958.2,0.75284
1958.9,0.75292
1959.7,0.75291
1960.4,0.75301
1961.2,0.75312
1961.9,0.75323
1962.7,0.75313
1963.4,0.75328
1964.1,0.75354
1964.9,0.75358
1965.6,0.75339
1966.4,0.75349
1967.1,0.75355
1967.9,0.75366
1968.6,0.7538
1969.4,0.75403
1970.1,0.75403
1970.8,0.75403
1971.6,0.75415
1972.3,0.75424
1973.1,0.7542
1973.8,0.7544
1974.6,0.75454
1975.4,0.75465
1976.1,0.75447
1976.9,0.75458
1977.6,0.75468
1978.4,0.75462
1979.1,0.75467
1979.9,0.75482
1980.6,0.75488
1981.4,0.75497
1982.2,0.75505
1982.9,0.75509
1983.7,0.75508
1984.4,0.75516
1985.2,0.75519
1985.9,0.75531
1986.7,0.75524
1987.5,0.75522
1988.2,0.75544
1989.0,0.75576
1989.8,0.75572
1990.5,0.75581
1991.3,0.75589
1992.1,0.75594
1992.8,0.75596
1993.6,0.75606
1994.3,0.75594
1995.1,0.75603
1995.9,0.75625
1996.7,0.75619
1997.4,0.75623
1998.2,0.75647
1999.0,0.75638
1999.7,0.75636
2000.5,0.7564
2001.3,0.75667
2002.1,0.75685
2002.8,0.75698
2003.6,0.75688
2004.4,0.75684
2005.2,0.75689
2005.9,0.75698
2006.7,0.75711
2007.5,0.75716
2008.3,0.75726
2009.0,0.75732
2009.8,0.75722
2010.6,0.75725
2011.4,0.75735
2012.2,0.75739
2012.9,0.75744
2013.7,0.75753
2014.5,0.75757
2015.3,0.7576
2016.1,0.75776
2016.8,0.75777
2017.6,0.75776
2018.4,0.75805
2019.2,0.75802
2020.0,0.75794
2020.8,0.758
2021.6,0.75811
2022.4,0.75817
2023.2,0.75816
2023.9,0.75815
2024.7,0.75837
2025.5,0.7585
2026.3,0.75853
2027.1,0.7585
2027.9,0.75861
2028.7,0.75861
2029.5,0.75854
2030.3,0.75852
2031.1,0.75867
2031.9,0.75872
2032.7,0.7588
2033.5,0.7589
2034.3,0.75904
2035.1,0.75915
2035.9,0.7592
2036.7,0.75925
2037.5,0.7593
2038.3,0.75929
2039.1,0.75935
2039.9,0.75937
2040.7,0.75942
2041.5,0.75943
2042.3,0.75958
2043.1,0.75942
2043.9,0.7595
2044.7,0.75963
2045.5,0.75975
2046.3,0.75981
2047.1,0.75992
2047.9,0.76004
2048.7,0.76005
2049.5,0.76008
2050.4,0.76026
2051.2,0.76029
2052.0,0.76041
2052.8,0.76035
2053.6,0.7602
2054.4,0.76022
2055.2,0.76035
2056.0,0.7605
2056.9,0.76057
2057.7,0.76055
2058.5,0.76067
2059.3,0.76086
2060.1,0.76089
2060.9,0.76086
2061.8,0.76094
2062.6,0.76098
2063.4,0.76113
2064.2,0.76114
2065.1,0.7612
2065.9,0.76125
2066.7,0.76134
2067.5,0.76138
2068.3,0.76151
2069.2,0.76147
2070.0,0.76151
2070.8,0.7617
2071.6,0.76178
2072.5,0.76172
2073.3,0.76185
2074.1,0.76186
2075.0,0.7619
2075.8,0.76187
2076.6,0.76188
2077.5,0.76203
2078.3,0.76238
2079.1,0.76233
2080.0,0.76213
2080.8,0.76218
2081.6,0.76242
2082.5,0.76253
2083.3,0.76244
2084.1,0.76246
2085.0,0.76269
2085.8,0.76271
2086.7,0.76269
2087.5,0.76267
2088.3,0.76284
2089.2,0.76291
2090.0,0.76294
2090.9,0.76289
2091.7,0.76288
2092.6,0.76291
2093.4,0.76308
2094.2,0.76333
2095.1,0.76346
2095.9,0.76338
2096.8,0.76339
2097.6,0.76343
2098.5,0.76347
2099.3,0.76348
2100.2,0.76365
2101.0,0.7637
2101.9,0.76371
2102.7,0.76385
2103.6,0.76405
2104.4,0.76402
2105.3,0.76393
2106.1,0.76411
2107.0,0.76429
2107.9,0.76434
2108.7,0.7644
2109.6,0.76446
2110.4,0.76464
2111.3,0.76466
2112.2,0.76478
2113.0,0.76487
2113.9,0.76493
2114.7,0.76491
2115.6,0.76508
2116.5,0.76521
2117.3,0.76528
2118.2,0.7653
2119.1,0.76543
2119.9,0.76541
2120.8,0.76556
2121.7,0.76553
2122.5,0.76548
2123.4,0.76564
2124.3,0.76564
2125.1,0.76562
2126.0,0.76563
2126.9,0.76546
2127.8,0.7654
2128.6,0.76537
2129.5,0.76556
2130.4,0.76582
2131.3,0.76589
2132.1,0.76582
2133.0,0.76591
2133.9,0.76602
2134.8,0.76624
2135.6,0.76639
2136.5,0.76646
2137.4,0.76642
2138.3,0.76641
2139.2,0.7665
2140.1,0.76659
2140.9,0.76657
2141.8,0.76669
2142.7,0.76666
2143.6,0.7668
2144.5,0.76692
2145.4,0.76691
2146.3,0.76704
2147.1,0.76716
2148.0,0.767
2148.9,0.76707
2149.8,0.76709
2150.7,0.76709
2151.6,0.7672
2152.5,0.76737
2153.4,0.76741
2154.3,0.76754
2155.2,0.76745
2156.1,0.76761
2157.0,0.76759
2157.9,0.76749
2158.8,0.76752
2159.7,0.76765
2160.6,0.76765
2161.5,0.76766
2162.4,0.76756
2163.3,0.76776
2164.2,0.76803
2165.1,0.76809
2166.0,0.76807
2166.9,0.76801
2167.8,0.76791
2168.7,0.76806
2169.6,0.7682
2170.5,0.76831
2171.4,0.76847
2172.3,0.76843
2173.3,0.76827
2174.2,0.7683
2175.1,0.76819
2176.0,0.76834
2176.9,0.76863
2177.8,0.76866
2178.7,0.76853
2179.6,0.76842
2180.6,0.76845
2181.5,0.76866
2182.4,0.76868
2183.3,0.76873
2184.2,0.76878
2185.1,0.76889
2186.1,0.76882
2187.0,0.76889
2187.9,0.76908
2188.8,0.7692
2189.8,0.76917
2190.7,0.76925
2191.6,0.76926
2192.6,0.76931
2193.5,0.76928
2194.4,0.76931
2195.3,0.76927
2196.3,0.76929
2197.2,0.7694
2198.1,0.76953
2199.1,0.76958
2200.0,0.76966
2200.9,0.76966
2201.9,0.76971
2202.8,0.76975
2203.7,0.76979
2204.7,0.76984
2205.6,0.77005
2206.5,0.77009
2207.5,0.7701
2208.4,0.77013
2209.4,0.7702
2210.3,0.77024
2211.3,0.77037
2212.2,0.77041
2213.1,0.77029
2214.1,0.77023
2215.0,0.77033
2216.0,0.77035
2216.9,0.77039
2217.9,0.77039
2218.8,0.77038
2219.8,0.77043
2220.7,0.77052
2221.7,0.77051
2222.6,0.77062
2223.6,0.77073
2224.5,0.77075
2225.5,0.77071
2226.4,0.77076
2227.4,0.77081
2228.4,0.77087
2229.3,0.77083
2230.3,0.77087
2231.2,0.7709
2232.2,0.77106
2233.1,0.77113
2234.1,0.77115
2235.1,0.77124
2236.0,0.77136
2237.0,0.77128
2238.0,0.77128
2238.9,0.77124
2239.9,0.77115
2240.9,0.77119
2241.8,0.77141
2242.8,0.77135
2243.8,0.7714
2244.8,0.77155
2245.7,0.77177
2246.7,0.77175
2247.7,0.77164
2248.6,0.77164
2249.6,0.77167
2250.6,0.77176
2251.6,0.7718
2252.6,0.77176
2253.5,0.77179
2254.5,0.77178
2255.5,0.77186
2256.5,0.77186
2257.5,0.77191
2258.4,0.77199
2259.4,0.77208
2260.4,0.77201
2261.4,0.77201
2262.4,0.77204
2263.4,0.77203
2264.4,0.77203
2265.4,0.77212
2266.3,0.77217
2267.3,0.77221
2268.3,0.77218
2269.3,0.77222
2270.3,0.77222
2271.3,0.77228
2272.3,0.77226
2273.3,0.77236
2274.3,0.77233
2275.3,0.77223
2276.3,0.77229
2277.3,0.77238
2278.3,0.7723
2279.3,0.7724
2280.3,0.77253
2281.3,0.77262
2282.3,0.77264
2283.3,0.77267
2284.3,0.77265
2285.3,0.77271
2286.3,0.77273
2287.3,0.77283
2288.4,0.77287
2289.4,0.77292
2290.4,0.77295
2291.4,0.77292
2292.4,0.77298
2293.4,0.77302
2294.4,0.7728
2295.4,0.77276
2296.5,0.77288
2297.5,0.77286
2298.5,0.77277
2299.5,0.77283
2300.5,0.77296
2301.6,0.77304
2302.6,0.77298
2303.6,0.77294
2304.6,0.77293
2305.6,0.77299
2306.7,0.77295
2307.7,0.77287
2308.7,0.77294
2309.8,0.77313
2310.8,0.77312
2311.8,0.77307
2312.9,0.77311
2313.9,0.77328
2314.9,0.77327
2315.9,0.77333
2317.0,0.77342
2318.0,0.77343
2319.1,0.77351
2320.1,0.7737
2321.1,0.7738
2322.2,0.7738
2323.2,0.77386
2324.3,0.77397
2325.3,0.77387
2326.3,0.77395
2327.4,0.7741
2328.4,0.77411
2329.5,0.774
2330.5,0.77402
2331.6,0.77403
2332.6,0.77409
2333.7,0.77403
2334.7,0.77396
2335.8,0.774
2336.8,0.77409
2337.9,0.77406
2338.9,0.77413
2340.0,0.77413
2341.0,0.77409
2342.1,0.77399
2343.2,0.77399
2344.2,0.77409
2345.3,0.77404
2346.3,0.77385
2347.4,0.7739
2348.5,0.77404
2349.5,0.77416
2350.6,0.77419
2351.7,0.77428
2352.7,0.77434
2353.8,0.77438
2354.9,0.77445
2355.9,0.77445
2357.0,0.77441
2358.1,0.77443
2359.1,0.77451
2360.2,0.77451
2361.3,0.77445
2362.4,0.7746
2363.4,0.77472
2364.5,0.77484
2365.6,0.77478
2366.7,0.77477
2367.8,0.77478
2368.9,0.77483
2369.9,0.77471
2371.0,0.77466
2372.1,0.77472
2373.2,0.7748
2374.3,0.77478
2375.4,0.77486
2376.4,0.77486
2377.5,0.77485
2378.6,0.77484
2379.7,0.77489
2380.8,0.77493
2381.9,0.77502
2383.0,0.77508
2384.1,0.77515
2385.2,0.77505
2386.3,0.77502
2387.4,0.77504
2388.5,0.77508
2389.6,0.77512
2390.7,0.77523
2391.8,0.77523
2392.9,0.77531
2394.0,0.77528
2395.1,0.77534
2396.2,0.77535
2397.3,0.77539
2398.4,0.77536
2399.6,0.77536
2400.7,0.77531
2401.8,0.77524
2402.9,0.77519
2404.0,0.77526
2405.1,0.77539
2406.2,0.77539
2407.4,0.77529
2408.5,0.77534
2409.6,0.77539
2410.7,0.77541
2411.8,0.77542
2412.9,0.77544
2414.1,0.77543
2415.2,0.77554
2416.3,0.77552
2417.4,0.77551
2418.6,0.77551
2419.7,0.77555
2420.8,0.77556
2422.0,0.77553
2423.1,0.77546
2424.2,0.77549
2425.4,0.77553
2426.5,0.77565
2427.6,0.77566
2428.8,0.77568
2429.9,0.77564
2431.1,0.77566
2432.2,0.77565
2433.3,0.77567
2434.5,0.77563
2435.6,0.7757
2436.8,0.77568
2437.9,0.77573
2439.1,0.77575
2440.2,0.7757
2441.4,0.77571
2442.5,0.77578
2443.6,0.77573
2444.8,0.77569
2446.0,0.77565
2447.1,0.77565
2448.3,0.77564
2449.4,0.77565
2450.6,0.77562
2451.7,0.77563
2452.9,0.77564
2454.1,0.77566
2455.2,0.77555
2456.4,0.77561
2457.6,0.77564
2458.7,0.77557
2459.9,0.77555
2461.1,0.7757
2462.2,0.77575
2463.4,0.77565
2464.6,0.77548
2465.7,0.77555
2466.9,0.77567
2468.1,0.77573
2469.3,0.77567
2470.4,0.77559
2471.6,0.77553
2472.8,0.7756
2474.0,0.77565
2475.1,0.77571
2476.3,0.77574
2477.5,0.77574
2478.7,0.7756
2479.9,0.77566
2481.1,0.77568
2482.3,0.7757
2483.4,0.77567
2484.6,0.77574
2485.8,0.77576
2487.0,0.77573
2488.2,0.77559
2489.4,0.77555
2490.6,0.77559
2491.8,0.77572
2493.0,0.77565
2494.2,0.77562
2495.4,0.77563
2496.6,0.77559
2497.8,0.77559
2499.0,0.7756
2500.2,0.77554
2501.4,0.77556
2502.6,0.77562
2503.8,0.77561
2505.0,0.77552
2506.3,0.77547
2507.5,0.77542
2508.7,0.77544
2509.9,0.77542
2511.1,0.77541
2512.3,0.77544
2513.5,0.77542
2514.8,0.77534
2516.0,0.7754
2517.2,0.77539
2518.4,0.77546
2519.6,0.77545
2520.9,0.77538
2522.1,0.77538
2523.3,0.77542
2524.6,0.77539
2525.8,0.77542
2527.0,0.77536
2528.3,0.77539
2529.5,0.77543
2530.7,0.77546
2531.9,0.7754
2533.2,0.77531
2534.4,0.77517
2535.7,0.77515
2536.9,0.77517
2538.1,0.77525
2539.4,0.77515
2540.6,0.77505
2541.9,0.77504
2543.1,0.7751
2544.4,0.77504
2545.6,0.77502
2546.9,0.77504
2548.1,0.77505
2549.4,0.77501
2550.6,0.77498
2551.9,0.77496
2553.1,0.77491
2554.4,0.77479
2555.7,0.77484
2556.9,0.77484
2558.2,0.7748
2559.4,0.77482
2560.7,0.77484
2562.0,0.77465
2563.2,0.77466
2564.5,0.77467
2565.8,0.77477
2567.1,0.77474
2568.3,0.77469
2569.6,0.77458
2570.9,0.77452
2572.1,0.77453
2573.4,0.77445
2574.7,0.77431
2576.0,0.77439
2577.3,0.7743
2578.5,0.77434
2579.8,0.77446
2581.1,0.77444
2582.4,0.77448
2583.7,0.7745
2585.0,0.77435
2586.3,0.7744
2587.5,0.7743
2588.8,0.77427
2590.1,0.7743
2591.4,0.77426
2592.7,0.77428
2594.0,0.77445
2595.3,0.77401
2596.6,0.77379
2597.9,0.77384
2599.2,0.77397
2600.5,0.77393
2601.8,0.77384
2603.1,0.77379
2604.4,0.77383
2605.8,0.77365
2607.1,0.77348
2608.4,0.77349
2609.7,0.77359
2611.0,0.77356
2612.3,0.77359
2613.6,0.77353
2614.9,0.7736
2616.3,0.77349
2617.6,0.77319
2618.9,0.77319
2620.2,0.7733
2621.6,0.77316
2622.9,0.77319
2624.2,0.77319
2625.5,0.77318
2626.9,0.77301
2628.2,0.773
2629.5,0.77302
2630.9,0.77284
2632.2,0.77279
2633.5,0.77284
2634.9,0.77271
2636.2,0.77265
2637.6,0.77254
2638.9,0.77248
2640.2,0.77239
2641.6,0.77237
2642.9,0.77235
2644.3,0.77238
2645.6,0.77223
2647.0,0.77208
2648.3,0.77201
2649.7,0.77201
2651.0,0.77204
2652.4,0.77194
2653.8,0.77178
2655.1,0.77171
2656.5,0.77158
2657.8,0.77155
2659.2,0.77143
2660.6,0.7714
2661.9,0.77136
2663.3,0.77137
2664.7,0.77134
2666.0,0.77122
2667.4,0.7709
2668.8,0.77079
2670.1,0.77067
2671.5,0.77034
2672.9,0.77023
2674.3,0.77005
2675.7,0.76975
2677.0,0.76955
2678.4,0.76935
2679.8,0.76907
2681.2,0.76887
2682.6,0.76878
2684.0,0.76866
2685.4,0.76848
2686.8,0.76821
2688.1,0.76807
2689.5,0.76801
2690.9,0.76795
2692.3,0.76779
2693.7,0.76752
2695.1,0.76708
2696.5,0.76674
2697.9,0.76642
2699.3,0.76619
2700.8,0.76595
2702.1,0.76559
2703.6,0.76527
2705.0,0.76511
2706.4,0.76487
2707.8,0.76455
2709.2,0.76408
2710.6,0.76337
2712.1,0.76266
2713.5,0.76242
2714.9,0.76207
2716.3,0.7616
2717.7,0.76118
2719.2,0.76114
2720.6,0.76049
2722.0,0.75944
2723.4,0.75887
2724.9,0.75821
2726.3,0.75754
2727.7,0.75699
2729.2,0.75634
2730.6,0.75563
2732.1,0.75484
2733.5,0.75422
2734.9,0.75361
2736.4,0.75291
2737.8,0.75224
2739.3,0.75147
2740.7,0.75052
2742.2,0.74954
2743.6,0.74867
2745.1,0.74783
2746.5,0.7469
2748.0,0.74595
2749.4,0.74494
2750.9,0.74394
2752.4,0.74294
2753.8,0.74208
2755.3,0.74102
2756.7,0.73974
2758.2,0.73863
2759.7,0.73757
2761.1,0.73661
2762.6,0.73567
2764.1,0.73455
2765.6,0.73347
2767.0,0.73242
2768.5,0.73136
2770.0,0.7303
2771.5,0.72917
2773.0,0.72796
2774.4,0.72682
2775.9,0.72567
2777.4,0.72451
2778.9,0.7234
2780.4,0.72244
2781.9,0.72145
2783.4,0.72045
2784.9,0.7195
2786.4,0.71856
2787.9,0.71734
2789.4,0.71612
2790.9,0.71525
2792.4,0.71441
2793.9,0.71353
2795.4,0.71261
2796.9,0.71164
2798.4,0.71071
2799.9,0.70971
2801.4,0.70871
2802.9,0.70781
2804.4,0.70698
2806.0,0.70606
2807.5,0.70513
2809.0,0.70431
2810.5,0.70351
2812.1,0.70276
2813.6,0.70196
2815.1,0.70108
2816.6,0.70036
2818.2,0.69962
2819.7,0.69865
2821.2,0.6978
2822.8,0.69716
2824.3,0.69659
2825.9,0.69599
2827.4,0.69523
2828.9,0.6946
2830.5,0.69408
2832.0,0.6935
2833.6,0.69283
2835.1,0.69219
2836.7,0.69151
2838.2,0.69084
2839.8,0.69035
2841.3,0.68986
2842.9,0.68934
2844.4,0.68879
2846.0,0.68814
2847.6,0.68762
2849.1,0.68715
2850.7,0.68668
2852.3,0.68623
2853.8,0.68554
2855.4,0.68487
2857.0,0.68458
2858.6,0.6842
2860.1,0.68375
2861.7,0.68333
2863.3,0.68302
2864.9,0.68265
2866.5,0.68216
2868.1,0.68168
2869.6,0.68129
2871.2,0.68088
2872.8,0.68034
2874.4,0.67988
2876.0,0.67973
2877.6,0.67951
2879.2,0.67921
2880.8,0.6788
2882.4,0.67821
2884.0,0.67784
2885.6,0.67777
2887.2,0.6777
2888.8,0.67742
2890.4,0.67704
2892.0,0.67684
2893.6,0.67667
2895.3,0.67648
2896.9,0.67623
2898.5,0.67587
2900.1,0.67557
2901.8,0.67536
2903.4,0.67518
2905.0,0.67499
2906.6,0.67473
2908.3,0.67442
2909.9,0.67402
2911.5,0.67374
2913.2,0.67376
2914.8,0.67369
2916.4,0.67352
2918.1,0.6735
2919.7,0.67338
2921.4,0.67321
2923.0,0.67302
2924.7,0.67292
2926.3,0.67286
2928.0,0.67271
2929.6,0.67236
2931.3,0.67219
2932.9,0.67208
2934.6,0.67197
2936.3,0.67187
2937.9,0.67166
2939.6,0.67115
2941.3,0.67093
2942.9,0.67115
2944.6,0.67125
2946.3,0.67108
2947.9,0.67072
2949.6,0.67066
2951.3,0.67084
2953.0,0.67081
2954.7,0.67073
2956.3,0.67059
2958.0,0.67048
2959.7,0.67043
2961.4,0.67034
2963.1,0.67022
2964.8,0.67019
2966.5,0.6699
2968.2,0.66961
2969.9,0.6696
2971.6,0.66976
2973.3,0.6699
2975.0,0.66979
2976.7,0.66972
2978.4,0.66981
2980.1,0.6698
2981.8,0.66972
2983.6,0.66942
2985.3,0.66925
2987.0,0.66945
2988.7,0.66953
2990.4,0.66952
2992.2,0.66943
2993.9,0.66925
2995.6,0.66916
2997.4,0.6693
2999.1,0.66933
3000.8,0.66934
3002.6,0.66935
3004.3,0.66933
3006.1,0.66925
3007.8,0.66924
3009.5,0.66938
3011.3,0.66938
3013.0,0.66936
3014.8,0.66934
3016.5,0.66933
3018.3,0.66932
3020.1,0.66924
3021.8,0.66901
3023.6,0.66877
3025.3,0.66856
3027.1,0.6688
3028.9,0.66919
3030.6,0.66929
3032.4,0.66912
3034.2,0.66894
3036.0,0.66883
3037.7,0.66872
3039.5,0.66886
3041.3,0.66897
3043.1,0.66894
3044.9,0.66887
3046.7,0.66876
