Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo80
8733.6	1.1450	1145.0	0.43538
8695.7	1.1500	1150.0	0.43804
8658.0	1.1550	1155.0	0.44078
8620.7	1.1600	1160.0	0.44408
8583.7	1.1650	1165.0	0.44634
8547.0	1.1700	1170.0	0.44878
8510.6	1.1750	1175.0	0.45106
8474.6	1.1800	1180.0	0.45333
8438.8	1.1850	1185.0	0.45502
8403.4	1.1900	1190.0	0.45718
8368.2	1.1950	1195.0	0.45926
8333.3	1.2000	1200.0	0.46066
8298.8	1.2050	1205.0	0.46320
8264.5	1.2100	1210.0	0.46536
8230.5	1.2150	1215.0	0.46506
8196.7	1.2200	1220.0	0.46697
8163.3	1.2250	1225.0	0.46873
8130.1	1.2300	1230.0	0.47028
8097.2	1.2350	1235.0	0.47258
8064.5	1.2400	1240.0	0.47441
8032.1	1.2450	1245.0	0.47609
8000.0	1.2500	1250.0	0.47723
7968.1	1.2550	1255.0	0.47935
7936.5	1.2600	1260.0	0.48067
7905.1	1.2650	1265.0	0.48286
7874.0	1.2700	1270.0	0.48509
7843.1	1.2750	1275.0	0.48715
7812.5	1.2800	1280.0	0.48907
7782.1	1.2850	1285.0	0.49107
7751.9	1.2900	1290.0	0.49366
7722.0	1.2950	1295.0	0.49653
7692.3	1.3000	1300.0	0.49863
7662.8	1.3050	1305.0	0.50086
7633.6	1.3100	1310.0	0.50350
7604.6	1.3150	1315.0	0.50659
7575.8	1.3200	1320.0	0.50954
7547.2	1.3250	1325.0	0.51260
7518.8	1.3300	1330.0	0.51613
7490.6	1.3350	1335.0	0.51927
7462.7	1.3400	1340.0	0.52264
7434.9	1.3450	1345.0	0.52677
7407.4	1.3500	1350.0	0.53058
7380.1	1.3550	1355.0	0.53404
7352.9	1.3600	1360.0	0.53763
7326.0	1.3650	1365.0	0.54122
7299.3	1.3700	1370.0	0.54503
7272.7	1.3750	1375.0	0.54816
7246.4	1.3800	1380.0	0.55219
7220.2	1.3850	1385.0	0.55654
7194.2	1.3900	1390.0	0.56126
7168.5	1.3950	1395.0	0.56537
7142.9	1.4000	1400.0	0.56995
7117.4	1.4050	1405.0	0.57452
7092.2	1.4100	1410.0	0.57857
7067.1	1.4150	1415.0	0.58233
7042.3	1.4200	1420.0	0.58615
7017.5	1.4250	1425.0	0.59006
6993.0	1.4300	1430.0	0.59386
6968.6	1.4350	1435.0	0.59799
6944.4	1.4400	1440.0	0.60237
6920.4	1.4450	1445.0	0.60680
6896.6	1.4500	1450.0	0.61116
6872.9	1.4550	1455.0	0.61501
6849.3	1.4600	1460.0	0.61930
6825.9	1.4650	1465.0	0.62370
6802.7	1.4700	1470.0	0.62668
6779.7	1.4750	1475.0	0.63028
6756.8	1.4800	1480.0	0.63525
6734.0	1.4850	1485.0	0.63951
6711.4	1.4900	1490.0	0.64293
6689.0	1.4950	1495.0	0.64657
6666.7	1.5000	1500.0	0.65095
6644.5	1.5050	1505.0	0.65523
6622.5	1.5100	1510.0	0.65864
6600.7	1.5150	1515.0	0.66186
6578.9	1.5200	1520.0	0.66560
6557.4	1.5250	1525.0	0.66972
6535.9	1.5300	1530.0	0.67284
6514.7	1.5350	1535.0	0.67687
6493.5	1.5400	1540.0	0.67981
6472.5	1.5450	1545.0	0.68337
6451.6	1.5500	1550.0	0.68651
6430.9	1.5550	1555.0	0.69040
6410.3	1.5600	1560.0	0.69316
6389.8	1.5650	1565.0	0.69637
6369.4	1.5700	1570.0	0.69900
6349.2	1.5750	1575.0	0.70183
6329.1	1.5800	1580.0	0.70524
6309.1	1.5850	1585.0	0.70688
6289.3	1.5900	1590.0	0.71013
6269.6	1.5950	1595.0	0.71258
6250.0	1.6000	1600.0	0.71450
6230.5	1.6050	1605.0	0.71759
6211.2	1.6100	1610.0	0.71905
6192.0	1.6150	1615.0	0.72174
6172.8	1.6200	1620.0	0.72385
6153.8	1.6250	1625.0	0.72586
6135.0	1.6300	1630.0	0.72781
6116.2	1.6350	1635.0	0.72931
6097.6	1.6400	1640.0	0.73091
6079.0	1.6450	1645.0	0.73290
6060.6	1.6500	1650.0	0.73446
6042.3	1.6550	1655.0	0.73592
6024.1	1.6600	1660.0	0.73737
6006.0	1.6650	1665.0	0.73887
5988.0	1.6700	1670.0	0.73912
5970.1	1.6750	1675.0	0.74219
5952.4	1.6800	1680.0	0.74270
5934.7	1.6850	1685.0	0.74257
5917.2	1.6900	1690.0	0.74386
5899.7	1.6950	1695.0	0.74448
5882.4	1.7000	1700.0	0.74698
5865.1	1.7050	1705.0	0.74799
5848.0	1.7100	1710.0	0.74913
5830.9	1.7150	1715.0	0.74954
5814.0	1.7200	1720.0	0.75020
5797.1	1.7250	1725.0	0.75104
5780.3	1.7300	1730.0	0.75171
5763.7	1.7350	1735.0	0.75227
5747.1	1.7400	1740.0	0.75267
5730.7	1.7450	1745.0	0.75277
5714.3	1.7500	1750.0	0.75305
5698.0	1.7550	1755.0	0.75296
5681.8	1.7600	1760.0	0.75356
5665.7	1.7650	1765.0	0.75305
5649.7	1.7700	1770.0	0.75333
5633.8	1.7750	1775.0	0.75352
5618.0	1.7800	1780.0	0.75351
5602.2	1.7850	1785.0	0.75340
5586.6	1.7900	1790.0	0.75463
5571.0	1.7950	1795.0	0.75399
5555.6	1.8000	1800.0	0.75341
5552.2	1.8011	1801.1	0.75349
5550.3	1.8017	1801.7	0.75359
5548.5	1.8023	1802.3	0.75380
5546.6	1.8029	1802.9	0.75370
5544.5	1.8036	1803.6	0.75344
5542.6	1.8042	1804.2	0.75327
5540.8	1.8048	1804.8	0.75345
5538.6	1.8055	1805.5	0.75335
5536.8	1.8061	1806.1	0.75329
5535.0	1.8067	1806.7	0.75332
5533.1	1.8073	1807.3	0.75347
5531.0	1.8080	1808.0	0.75343
5529.1	1.8086	1808.6	0.75349
5527.3	1.8092	1809.2	0.75362
5525.2	1.8099	1809.9	0.75361
5523.3	1.8105	1810.5	0.75348
5521.5	1.8111	1811.1	0.75318
5519.4	1.8118	1811.8	0.75313
5517.5	1.8124	1812.4	0.75338
5515.7	1.8130	1813.0	0.75336
5513.6	1.8137	1813.7	0.75315
5511.8	1.8143	1814.3	0.75318
5509.9	1.8149	1814.9	0.75343
5507.8	1.8156	1815.6	0.75358
5506.0	1.8162	1816.2	0.75351
5504.2	1.8168	1816.8	0.75328
5502.1	1.8175	1817.5	0.75341
5500.2	1.8181	1818.1	0.75352
5498.1	1.8188	1818.8	0.75346
5496.3	1.8194	1819.4	0.75344
5494.5	1.8200	1820.0	0.75360
5492.4	1.8207	1820.7	0.75335
5490.6	1.8213	1821.3	0.75323
5488.8	1.8219	1821.9	0.75343
5486.7	1.8226	1822.6	0.75335
5484.9	1.8232	1823.2	0.75320
5482.8	1.8239	1823.9	0.75322
5481.0	1.8245	1824.5	0.75329
5478.9	1.8252	1825.2	0.75336
5477.1	1.8258	1825.8	0.75342
5475.3	1.8264	1826.4	0.75358
5473.2	1.8271	1827.1	0.75342
5471.4	1.8277	1827.7	0.75345
5469.3	1.8284	1828.4	0.75344
5467.5	1.8290	1829.0	0.75326
5465.4	1.8297	1829.7	0.75311
5463.6	1.8303	1830.3	0.75325
5461.5	1.8310	1831.0	0.75340
5459.7	1.8316	1831.6	0.75341
5457.6	1.8323	1832.3	0.75317
5455.8	1.8329	1832.9	0.75319
5453.8	1.8336	1833.6	0.75320
5452.0	1.8342	1834.2	0.75329
5450.2	1.8348	1834.8	0.75339
5448.1	1.8355	1835.5	0.75335
5446.0	1.8362	1836.2	0.75341
5444.3	1.8368	1836.8	0.75347
5442.5	1.8374	1837.4	0.75348
5440.4	1.8381	1838.1	0.75354
5438.3	1.8388	1838.8	0.75322
5436.6	1.8394	1839.4	0.75316
5434.5	1.8401	1840.1	0.75325
5432.7	1.8407	1840.7	0.75308
5430.7	1.8414	1841.4	0.75300
5428.9	1.8420	1842.0	0.75322
5426.8	1.8427	1842.7	0.75313
5425.1	1.8433	1843.3	0.75312
5423.0	1.8440	1844.0	0.75309
5421.2	1.8446	1844.6	0.75326
5419.2	1.8453	1845.3	0.75328
5417.4	1.8459	1845.9	0.75306
5415.4	1.8466	1846.6	0.75306
5413.3	1.8473	1847.3	0.75335
5411.5	1.8479	1847.9	0.75327
5409.5	1.8486	1848.6	0.75321
5407.5	1.8493	1849.3	0.75321
5405.7	1.8499	1849.9	0.75344
5403.7	1.8506	1850.6	0.75343
5401.9	1.8512	1851.2	0.75336
5399.9	1.8519	1851.9	0.75319
5397.8	1.8526	1852.6	0.75324
5396.1	1.8532	1853.2	0.75323
5394.0	1.8539	1853.9	0.75338
5392.3	1.8545	1854.5	0.75322
5390.3	1.8552	1855.2	0.75310
5388.2	1.8559	1855.9	0.75315
5386.5	1.8565	1856.5	0.75316
5384.4	1.8572	1857.2	0.75304
5382.4	1.8579	1857.9	0.75300
5380.7	1.8585	1858.5	0.75289
5378.7	1.8592	1859.2	0.75302
5376.6	1.8599	1859.9	0.75329
5374.9	1.8605	1860.5	0.75326
5372.9	1.8612	1861.2	0.75295
5370.9	1.8619	1861.9	0.75270
5369.1	1.8625	1862.5	0.75281
5367.1	1.8632	1863.2	0.75300
5365.1	1.8639	1863.9	0.75294
5363.4	1.8645	1864.5	0.75309
5361.4	1.8652	1865.2	0.75309
5359.3	1.8659	1865.9	0.75310
5357.3	1.8666	1866.6	0.75296
5355.6	1.8672	1867.2	0.75294
5353.6	1.8679	1867.9	0.75303
5351.6	1.8686	1868.6	0.75312
5349.6	1.8693	1869.3	0.75312
5347.9	1.8699	1869.9	0.75320
5345.9	1.8706	1870.6	0.75325
5343.9	1.8713	1871.3	0.75307
5342.2	1.8719	1871.9	0.75293
5340.2	1.8726	1872.6	0.75317
5338.2	1.8733	1873.3	0.75347
5336.2	1.8740	1874.0	0.75347
5334.2	1.8747	1874.7	0.75317
5332.5	1.8753	1875.3	0.75309
5330.5	1.8760	1876.0	0.75299
5328.5	1.8767	1876.7	0.75312
5326.5	1.8774	1877.4	0.75306
5324.5	1.8781	1878.1	0.75309
5322.8	1.8787	1878.7	0.75325
5320.8	1.8794	1879.4	0.75306
5318.9	1.8801	1880.1	0.75273
5316.9	1.8808	1880.8	0.75270
5314.9	1.8815	1881.5	0.75277
5313.2	1.8821	1882.1	0.75302
5311.2	1.8828	1882.8	0.75293
5309.3	1.8835	1883.5	0.75287
5307.3	1.8842	1884.2	0.75292
5305.3	1.8849	1884.9	0.75291
5303.4	1.8856	1885.6	0.75302
5301.4	1.8863	1886.3	0.75319
5299.7	1.8869	1886.9	0.75305
5297.7	1.8876	1887.6	0.75293
5295.8	1.8883	1888.3	0.75277
5293.8	1.8890	1889.0	0.75277
5291.8	1.8897	1889.7	0.75290
5289.9	1.8904	1890.4	0.75312
5287.9	1.8911	1891.1	0.75305
5286.0	1.8918	1891.8	0.75289
5284.3	1.8924	1892.4	0.75276
5282.3	1.8931	1893.1	0.75285
5280.4	1.8938	1893.8	0.75286
5278.4	1.8945	1894.5	0.75275
5276.5	1.8952	1895.2	0.75289
5274.5	1.8959	1895.9	0.75303
5272.6	1.8966	1896.6	0.75287
5270.6	1.8973	1897.3	0.75275
5268.7	1.8980	1898.0	0.75296
5266.8	1.8987	1898.7	0.75297
5264.8	1.8994	1899.4	0.75296
5262.9	1.9001	1900.1	0.75309
5260.9	1.9008	1900.8	0.75303
5259.0	1.9015	1901.5	0.75290
5257.1	1.9022	1902.2	0.75269
5255.1	1.9029	1902.9	0.75267
5253.2	1.9036	1903.6	0.75272
5251.3	1.9043	1904.3	0.75267
5249.3	1.9050	1905.0	0.75292
5247.4	1.9057	1905.7	0.75316
5245.5	1.9064	1906.4	0.75288
5243.6	1.9071	1907.1	0.75269
5241.6	1.9078	1907.8	0.75251
5239.7	1.9085	1908.5	0.75249
5237.8	1.9092	1909.2	0.75261
5235.9	1.9099	1909.9	0.75276
5234.0	1.9106	1910.6	0.75267
5232.0	1.9113	1911.3	0.75271
5230.1	1.9120	1912.0	0.75295
5228.2	1.9127	1912.7	0.75285
5226.3	1.9134	1913.4	0.75285
5224.4	1.9141	1914.1	0.75291
5222.5	1.9148	1914.8	0.75266
5220.6	1.9155	1915.5	0.75264
5218.7	1.9162	1916.2	0.75278
5216.8	1.9169	1916.9	0.75284
5214.9	1.9176	1917.6	0.75290
5212.9	1.9183	1918.3	0.75289
5210.8	1.9191	1919.1	0.75283
5208.9	1.9198	1919.8	0.75307
5207.0	1.9205	1920.5	0.75308
5205.1	1.9212	1921.2	0.75294
5203.2	1.9219	1921.9	0.75281
5201.3	1.9226	1922.6	0.75282
5199.4	1.9233	1923.3	0.75295
5197.2	1.9241	1924.1	0.75304
5195.3	1.9248	1924.8	0.75289
5193.5	1.9255	1925.5	0.75281
5191.6	1.9262	1926.2	0.75282
5189.7	1.9269	1926.9	0.75295
5187.8	1.9276	1927.6	0.75312
5185.9	1.9283	1928.3	0.75322
5183.8	1.9291	1929.1	0.75314
5181.9	1.9298	1929.8	0.75324
5180.0	1.9305	1930.5	0.75321
5178.1	1.9312	1931.2	0.75311
5176.3	1.9319	1931.9	0.75315
5174.1	1.9327	1932.7	0.75305
5172.2	1.9334	1933.4	0.75301
5170.4	1.9341	1934.1	0.75322
5168.5	1.9348	1934.8	0.75325
5166.6	1.9355	1935.5	0.75324
5164.5	1.9363	1936.3	0.75321
5162.6	1.9370	1937.0	0.75314
5160.8	1.9377	1937.7	0.75324
5158.9	1.9384	1938.4	0.75333
5156.8	1.9392	1939.2	0.75320
5154.9	1.9399	1939.9	0.75332
5153.0	1.9406	1940.6	0.75335
5151.2	1.9413	1941.3	0.75338
5149.1	1.9421	1942.1	0.75330
5147.2	1.9428	1942.8	0.75328
5145.4	1.9435	1943.5	0.75346
5143.2	1.9443	1944.3	0.75358
5141.4	1.9450	1945.0	0.75342
5139.5	1.9457	1945.7	0.75342
5137.7	1.9464	1946.4	0.75348
5135.6	1.9472	1947.2	0.75357
5133.7	1.9479	1947.9	0.75355
5131.9	1.9486	1948.6	0.75357
5129.8	1.9494	1949.4	0.75349
5127.9	1.9501	1950.1	0.75353
5126.1	1.9508	1950.8	0.75355
5124.0	1.9516	1951.6	0.75360
5122.2	1.9523	1952.3	0.75356
5120.3	1.9530	1953.0	0.75360
5118.2	1.9538	1953.8	0.75371
5116.4	1.9545	1954.5	0.75372
5114.3	1.9553	1955.3	0.75359
5112.5	1.9560	1956.0	0.75369
5110.6	1.9567	1956.7	0.75375
5108.6	1.9575	1957.5	0.75392
5106.7	1.9582	1958.2	0.75404
5104.9	1.9589	1958.9	0.75408
5102.8	1.9597	1959.7	0.75395
5101.0	1.9604	1960.4	0.75387
5098.9	1.9612	1961.2	0.75389
5097.1	1.9619	1961.9	0.75400
5095.0	1.9627	1962.7	0.75405
5093.2	1.9634	1963.4	0.75407
5091.4	1.9641	1964.1	0.75393
5089.3	1.9649	1964.9	0.75399
5087.5	1.9656	1965.6	0.75411
5085.4	1.9664	1966.4	0.75407
5083.6	1.9671	1967.1	0.75397
5081.6	1.9679	1967.9	0.75409
5079.8	1.9686	1968.6	0.75409
5077.7	1.9694	1969.4	0.75422
5075.9	1.9701	1970.1	0.75422
5074.1	1.9708	1970.8	0.75424
5072.0	1.9716	1971.6	0.75431
5070.2	1.9723	1972.3	0.75451
5068.2	1.9731	1973.1	0.75470
5066.4	1.9738	1973.8	0.75466
5064.3	1.9746	1974.6	0.75455
5062.3	1.9754	1975.4	0.75463
5060.5	1.9761	1976.1	0.75467
5058.4	1.9769	1976.9	0.75460
5056.6	1.9776	1977.6	0.75451
5054.6	1.9784	1978.4	0.75459
5052.8	1.9791	1979.1	0.75480
5050.8	1.9799	1979.9	0.75484
5049.0	1.9806	1980.6	0.75473
5046.9	1.9814	1981.4	0.75479
5044.9	1.9822	1982.2	0.75481
5043.1	1.9829	1982.9	0.75486
5041.1	1.9837	1983.7	0.75470
5039.3	1.9844	1984.4	0.75470
5037.3	1.9852	1985.2	0.75474
5035.5	1.9859	1985.9	0.75475
5033.5	1.9867	1986.7	0.75489
5031.4	1.9875	1987.5	0.75505
5029.7	1.9882	1988.2	0.75491
5027.7	1.9890	1989.0	0.75480
5025.6	1.9898	1989.8	0.75496
5023.9	1.9905	1990.5	0.75518
5021.8	1.9913	1991.3	0.75515
5019.8	1.9921	1992.1	0.75510
5018.1	1.9928	1992.8	0.75511
5016.1	1.9936	1993.6	0.75513
5014.3	1.9943	1994.3	0.75507
5012.3	1.9951	1995.1	0.75519
5010.3	1.9959	1995.9	0.75524
5008.3	1.9967	1996.7	0.75538
5006.5	1.9974	1997.4	0.75542
5004.5	1.9982	1998.2	0.75533
5002.5	1.9990	1999.0	0.75523
5000.7	1.9997	1999.7	0.75536
4998.8	2.0005	2000.5	0.75548
4996.8	2.0013	2001.3	0.75537
4994.8	2.0021	2002.1	0.75527
4993.0	2.0028	2002.8	0.75545
4991.0	2.0036	2003.6	0.75547
4989.0	2.0044	2004.4	0.75555
4987.0	2.0052	2005.2	0.75563
4985.3	2.0059	2005.9	0.75568
4983.3	2.0067	2006.7	0.75568
4981.3	2.0075	2007.5	0.75570
4979.3	2.0083	2008.3	0.75574
4977.6	2.0090	2009.0	0.75585
4975.6	2.0098	2009.8	0.75596
4973.6	2.0106	2010.6	0.75595
4971.7	2.0114	2011.4	0.75597
4969.7	2.0122	2012.2	0.75612
4968.0	2.0129	2012.9	0.75602
4966.0	2.0137	2013.7	0.75572
4964.0	2.0145	2014.5	0.75568
4962.0	2.0153	2015.3	0.75603
4960.1	2.0161	2016.1	0.75618
4958.3	2.0168	2016.8	0.75620
4956.4	2.0176	2017.6	0.75631
4954.4	2.0184	2018.4	0.75647
4952.5	2.0192	2019.2	0.75640
4950.5	2.0200	2020.0	0.75626
4948.5	2.0208	2020.8	0.75627
4946.6	2.0216	2021.6	0.75635
4944.6	2.0224	2022.4	0.75643
4942.7	2.0232	2023.2	0.75648
4941.0	2.0239	2023.9	0.75651
4939.0	2.0247	2024.7	0.75661
4937.1	2.0255	2025.5	0.75665
4935.1	2.0263	2026.3	0.75669
4933.2	2.0271	2027.1	0.75662
4931.2	2.0279	2027.9	0.75668
4929.3	2.0287	2028.7	0.75671
4927.3	2.0295	2029.5	0.75672
4925.4	2.0303	2030.3	0.75682
4923.4	2.0311	2031.1	0.75695
4921.5	2.0319	2031.9	0.75709
4919.6	2.0327	2032.7	0.75721
4917.6	2.0335	2033.5	0.75728
4915.7	2.0343	2034.3	0.75734
4913.8	2.0351	2035.1	0.75721
4911.8	2.0359	2035.9	0.75731
4909.9	2.0367	2036.7	0.75730
4908.0	2.0375	2037.5	0.75729
4906.0	2.0383	2038.3	0.75738
4904.1	2.0391	2039.1	0.75751
4902.2	2.0399	2039.9	0.75751
4900.3	2.0407	2040.7	0.75763
4898.4	2.0415	2041.5	0.75776
4896.4	2.0423	2042.3	0.75777
4894.5	2.0431	2043.1	0.75771
4892.6	2.0439	2043.9	0.75779
4890.7	2.0447	2044.7	0.75782
4888.8	2.0455	2045.5	0.75784
4886.9	2.0463	2046.3	0.75792
4885.0	2.0471	2047.1	0.75807
4883.1	2.0479	2047.9	0.75790
4881.1	2.0487	2048.7	0.75789
4879.2	2.0495	2049.5	0.75810
4877.1	2.0504	2050.4	0.75822
4875.2	2.0512	2051.2	0.75810
4873.3	2.0520	2052.0	0.75816
4871.4	2.0528	2052.8	0.75816
4869.5	2.0536	2053.6	0.75833
4867.6	2.0544	2054.4	0.75844
4865.7	2.0552	2055.2	0.75852
4863.8	2.0560	2056.0	0.75859
4861.7	2.0569	2056.9	0.75872
4859.8	2.0577	2057.7	0.75857
4857.9	2.0585	2058.5	0.75845
4856.0	2.0593	2059.3	0.75862
4854.1	2.0601	2060.1	0.75868
4852.2	2.0609	2060.9	0.75852
4850.1	2.0618	2061.8	0.75860
4848.2	2.0626	2062.6	0.75894
4846.4	2.0634	2063.4	0.75917
4844.5	2.0642	2064.2	0.75916
4842.4	2.0651	2065.1	0.75909
4840.5	2.0659	2065.9	0.75915
4838.6	2.0667	2066.7	0.75916
4836.8	2.0675	2067.5	0.75908
4834.9	2.0683	2068.3	0.75906
4832.8	2.0692	2069.2	0.75912
4830.9	2.0700	2070.0	0.75925
4829.1	2.0708	2070.8	0.75927
4827.2	2.0716	2071.6	0.75940
4825.1	2.0725	2072.5	0.75953
4823.2	2.0733	2073.3	0.75966
4821.4	2.0741	2074.1	0.75976
4819.3	2.0750	2075.0	0.75972
4817.4	2.0758	2075.8	0.75976
4815.6	2.0766	2076.6	0.75979
4813.5	2.0775	2077.5	0.75972
4811.6	2.0783	2078.3	0.75975
4809.8	2.0791	2079.1	0.75968
4807.7	2.0800	2080.0	0.75980
4805.8	2.0808	2080.8	0.75989
4804.0	2.0816	2081.6	0.75998
4801.9	2.0825	2082.5	0.76013
4800.1	2.0833	2083.3	0.76033
4798.2	2.0841	2084.1	0.76032
4796.2	2.0850	2085.0	0.76022
4794.3	2.0858	2085.8	0.76015
4792.3	2.0867	2086.7	0.76035
4790.4	2.0875	2087.5	0.76052
4788.6	2.0883	2088.3	0.76057
4786.5	2.0892	2089.2	0.76059
4784.7	2.0900	2090.0	0.76068
4782.6	2.0909	2090.9	0.76064
4780.8	2.0917	2091.7	0.76068
4778.7	2.0926	2092.6	0.76074
4776.9	2.0934	2093.4	0.76073
4775.1	2.0942	2094.2	0.76063
4773.0	2.0951	2095.1	0.76073
4771.2	2.0959	2095.9	0.76097
4769.2	2.0968	2096.8	0.76112
4767.4	2.0976	2097.6	0.76109
4765.3	2.0985	2098.5	0.76109
4763.5	2.0993	2099.3	0.76112
4761.5	2.1002	2100.2	0.76121
4759.6	2.1010	2101.0	0.76123
4757.6	2.1019	2101.9	0.76121
4755.8	2.1027	2102.7	0.76127
4753.8	2.1036	2103.6	0.76135
