Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo70
4751.9	2.1044	2104.4	0.85975
4749.9	2.1053	2105.3	0.85998
4748.1	2.1061	2106.1	0.85997
4746.1	2.1070	2107.0	0.85987
4744.1	2.1079	2107.9	0.85992
4742.3	2.1087	2108.7	0.85997
4740.2	2.1096	2109.6	0.85989
4738.4	2.1104	2110.4	0.86007
4736.4	2.1113	2111.3	0.86012
4734.4	2.1122	2112.2	0.86020
4732.6	2.1130	2113.0	0.86028
4730.6	2.1139	2113.9	0.86031
4728.8	2.1147	2114.7	0.86024
4726.8	2.1156	2115.6	0.86040
4724.8	2.1165	2116.5	0.86058
4723.0	2.1173	2117.3	0.86072
4721.0	2.1182	2118.2	0.86068
4719.0	2.1191	2119.1	0.86069
4717.2	2.1199	2119.9	0.86067
4715.2	2.1208	2120.8	0.86054
4713.2	2.1217	2121.7	0.86061
4711.4	2.1225	2122.5	0.86074
4709.4	2.1234	2123.4	0.86059
4707.4	2.1243	2124.3	0.86059
4705.7	2.1251	2125.1	0.86062
4703.7	2.1260	2126.0	0.86073
4701.7	2.1269	2126.9	0.86081
4699.7	2.1278	2127.8	0.86080
4697.9	2.1286	2128.6	0.86072
4695.9	2.1295	2129.5	0.86082
4694.0	2.1304	2130.4	0.86106
4692.0	2.1313	2131.3	0.86121
4690.2	2.1321	2132.1	0.86115
4688.2	2.1330	2133.0	0.86130
4686.3	2.1339	2133.9	0.86136
4684.3	2.1348	2134.8	0.86137
4682.5	2.1356	2135.6	0.86135
4680.6	2.1365	2136.5	0.86140
4678.6	2.1374	2137.4	0.86126
4676.6	2.1383	2138.3	0.86128
4674.6	2.1392	2139.2	0.86148
4672.7	2.1401	2140.1	0.86153
4670.9	2.1409	2140.9	0.86146
4669.0	2.1418	2141.8	0.86160
4667.0	2.1427	2142.7	0.86163
4665.0	2.1436	2143.6	0.86174
4663.1	2.1445	2144.5	0.86189
4661.1	2.1454	2145.4	0.86191
4659.2	2.1463	2146.3	0.86188
4657.4	2.1471	2147.1	0.86189
4655.5	2.1480	2148.0	0.86190
4653.5	2.1489	2148.9	0.86212
4651.6	2.1498	2149.8	0.86220
4649.6	2.1507	2150.7	0.86227
4647.7	2.1516	2151.6	0.86222
4645.8	2.1525	2152.5	0.86220
4643.8	2.1534	2153.4	0.86236
4641.9	2.1543	2154.3	0.86241
4639.9	2.1552	2155.2	0.86229
4638.0	2.1561	2156.1	0.86223
4636.1	2.1570	2157.0	0.86215
4634.1	2.1579	2157.9	0.86226
4632.2	2.1588	2158.8	0.86236
4630.3	2.1597	2159.7	0.86233
4628.3	2.1606	2160.6	0.86233
4626.4	2.1615	2161.5	0.86240
4624.5	2.1624	2162.4	0.86239
4622.6	2.1633	2163.3	0.86245
4620.6	2.1642	2164.2	0.86252
4618.7	2.1651	2165.1	0.86261
4616.8	2.1660	2166.0	0.86263
4614.9	2.1669	2166.9	0.86263
4613.0	2.1678	2167.8	0.86264
4611.1	2.1687	2168.7	0.86265
4609.1	2.1696	2169.6	0.86269
4607.2	2.1705	2170.5	0.86272
4605.3	2.1714	2171.4	0.86276
4603.4	2.1723	2172.3	0.86288
4601.3	2.1733	2173.3	0.86286
4599.4	2.1742	2174.2	0.86288
4597.5	2.1751	2175.1	0.86295
4595.6	2.1760	2176.0	0.86291
4593.7	2.1769	2176.9	0.86293
4591.8	2.1778	2177.8	0.86311
4589.9	2.1787	2178.7	0.86306
4588.0	2.1796	2179.6	0.86306
4585.9	2.1806	2180.6	0.86308
4584.0	2.1815	2181.5	0.86311
4582.1	2.1824	2182.4	0.86312
4580.2	2.1833	2183.3	0.86324
4578.3	2.1842	2184.2	0.86319
4576.4	2.1851	2185.1	0.86315
4574.4	2.1861	2186.1	0.86329
4572.5	2.1870	2187.0	0.86346
4570.6	2.1879	2187.9	0.86343
4568.7	2.1888	2188.8	0.86340
4566.6	2.1898	2189.8	0.86338
4564.8	2.1907	2190.7	0.86348
4562.9	2.1916	2191.6	0.86356
4560.8	2.1926	2192.6	0.86358
4558.9	2.1935	2193.5	0.86357
4557.1	2.1944	2194.4	0.86366
4555.2	2.1953	2195.3	0.86374
4553.1	2.1963	2196.3	0.86371
4551.2	2.1972	2197.2	0.86349
4549.4	2.1981	2198.1	0.86348
4547.3	2.1991	2199.1	0.86353
4545.5	2.2000	2200.0	0.86359
4543.6	2.2009	2200.9	0.86360
4541.5	2.2019	2201.9	0.86370
4539.7	2.2028	2202.8	0.86371
4537.8	2.2037	2203.7	0.86363
4535.8	2.2047	2204.7	0.86365
4533.9	2.2056	2205.6	0.86379
4532.1	2.2065	2206.5	0.86378
4530.0	2.2075	2207.5	0.86383
4528.2	2.2084	2208.4	0.86385
4526.1	2.2094	2209.4	0.86395
4524.3	2.2103	2210.3	0.86396
4522.2	2.2113	2211.3	0.86393
4520.4	2.2122	2212.2	0.86385
4518.5	2.2131	2213.1	0.86376
4516.5	2.2141	2214.1	0.86379
4514.7	2.2150	2215.0	0.86403
4512.6	2.2160	2216.0	0.86409
4510.8	2.2169	2216.9	0.86411
4508.8	2.2179	2217.9	0.86410
4506.9	2.2188	2218.8	0.86420
4504.9	2.2198	2219.8	0.86422
4503.1	2.2207	2220.7	0.86417
4501.1	2.2217	2221.7	0.86415
4499.2	2.2226	2222.6	0.86424
4497.2	2.2236	2223.6	0.86419
4495.4	2.2245	2224.5	0.86429
4493.4	2.2255	2225.5	0.86437
4491.6	2.2264	2226.4	0.86439
4489.5	2.2274	2227.4	0.86446
4487.5	2.2284	2228.4	0.86445
4485.7	2.2293	2229.3	0.86443
4483.7	2.2303	2230.3	0.86448
4481.9	2.2312	2231.2	0.86434
4479.9	2.2322	2232.2	0.86432
4478.1	2.2331	2233.1	0.86442
4476.1	2.2341	2234.1	0.86451
4474.1	2.2351	2235.1	0.86451
4472.3	2.2360	2236.0	0.86450
4470.3	2.2370	2237.0	0.86436
4468.3	2.2380	2238.0	0.86442
4466.5	2.2389	2238.9	0.86458
4464.5	2.2399	2239.9	0.86459
4462.5	2.2409	2240.9	0.86441
4460.7	2.2418	2241.8	0.86449
4458.7	2.2428	2242.8	0.86458
4456.7	2.2438	2243.8	0.86466
4454.7	2.2448	2244.8	0.86465
4453.0	2.2457	2245.7	0.86461
4451.0	2.2467	2246.7	0.86460
4449.0	2.2477	2247.7	0.86471
4447.2	2.2486	2248.6	0.86475
4445.2	2.2496	2249.6	0.86474
4443.3	2.2506	2250.6	0.86477
4441.3	2.2516	2251.6	0.86483
4439.3	2.2526	2252.6	0.86473
4437.5	2.2535	2253.5	0.86460
4435.6	2.2545	2254.5	0.86460
4433.6	2.2555	2255.5	0.86464
4431.6	2.2565	2256.5	0.86459
4429.7	2.2575	2257.5	0.86465
4427.9	2.2584	2258.4	0.86468
4426.0	2.2594	2259.4	0.86470
4424.0	2.2604	2260.4	0.86468
4422.0	2.2614	2261.4	0.86463
4420.1	2.2624	2262.4	0.86452
4418.1	2.2634	2263.4	0.86455
4416.2	2.2644	2264.4	0.86462
4414.2	2.2654	2265.4	0.86477
4412.5	2.2663	2266.3	0.86482
4410.5	2.2673	2267.3	0.86485
4408.6	2.2683	2268.3	0.86475
4406.6	2.2693	2269.3	0.86475
4404.7	2.2703	2270.3	0.86482
4402.8	2.2713	2271.3	0.86477
4400.8	2.2723	2272.3	0.86470
4398.9	2.2733	2273.3	0.86483
4397.0	2.2743	2274.3	0.86479
4395.0	2.2753	2275.3	0.86482
4393.1	2.2763	2276.3	0.86487
4391.2	2.2773	2277.3	0.86479
4389.2	2.2783	2278.3	0.86463
4387.3	2.2793	2279.3	0.86479
4385.4	2.2803	2280.3	0.86482
4383.5	2.2813	2281.3	0.86480
4381.5	2.2823	2282.3	0.86484
4379.6	2.2833	2283.3	0.86496
4377.7	2.2843	2284.3	0.86496
4375.8	2.2853	2285.3	0.86504
4373.9	2.2863	2286.3	0.86495
4372.0	2.2873	2287.3	0.86493
4369.9	2.2884	2288.4	0.86500
4368.0	2.2894	2289.4	0.86500
4366.0	2.2904	2290.4	0.86496
4364.1	2.2914	2291.4	0.86499
4362.2	2.2924	2292.4	0.86502
4360.3	2.2934	2293.4	0.86509
4358.4	2.2944	2294.4	0.86506
4356.5	2.2954	2295.4	0.86500
4354.5	2.2965	2296.5	0.86494
4352.6	2.2975	2297.5	0.86506
4350.7	2.2985	2298.5	0.86502
4348.8	2.2995	2299.5	0.86487
4346.9	2.3005	2300.5	0.86484
4344.8	2.3016	2301.6	0.86484
4342.9	2.3026	2302.6	0.86477
4341.0	2.3036	2303.6	0.86485
4339.1	2.3046	2304.6	0.86477
4337.3	2.3056	2305.6	0.86473
4335.2	2.3067	2306.7	0.86475
4333.3	2.3077	2307.7	0.86472
4331.4	2.3087	2308.7	0.86463
4329.4	2.3098	2309.8	0.86467
4327.5	2.3108	2310.8	0.86473
4325.6	2.3118	2311.8	0.86488
4323.6	2.3129	2312.9	0.86503
4321.7	2.3139	2313.9	0.86513
4319.8	2.3149	2314.9	0.86512
4318.0	2.3159	2315.9	0.86516
4315.9	2.3170	2317.0	0.86518
4314.1	2.3180	2318.0	0.86529
4312.0	2.3191	2319.1	0.86538
4310.2	2.3201	2320.1	0.86549
4308.3	2.3211	2321.1	0.86551
4306.3	2.3222	2322.2	0.86550
4304.4	2.3232	2323.2	0.86545
4302.4	2.3243	2324.3	0.86564
4300.5	2.3253	2325.3	0.86569
4298.7	2.3263	2326.3	0.86565
4296.6	2.3274	2327.4	0.86570
4294.8	2.3284	2328.4	0.86573
4292.8	2.3295	2329.5	0.86558
4290.9	2.3305	2330.5	0.86552
4288.9	2.3316	2331.6	0.86558
4287.1	2.3326	2332.6	0.86558
4285.0	2.3337	2333.7	0.86554
4283.2	2.3347	2334.7	0.86566
4281.2	2.3358	2335.8	0.86552
4279.4	2.3368	2336.8	0.86550
4277.3	2.3379	2337.9	0.86561
4275.5	2.3389	2338.9	0.86571
4273.5	2.3400	2340.0	0.86555
4271.7	2.3410	2341.0	0.86556
4269.7	2.3421	2342.1	0.86546
4267.7	2.3432	2343.2	0.86535
4265.8	2.3442	2344.2	0.86539
4263.8	2.3453	2345.3	0.86546
4262.0	2.3463	2346.3	0.86538
4260.0	2.3474	2347.4	0.86539
4258.0	2.3485	2348.5	0.86530
4256.2	2.3495	2349.5	0.86536
4254.2	2.3506	2350.6	0.86540
4252.2	2.3517	2351.7	0.86541
4250.4	2.3527	2352.7	0.86543
4248.4	2.3538	2353.8	0.86560
4246.5	2.3549	2354.9	0.86567
4244.7	2.3559	2355.9	0.86563
4242.7	2.3570	2357.0	0.86560
4240.7	2.3581	2358.1	0.86577
4238.9	2.3591	2359.1	0.86591
4236.9	2.3602	2360.2	0.86593
4235.0	2.3613	2361.3	0.86587
4233.0	2.3624	2362.4	0.86586
4231.2	2.3634	2363.4	0.86589
4229.2	2.3645	2364.5	0.86587
4227.3	2.3656	2365.6	0.86579
4225.3	2.3667	2366.7	0.86583
4223.3	2.3678	2367.8	0.86593
4221.4	2.3689	2368.9	0.86599
4219.6	2.3699	2369.9	0.86588
4217.6	2.3710	2371.0	0.86593
4215.7	2.3721	2372.1	0.86598
4213.7	2.3732	2373.2	0.86604
4211.8	2.3743	2374.3	0.86607
4209.8	2.3754	2375.4	0.86607
4208.0	2.3764	2376.4	0.86600
4206.1	2.3775	2377.5	0.86607
4204.2	2.3786	2378.6	0.86607
4202.2	2.3797	2379.7	0.86610
4200.3	2.3808	2380.8	0.86610
4198.3	2.3819	2381.9	0.86609
4196.4	2.3830	2383.0	0.86602
4194.5	2.3841	2384.1	0.86619
4192.5	2.3852	2385.2	0.86615
4190.6	2.3863	2386.3	0.86618
4188.7	2.3874	2387.4	0.86631
4186.7	2.3885	2388.5	0.86633
4184.8	2.3896	2389.6	0.86627
4182.9	2.3907	2390.7	0.86626
4181.0	2.3918	2391.8	0.86617
4179.0	2.3929	2392.9	0.86626
4177.1	2.3940	2394.0	0.86637
4175.2	2.3951	2395.1	0.86644
4173.3	2.3962	2396.2	0.86644
4171.4	2.3973	2397.3	0.86642
4169.4	2.3984	2398.4	0.86635
4167.4	2.3996	2399.6	0.86638
4165.5	2.4007	2400.7	0.86634
4163.5	2.4018	2401.8	0.86637
4161.6	2.4029	2402.9	0.86639
4159.7	2.4040	2404.0	0.86643
4157.8	2.4051	2405.1	0.86638
4155.9	2.4062	2406.2	0.86643
4153.9	2.4074	2407.4	0.86650
4152.0	2.4085	2408.5	0.86653
4150.1	2.4096	2409.6	0.86643
4148.2	2.4107	2410.7	0.86635
4146.3	2.4118	2411.8	0.86635
4144.4	2.4129	2412.9	0.86643
4142.3	2.4141	2414.1	0.86647
4140.4	2.4152	2415.2	0.86653
4138.6	2.4163	2416.3	0.86649
4136.7	2.4174	2417.4	0.86648
4134.6	2.4186	2418.6	0.86645
4132.7	2.4197	2419.7	0.86658
4130.9	2.4208	2420.8	0.86658
4128.8	2.4220	2422.0	0.86650
4126.9	2.4231	2423.1	0.86641
4125.1	2.4242	2424.2	0.86650
4123.0	2.4254	2425.4	0.86657
4121.2	2.4265	2426.5	0.86655
4119.3	2.4276	2427.6	0.86645
4117.3	2.4288	2428.8	0.86645
4115.4	2.4299	2429.9	0.86647
4113.4	2.4311	2431.1	0.86638
4111.5	2.4322	2432.2	0.86628
4109.6	2.4333	2433.3	0.86638
4107.6	2.4345	2434.5	0.86650
4105.8	2.4356	2435.6	0.86654
4103.7	2.4368	2436.8	0.86641
4101.9	2.4379	2437.9	0.86633
4099.9	2.4391	2439.1	0.86636
4098.0	2.4402	2440.2	0.86638
4096.0	2.4414	2441.4	0.86628
4094.2	2.4425	2442.5	0.86629
4092.3	2.4436	2443.6	0.86628
4090.3	2.4448	2444.8	0.86627
4088.3	2.4460	2446.0	0.86620
4086.5	2.4471	2447.1	0.86621
4084.5	2.4483	2448.3	0.86616
4082.6	2.4494	2449.4	0.86619
4080.6	2.4506	2450.6	0.86620
4078.8	2.4517	2451.7	0.86632
4076.8	2.4529	2452.9	0.86636
4074.8	2.4541	2454.1	0.86621
4073.0	2.4552	2455.2	0.86615
4071.0	2.4564	2456.4	0.86610
4069.0	2.4576	2457.6	0.86598
4067.2	2.4587	2458.7	0.86602
4065.2	2.4599	2459.9	0.86603
4063.2	2.4611	2461.1	0.86605
4061.4	2.4622	2462.2	0.86602
4059.4	2.4634	2463.4	0.86606
4057.5	2.4646	2464.6	0.86603
4055.6	2.4657	2465.7	0.86598
4053.7	2.4669	2466.9	0.86588
4051.7	2.4681	2468.1	0.86593
4049.7	2.4693	2469.3	0.86604
4047.9	2.4704	2470.4	0.86607
4046.0	2.4716	2471.6	0.86603
4044.0	2.4728	2472.8	0.86598
4042.0	2.4740	2474.0	0.86595
4040.2	2.4751	2475.1	0.86603
4038.3	2.4763	2476.3	0.86612
4036.3	2.4775	2477.5	0.86614
4034.4	2.4787	2478.7	0.86609
4032.4	2.4799	2479.9	0.86609
4030.5	2.4811	2481.1	0.86601
4028.5	2.4823	2482.3	0.86598
4026.7	2.4834	2483.4	0.86597
4024.8	2.4846	2484.6	0.86596
4022.8	2.4858	2485.8	0.86589
4020.9	2.4870	2487.0	0.86592
4019.0	2.4882	2488.2	0.86580
4017.0	2.4894	2489.4	0.86583
4015.1	2.4906	2490.6	0.86586
4013.2	2.4918	2491.8	0.86593
4011.2	2.4930	2493.0	0.86590
4009.3	2.4942	2494.2	0.86598
4007.4	2.4954	2495.4	0.86598
4005.4	2.4966	2496.6	0.86594
4003.5	2.4978	2497.8	0.86590
4001.6	2.4990	2499.0	0.86586
3999.7	2.5002	2500.2	0.86575
3997.8	2.5014	2501.4	0.86574
3995.8	2.5026	2502.6	0.86574
3993.9	2.5038	2503.8	0.86572
3992.0	2.5050	2505.0	0.86561
3989.9	2.5063	2506.3	0.86564
3988.0	2.5075	2507.5	0.86568
3986.1	2.5087	2508.7	0.86570
3984.2	2.5099	2509.9	0.86561
3982.3	2.5111	2511.1	0.86561
3980.4	2.5123	2512.3	0.86560
3978.5	2.5135	2513.5	0.86563
3976.5	2.5148	2514.8	0.86561
3974.6	2.5160	2516.0	0.86559
3972.7	2.5172	2517.2	0.86552
3970.8	2.5184	2518.4	0.86555
3968.9	2.5196	2519.6	0.86543
3966.8	2.5209	2520.9	0.86535
3964.9	2.5221	2522.1	0.86546
3963.1	2.5233	2523.3	0.86557
3961.0	2.5246	2524.6	0.86558
3959.1	2.5258	2525.8	0.86555
3957.3	2.5270	2527.0	0.86547
3955.2	2.5283	2528.3	0.86542
3953.4	2.5295	2529.5	0.86530
3951.5	2.5307	2530.7	0.86538
3949.6	2.5319	2531.9	0.86546
3947.6	2.5332	2533.2	0.86552
3945.7	2.5344	2534.4	0.86544
3943.7	2.5357	2535.7	0.86549
3941.8	2.5369	2536.9	0.86541
3940.0	2.5381	2538.1	0.86526
3937.9	2.5394	2539.4	0.86520
3936.1	2.5406	2540.6	0.86518
3934.1	2.5419	2541.9	0.86515
3932.2	2.5431	2543.1	0.86519
3930.2	2.5444	2544.4	0.86509
3928.3	2.5456	2545.6	0.86503
3926.3	2.5469	2546.9	0.86505
3924.5	2.5481	2548.1	0.86508
3922.5	2.5494	2549.4	0.86498
3920.6	2.5506	2550.6	0.86496
3918.6	2.5519	2551.9	0.86505
3916.8	2.5531	2553.1	0.86507
3914.8	2.5544	2554.4	0.86490
3912.8	2.5557	2555.7	0.86482
3911.0	2.5569	2556.9	0.86478
3909.0	2.5582	2558.2	0.86476
3907.2	2.5594	2559.4	0.86488
3905.2	2.5607	2560.7	0.86527
3903.2	2.5620	2562.0	0.86552
3901.4	2.5632	2563.2	0.86555
3899.4	2.5645	2564.5	0.86541
3897.4	2.5658	2565.8	0.86502
3895.4	2.5671	2567.1	0.86464
3893.6	2.5683	2568.3	0.86478
3891.7	2.5696	2569.6	0.86504
3889.7	2.5709	2570.9	0.86488
3887.9	2.5721	2572.1	0.86475
3885.9	2.5734	2573.4	0.86508
3883.9	2.5747	2574.7	0.86486
3882.0	2.5760	2576.0	0.86471
3880.0	2.5773	2577.3	0.86490
3878.2	2.5785	2578.5	0.86472
3876.3	2.5798	2579.8	0.86462
3874.3	2.5811	2581.1	0.86488
3872.4	2.5824	2582.4	0.86490
3870.4	2.5837	2583.7	0.86524
3868.5	2.5850	2585.0	0.86513
3866.5	2.5863	2586.3	0.86479
3864.7	2.5875	2587.5	0.86493
3862.8	2.5888	2588.8	0.86475
3860.9	2.5901	2590.1	0.86446
3858.9	2.5914	2591.4	0.86434
3857.0	2.5927	2592.7	0.86458
3855.1	2.5940	2594.0	0.86570
3853.1	2.5953	2595.3	0.86638
3851.2	2.5966	2596.6	0.86507
3849.3	2.5979	2597.9	0.86408
3847.3	2.5992	2599.2	0.86378
3845.4	2.6005	2600.5	0.86385
3843.5	2.6018	2601.8	0.86410
3841.6	2.6031	2603.1	0.86410
3839.7	2.6044	2604.4	0.86433
3837.6	2.6058	2605.8	0.86463
3835.7	2.6071	2607.1	0.86426
3833.8	2.6084	2608.4	0.86384
3831.9	2.6097	2609.7	0.86373
3830.0	2.6110	2611.0	0.86347
3828.0	2.6123	2612.3	0.86335
3826.1	2.6136	2613.6	0.86346
3824.2	2.6149	2614.9	0.86348
3822.2	2.6163	2616.3	0.86401
3820.3	2.6176	2617.6	0.86413
3818.4	2.6189	2618.9	0.86357
3816.5	2.6202	2620.2	0.86374
3814.5	2.6216	2621.6	0.86343
3812.6	2.6229	2622.9	0.86288
3810.7	2.6242	2624.2	0.86279
3808.8	2.6255	2625.5	0.86311
3806.8	2.6269	2626.9	0.86355
3804.9	2.6282	2628.2	0.86317
3803.0	2.6295	2629.5	0.86328
3801.0	2.6309	2630.9	0.86363
3799.1	2.6322	2632.2	0.86289
3797.2	2.6335	2633.5	0.86264
3795.2	2.6349	2634.9	0.86253
3793.3	2.6362	2636.2	0.86220
3791.3	2.6376	2637.6	0.86205
3789.5	2.6389	2638.9	0.86201
3787.6	2.6402	2640.2	0.86198
3785.6	2.6416	2641.6	0.86198
3783.7	2.6429	2642.9	0.86194
3781.7	2.6443	2644.3	0.86184
3779.9	2.6456	2645.6	0.86177
3777.9	2.6470	2647.0	0.86154
3776.0	2.6483	2648.3	0.86135
3774.0	2.6497	2649.7	0.86124
3772.2	2.6510	2651.0	0.86129
3770.2	2.6524	2652.4	0.86152
3768.2	2.6538	2653.8	0.86132
3766.3	2.6551	2655.1	0.86110
3764.4	2.6565	2656.5	0.86101
3762.5	2.6578	2657.8	0.86073
3760.5	2.6592	2659.2	0.86074
3758.6	2.6606	2660.6	0.86072
3756.7	2.6619	2661.9	0.86047
3754.7	2.6633	2663.3	0.86038
3752.8	2.6647	2664.7	0.86109
3750.9	2.6660	2666.0	0.86158
3749.0	2.6674	2667.4	0.86104
3747.0	2.6688	2668.8	0.86036
3745.2	2.6701	2670.1	0.86090
3743.2	2.6715	2671.5	0.86035
3741.3	2.6729	2672.9	0.85886
3739.3	2.6743	2674.3	0.85831
3737.3	2.6757	2675.7	0.85847
3735.5	2.6770	2677.0	0.85862
3733.6	2.6784	2678.4	0.85798
3731.6	2.6798	2679.8	0.85726
3729.7	2.6812	2681.2	0.85635
3727.7	2.6826	2682.6	0.85609
3725.8	2.6840	2684.0	0.85597
3723.8	2.6854	2685.4	0.85546
3721.9	2.6868	2686.8	0.85514
3720.1	2.6881	2688.1	0.85485
3718.2	2.6895	2689.5	0.85429
3716.2	2.6909	2690.9	0.85383
3714.3	2.6923	2692.3	0.85371
3712.4	2.6937	2693.7	0.85377
3710.4	2.6951	2695.1	0.85308
3708.5	2.6965	2696.5	0.85206
3706.6	2.6979	2697.9	0.85113
3704.7	2.6993	2699.3	0.85038
3702.6	2.7008	2700.8	0.84983
3700.8	2.7021	2702.1	0.84912
3698.8	2.7036	2703.6	0.84819
3696.9	2.7050	2705.0	0.84740
3694.9	2.7064	2706.4	0.84656
3693.0	2.7078	2707.8	0.84598
3691.1	2.7092	2709.2	0.84561
3689.2	2.7106	2710.6	0.84490
3687.2	2.7121	2712.1	0.84346
3685.3	2.7135	2713.5	0.84193
3683.4	2.7149	2714.9	0.84074
3681.5	2.7163	2716.3	0.83963
3679.6	2.7177	2717.7	0.83887
3677.6	2.7192	2719.2	0.83872
3675.7	2.7206	2720.6	0.83836
3673.8	2.7220	2722.0	0.83617
3671.9	2.7234	2723.4	0.83459
3669.9	2.7249	2724.9	0.83359
3668.0	2.7263	2726.3	0.83178
3666.1	2.7277	2727.7	0.83002
3664.1	2.7292	2729.2	0.82859
3662.2	2.7306	2730.6	0.82730
3660.2	2.7321	2732.1	0.82589
3658.3	2.7335	2733.5	0.82478
3656.4	2.7349	2734.9	0.82394
3654.4	2.7364	2736.4	0.82244
3652.6	2.7378	2737.8	0.82100
3650.6	2.7393	2739.3	0.82027
3648.7	2.7407	2740.7	0.81909
3646.7	2.7422	2742.2	0.81706
3644.8	2.7436	2743.6	0.81489
3642.9	2.7451	2745.1	0.81321
3641.0	2.7465	2746.5	0.81165
3639.0	2.7480	2748.0	0.81001
3637.2	2.7494	2749.4	0.80840
3635.2	2.7509	2750.9	0.80689
3633.2	2.7524	2752.4	0.80537
3631.3	2.7538	2753.8	0.80411
3629.4	2.7553	2755.3	0.80321
3627.5	2.7567	2756.7	0.80102
3625.6	2.7582	2758.2	0.79866
3623.6	2.7597	2759.7	0.79692
3621.7	2.7611	2761.1	0.79550
3619.8	2.7626	2762.6	0.79428
3617.8	2.7641	2764.1	0.79260
3615.9	2.7656	2765.6	0.79082
3614.0	2.7670	2767.0	0.78940
3612.1	2.7685	2768.5	0.78796
3610.1	2.7700	2770.0	0.78641
3608.2	2.7715	2771.5	0.78477
3606.2	2.7730	2773.0	0.78282
3604.4	2.7744	2774.4	0.78097
3602.4	2.7759	2775.9	0.77939
3600.5	2.7774	2777.4	0.77789
3598.5	2.7789	2778.9	0.77632
3596.6	2.7804	2780.4	0.77500
3594.7	2.7819	2781.9	0.77367
3592.7	2.7834	2783.4	0.77219
3590.8	2.7849	2784.9	0.77081
3588.9	2.7864	2786.4	0.76981
3586.9	2.7879	2787.9	0.76849
3585.0	2.7894	2789.4	0.76673
3583.1	2.7909	2790.9	0.76541
3581.1	2.7924	2792.4	0.76428
3579.2	2.7939	2793.9	0.76312
3577.3	2.7954	2795.4	0.76200
3575.4	2.7969	2796.9	0.76087
3573.5	2.7984	2798.4	0.75966
3571.6	2.7999	2799.9	0.75846
3569.6	2.8014	2801.4	0.75763
3567.7	2.8029	2802.9	0.75702
3565.8	2.8044	2804.4	0.75588
3563.8	2.8060	2806.0	0.75447
3561.9	2.8075	2807.5	0.75327
3560.0	2.8090	2809.0	0.75226
3558.1	2.8105	2810.5	0.75132
3556.1	2.8121	2812.1	0.75039
3554.2	2.8136	2813.6	0.74949
3552.3	2.8151	2815.1	0.74867
3550.4	2.8166	2816.6	0.74774
3548.4	2.8182	2818.2	0.74685
3546.5	2.8197	2819.7	0.74592
3544.6	2.8212	2821.2	0.74494
3542.6	2.8228	2822.8	0.74418
3540.7	2.8243	2824.3	0.74348
3538.7	2.8259	2825.9	0.74279
3536.8	2.8274	2827.4	0.74193
3534.9	2.8289	2828.9	0.74122
3532.9	2.8305	2830.5	0.74058
3531.1	2.8320	2832.0	0.73989
3529.1	2.8336	2833.6	0.73923
3527.2	2.8351	2835.1	0.73854
3525.2	2.8367	2836.7	0.73775
3523.4	2.8382	2838.2	0.73697
3521.4	2.8398	2839.8	0.73634
3519.5	2.8413	2841.3	0.73574
3517.5	2.8429	2842.9	0.73514
3515.7	2.8444	2844.4	0.73449
3513.7	2.8460	2846.0	0.73381
3511.7	2.8476	2847.6	0.73333
3509.9	2.8491	2849.1	0.73283
3507.9	2.8507	2850.7	0.73216
3505.9	2.8523	2852.3	0.73152
3504.1	2.8538	2853.8	0.73093
3502.1	2.8554	2855.4	0.73029
3500.2	2.8570	2857.0	0.72986
3498.2	2.8586	2858.6	0.72938
3496.4	2.8601	2860.1	0.72893
3494.4	2.8617	2861.7	0.72851
3492.5	2.8633	2863.3	0.72807
3490.5	2.8649	2864.9	0.72760
3488.6	2.8665	2866.5	0.72711
3486.6	2.8681	2868.1	0.72667
3484.8	2.8696	2869.6	0.72631
3482.9	2.8712	2871.2	0.72598
3480.9	2.8728	2872.8	0.72550
3479.0	2.8744	2874.4	0.72503
3477.1	2.8760	2876.0	0.72473
3475.1	2.8776	2877.6	0.72444
3473.2	2.8792	2879.2	0.72416
3471.3	2.8808	2880.8	0.72369
3469.3	2.8824	2882.4	0.72308
3467.4	2.8840	2884.0	0.72271
3465.5	2.8856	2885.6	0.72259
3463.6	2.8872	2887.2	0.72245
3461.6	2.8888	2888.8	0.72218
3459.7	2.8904	2890.4	0.72182
3457.8	2.8920	2892.0	0.72158
3455.9	2.8936	2893.6	0.72138
3453.9	2.8953	2895.3	0.72118
3452.0	2.8969	2896.9	0.72092
3450.1	2.8985	2898.5	0.72068
3448.2	2.9001	2900.1	0.72042
3446.1	2.9018	2901.8	0.72016
3444.2	2.9034	2903.4	0.71998
3442.3	2.9050	2905.0	0.71984
3440.4	2.9066	2906.6	0.71962
3438.4	2.9083	2908.3	0.71933
3436.5	2.9099	2909.9	0.71892
3434.7	2.9115	2911.5	0.71865
3432.7	2.9132	2913.2	0.71866
3430.8	2.9148	2914.8	0.71855
3428.9	2.9164	2916.4	0.71831
3426.9	2.9181	2918.1	0.71825
3425.0	2.9197	2919.7	0.71825
3423.0	2.9214	2921.4	0.71822
3421.1	2.9230	2923.0	0.71803
3419.2	2.9247	2924.7	0.71787
3417.3	2.9263	2926.3	0.71780
3415.3	2.9280	2928.0	0.71771
3413.4	2.9296	2929.6	0.71754
3411.5	2.9313	2931.3	0.71745
3409.6	2.9329	2932.9	0.71736
