Wavelength (nm),SynOl_Fo90
1846.6,0.67789
1847.3,0.67789
1847.9,0.67781
1848.6,0.67811
1849.3,0.67808
1849.9,0.67807
1850.6,0.67806
1851.2,0.67794
1851.9,0.67796
1852.6,0.67802
1853.2,0.67802
1853.9,0.67813
1854.5,0.67833
1855.2,0.67854
1855.9,0.6785
1856.5,0.67836
1857.2,0.67844
1857.9,0.67845
1858.5,0.67828
1859.2,0.67834
1859.9,0.6786
1860.5,0.67877
1861.2,0.67873
1861.9,0.67852
1862.5,0.67845
1863.2,0.67856
1863.9,0.67867
1864.5,0.67883
1865.2,0.67879
1865.9,0.67885
1866.6,0.67887
1867.2,0.67898
1867.9,0.67896
1868.6,0.67892
1869.3,0.67889
1869.9,0.67913
1870.6,0.67936
1871.3,0.6794
1871.9,0.67929
1872.6,0.67938
1873.3,0.67952
1874.0,0.67951
1874.7,0.67925
1875.3,0.67934
1876.0,0.67938
1876.7,0.67944
1877.4,0.67945
1878.1,0.67961
1878.7,0.67976
1879.4,0.67964
1880.1,0.67945
1880.8,0.67942
1881.5,0.67943
1882.1,0.67952
1882.8,0.67962
1883.5,0.67987
1884.2,0.6801
1884.9,0.67997
1885.6,0.67994
1886.3,0.68005
1886.9,0.68002
1887.6,0.67999
1888.3,0.68002
1889.0,0.68009
1889.7,0.68018
1890.4,0.68021
1891.1,0.68011
1891.8,0.68022
1892.4,0.68031
1893.1,0.6803
1893.8,0.68029
1894.5,0.68038
1895.2,0.68043
1895.9,0.68057
1896.6,0.68064
1897.3,0.68059
1898.0,0.68059
1898.7,0.68076
1899.4,0.68081
1900.1,0.68065
1900.8,0.68051
1901.5,0.6806
1902.2,0.68053
1902.9,0.68049
1903.6,0.68066
1904.3,0.68092
1905.0,0.68101
1905.7,0.68117
1906.4,0.68123
1907.1,0.68109
1907.8,0.68112
1908.5,0.68117
1909.2,0.68118
1909.9,0.68127
1910.6,0.68134
1911.3,0.68133
1912.0,0.68133
1912.7,0.68137
1913.4,0.68141
1914.1,0.68151
1914.8,0.68138
1915.5,0.6813
1916.2,0.68142
1916.9,0.68158
1917.6,0.68162
1918.3,0.68157
1919.1,0.68159
1919.8,0.68193
1920.5,0.68202
1921.2,0.68183
1921.9,0.68168
1922.6,0.68182
1923.3,0.682
1924.1,0.68216
1924.8,0.68224
1925.5,0.68225
1926.2,0.68225
1926.9,0.68242
1927.6,0.68239
1928.3,0.68241
1929.1,0.68249
1929.8,0.68246
1930.5,0.68256
1931.2,0.68263
1931.9,0.68268
1932.7,0.68275
1933.4,0.6829
1934.1,0.683
1934.8,0.68304
1935.5,0.68312
1936.3,0.68308
1937.0,0.68304
1937.7,0.68304
1938.4,0.68311
1939.2,0.68327
1939.9,0.68343
1940.6,0.68339
1941.3,0.68328
1942.1,0.68332
1942.8,0.68361
1943.5,0.68351
1944.3,0.68347
1945.0,0.68365
1945.7,0.68393
1946.4,0.68394
1947.2,0.68399
1947.9,0.68399
1948.6,0.68401
1949.4,0.68415
1950.1,0.68414
1950.8,0.68409
1951.6,0.68425
1952.3,0.68434
1953.0,0.68433
1953.8,0.68441
1954.5,0.68451
1955.3,0.68445
1956.0,0.68464
1956.7,0.6847
1957.5,0.68473
1958.2,0.68497
1958.9,0.68493
1959.7,0.68465
1960.4,0.68476
1961.2,0.68491
1961.9,0.68509
1962.7,0.68517
1963.4,0.68515
1964.1,0.68517
1964.9,0.6853
1965.6,0.6854
1966.4,0.68561
1967.1,0.68566
1967.9,0.68568
1968.6,0.6856
1969.4,0.68554
1970.1,0.68567
1970.8,0.68573
1971.6,0.68564
1972.3,0.68585
1973.1,0.68608
1973.8,0.68613
1974.6,0.68617
1975.4,0.68635
1976.1,0.68641
1976.9,0.68631
1977.6,0.68618
1978.4,0.68633
1979.1,0.68656
1979.9,0.68666
1980.6,0.68654
1981.4,0.68658
1982.2,0.68668
1982.9,0.68673
1983.7,0.68691
1984.4,0.68707
1985.2,0.68708
1985.9,0.68722
1986.7,0.68728
1987.5,0.68722
1988.2,0.68722
1989.0,0.68728
1989.8,0.68732
1990.5,0.68744
1991.3,0.68751
1992.1,0.68769
1992.8,0.6878
1993.6,0.68781
1994.3,0.68782
1995.1,0.68787
1995.9,0.68791
1996.7,0.68799
1997.4,0.68803
1998.2,0.68819
1999.0,0.68832
1999.7,0.68827
2000.5,0.68834
2001.3,0.68849
2002.1,0.68844
2002.8,0.6886
2003.6,0.68866
2004.4,0.68876
2005.2,0.689
2005.9,0.68915
2006.7,0.68904
2007.5,0.68907
2008.3,0.68915
2009.0,0.68923
2009.8,0.68928
2010.6,0.6894
2011.4,0.68934
2012.2,0.68942
2012.9,0.68976
2013.7,0.68982
2014.5,0.68976
2015.3,0.69012
2016.1,0.69034
2016.8,0.69023
2017.6,0.69018
2018.4,0.69039
2019.2,0.69048
2020.0,0.69045
2020.8,0.6905
2021.6,0.69074
2022.4,0.69078
2023.2,0.69097
2023.9,0.6911
2024.7,0.69114
2025.5,0.69108
2026.3,0.69096
2027.1,0.69095
2027.9,0.69126
2028.7,0.69154
2029.5,0.69161
2030.3,0.6917
2031.1,0.69171
2031.9,0.69171
2032.7,0.69183
2033.5,0.69193
2034.3,0.69215
2035.1,0.69207
2035.9,0.69215
2036.7,0.69237
2037.5,0.69246
2038.3,0.69249
2039.1,0.69268
2039.9,0.69287
2040.7,0.69291
2041.5,0.69293
2042.3,0.69314
2043.1,0.69304
2043.9,0.69308
2044.7,0.69324
2045.5,0.69334
2046.3,0.69337
2047.1,0.69354
2047.9,0.69367
2048.7,0.69375
2049.5,0.69384
2050.4,0.69393
2051.2,0.69398
2052.0,0.69404
2052.8,0.69399
2053.6,0.69416
2054.4,0.69436
2055.2,0.69452
2056.0,0.69462
2056.9,0.69471
2057.7,0.69488
2058.5,0.69504
2059.3,0.69504
2060.1,0.69507
2060.9,0.69506
2061.8,0.69528
2062.6,0.69549
2063.4,0.69563
2064.2,0.69565
2065.1,0.69576
2065.9,0.69593
2066.7,0.69604
2067.5,0.69595
2068.3,0.69597
2069.2,0.69615
2070.0,0.69632
2070.8,0.69651
2071.6,0.69665
2072.5,0.69673
2073.3,0.69683
2074.1,0.69691
2075.0,0.69707
2075.8,0.69713
2076.6,0.69714
2077.5,0.69721
2078.3,0.69748
2079.1,0.69767
2080.0,0.69774
2080.8,0.69775
2081.6,0.69795
2082.5,0.69821
2083.3,0.69826
2084.1,0.69823
2085.0,0.69834
2085.8,0.69836
2086.7,0.6986
2087.5,0.6987
2088.3,0.69876
2089.2,0.69904
2090.0,0.69921
2090.9,0.69936
2091.7,0.69941
2092.6,0.69941
2093.4,0.69958
2094.2,0.69969
2095.1,0.69977
2095.9,0.69982
2096.8,0.69999
2097.6,0.70016
2098.5,0.70021
2099.3,0.7003
2100.2,0.70042
2101.0,0.70057
2101.9,0.70072
2102.7,0.70078
2103.6,0.70086
2104.4,0.70088
2105.3,0.70097
2106.1,0.70107
2107.0,0.7012
2107.9,0.70133
2108.7,0.70149
2109.6,0.7015
2110.4,0.70146
2111.3,0.70164
2112.2,0.70186
2113.0,0.70197
2113.9,0.70205
2114.7,0.7021
2115.6,0.70226
2116.5,0.70239
2117.3,0.70251
2118.2,0.70252
2119.1,0.70267
2119.9,0.70291
2120.8,0.70307
2121.7,0.70321
2122.5,0.70347
2123.4,0.70353
2124.3,0.7036
2125.1,0.70386
2126.0,0.70411
2126.9,0.70434
2127.8,0.70457
2128.6,0.70474
2129.5,0.70481
2130.4,0.70481
2131.3,0.70498
2132.1,0.70524
2133.0,0.70525
2133.9,0.70528
2134.8,0.70543
2135.6,0.70552
2136.5,0.7057
2137.4,0.70577
2138.3,0.70593
2139.2,0.70619
2140.1,0.70625
2140.9,0.70632
2141.8,0.70661
2142.7,0.70681
2143.6,0.70688
2144.5,0.70706
2145.4,0.70719
2146.3,0.70729
2147.1,0.70747
2148.0,0.70759
2148.9,0.70779
2149.8,0.70798
2150.7,0.70818
2151.6,0.70823
2152.5,0.70823
2153.4,0.70843
2154.3,0.70863
2155.2,0.70887
2156.1,0.70909
2157.0,0.70919
2157.9,0.70941
2158.8,0.70947
2159.7,0.70954
2160.6,0.70981
2161.5,0.71006
2162.4,0.71027
2163.3,0.71048
2164.2,0.71071
2165.1,0.71078
2166.0,0.71078
2166.9,0.71092
2167.8,0.71115
2168.7,0.71134
2169.6,0.71142
2170.5,0.71152
2171.4,0.71169
2172.3,0.71196
2173.3,0.7121
2174.2,0.71224
2175.1,0.71241
2176.0,0.71262
2176.9,0.7127
2177.8,0.71287
2178.7,0.71307
2179.6,0.71322
2180.6,0.71336
2181.5,0.71352
2182.4,0.71367
2183.3,0.71385
2184.2,0.7139
2185.1,0.71402
2186.1,0.71431
2187.0,0.71446
2187.9,0.71451
2188.8,0.71471
2189.8,0.71482
2190.7,0.71499
2191.6,0.71502
2192.6,0.7151
2193.5,0.71522
2194.4,0.71538
2195.3,0.71559
2196.3,0.71576
2197.2,0.71592
2198.1,0.71607
2199.1,0.71621
2200.0,0.71639
2200.9,0.71654
2201.9,0.71673
2202.8,0.71683
2203.7,0.71699
2204.7,0.71705
2205.6,0.71724
2206.5,0.7174
2207.5,0.7175
2208.4,0.71758
2209.4,0.71777
2210.3,0.71788
2211.3,0.71808
2212.2,0.71829
2213.1,0.71846
2214.1,0.71854
2215.0,0.71863
2216.0,0.71876
2216.9,0.719
2217.9,0.71908
2218.8,0.71925
2219.8,0.71937
2220.7,0.7195
2221.7,0.71967
2222.6,0.71984
2223.6,0.72
2224.5,0.72025
2225.5,0.72046
2226.4,0.72063
2227.4,0.72076
2228.4,0.72083
2229.3,0.72088
2230.3,0.72106
2231.2,0.72124
2232.2,0.72144
2233.1,0.72152
2234.1,0.72167
2235.1,0.72186
2236.0,0.72208
2237.0,0.7222
2238.0,0.7223
2238.9,0.72248
2239.9,0.72265
2240.9,0.72266
2241.8,0.72276
2242.8,0.72296
2243.8,0.72317
2244.8,0.72332
2245.7,0.72348
2246.7,0.72363
2247.7,0.72377
2248.6,0.72395
2249.6,0.72412
2250.6,0.72418
2251.6,0.72433
2252.6,0.72447
2253.5,0.72459
2254.5,0.7247
2255.5,0.7249
2256.5,0.72504
2257.5,0.72518
2258.4,0.72517
2259.4,0.72534
2260.4,0.72549
2261.4,0.7256
2262.4,0.72576
2263.4,0.72603
2264.4,0.72622
2265.4,0.72634
2266.3,0.72636
2267.3,0.72653
2268.3,0.72657
2269.3,0.72671
2270.3,0.7269
2271.3,0.72707
2272.3,0.72715
2273.3,0.72732
2274.3,0.72744
2275.3,0.72759
2276.3,0.72776
2277.3,0.72789
2278.3,0.728
2279.3,0.7281
2280.3,0.72805
2281.3,0.72814
2282.3,0.72835
2283.3,0.7286
2284.3,0.72887
2285.3,0.72906
2286.3,0.72904
2287.3,0.72908
2288.4,0.7293
2289.4,0.72947
2290.4,0.72968
2291.4,0.7298
2292.4,0.7298
2293.4,0.72994
2294.4,0.73005
2295.4,0.73016
2296.5,0.7302
2297.5,0.73038
2298.5,0.7305
2299.5,0.73064
2300.5,0.73069
2301.6,0.73074
2302.6,0.73084
2303.6,0.73095
2304.6,0.73094
2305.6,0.7311
2306.7,0.73128
2307.7,0.73139
2308.7,0.73147
2309.8,0.7316
2310.8,0.73185
2311.8,0.73202
2312.9,0.73206
2313.9,0.7323
2314.9,0.73254
2315.9,0.73275
2317.0,0.7329
2318.0,0.73301
2319.1,0.73311
2320.1,0.73327
2321.1,0.7334
2322.2,0.73358
2323.2,0.73373
2324.3,0.73391
2325.3,0.73398
2326.3,0.73414
2327.4,0.73426
2328.4,0.73436
2329.5,0.73438
2330.5,0.73448
2331.6,0.73456
2332.6,0.73471
2333.7,0.73488
2334.7,0.73508
2335.8,0.73508
2336.8,0.73519
2337.9,0.73529
2338.9,0.73533
2340.0,0.7354
2341.0,0.73549
2342.1,0.7355
2343.2,0.73564
2344.2,0.73571
2345.3,0.73581
2346.3,0.73599
2347.4,0.73605
2348.5,0.73606
2349.5,0.73625
2350.6,0.73646
2351.7,0.73662
2352.7,0.73669
2353.8,0.73679
2354.9,0.73689
2355.9,0.73712
2357.0,0.73726
2358.1,0.73741
2359.1,0.73762
2360.2,0.73774
2361.3,0.73777
2362.4,0.73791
2363.4,0.738
2364.5,0.73816
2365.6,0.73831
2366.7,0.73834
2367.8,0.73839
2368.9,0.73852
2369.9,0.7386
2371.0,0.73873
2372.1,0.73881
2373.2,0.73892
2374.3,0.73904
2375.4,0.73921
2376.4,0.73929
2377.5,0.73941
2378.6,0.7395
2379.7,0.73963
2380.8,0.73975
2381.9,0.73994
2383.0,0.73999
2384.1,0.74012
2385.2,0.74019
2386.3,0.7403
2387.4,0.74042
2388.5,0.74057
2389.6,0.74054
2390.7,0.74063
2391.8,0.74071
2392.9,0.74081
2394.0,0.74095
2395.1,0.74109
2396.2,0.74124
2397.3,0.74142
2398.4,0.74147
2399.6,0.74153
2400.7,0.74159
2401.8,0.74176
2402.9,0.74187
2404.0,0.74196
2405.1,0.74202
2406.2,0.74221
2407.4,0.74234
2408.5,0.74245
2409.6,0.74252
2410.7,0.74257
2411.8,0.74266
2412.9,0.74275
2414.1,0.74271
2415.2,0.74289
2416.3,0.74311
2417.4,0.74315
2418.6,0.74312
2419.7,0.74323
2420.8,0.74341
2422.0,0.74358
2423.1,0.74361
2424.2,0.7437
2425.4,0.74374
2426.5,0.74383
2427.6,0.74391
2428.8,0.74403
2429.9,0.74409
2431.1,0.7442
2432.2,0.74432
2433.3,0.74444
2434.5,0.74452
2435.6,0.74456
2436.8,0.7446
2437.9,0.74477
2439.1,0.74488
2440.2,0.74492
2441.4,0.74495
2442.5,0.74513
2443.6,0.74518
2444.8,0.74527
2446.0,0.7454
2447.1,0.74541
2448.3,0.7455
2449.4,0.74565
2450.6,0.74563
2451.7,0.74571
2452.9,0.74582
2454.1,0.74598
2455.2,0.74606
2456.4,0.74611
2457.6,0.74615
2458.7,0.74631
2459.9,0.7464
2461.1,0.7464
2462.2,0.74631
2463.4,0.7464
2464.6,0.74658
2465.7,0.74671
2466.9,0.7467
2468.1,0.74672
2469.3,0.74687
2470.4,0.74701
2471.6,0.74704
2472.8,0.74708
2474.0,0.74711
2475.1,0.74726
2476.3,0.74741
2477.5,0.74746
2478.7,0.74748
2479.9,0.74767
2481.1,0.74769
2482.3,0.74769
2483.4,0.74775
2484.6,0.74779
2485.8,0.74773
2487.0,0.74783
2488.2,0.74795
2489.4,0.74808
2490.6,0.74817
2491.8,0.74829
2493.0,0.74826
2494.2,0.74829
2495.4,0.74836
2496.6,0.74844
2497.8,0.74852
2499.0,0.74863
2500.2,0.74867
2501.4,0.74878
2502.6,0.74887
2503.8,0.74888
2505.0,0.74884
2506.3,0.74896
2507.5,0.74906
2508.7,0.74908
2509.9,0.74904
2511.1,0.74915
2512.3,0.7493
2513.5,0.7494
2514.8,0.74942
2516.0,0.74946
2517.2,0.74948
2518.4,0.74954
2519.6,0.74961
2520.9,0.74971
2522.1,0.74975
2523.3,0.74985
2524.6,0.74998
2525.8,0.75008
2527.0,0.75005
2528.3,0.75004
2529.5,0.75002
2530.7,0.75017
2531.9,0.75031
2533.2,0.75043
2534.4,0.75041
2535.7,0.75049
2536.9,0.75057
2538.1,0.75062
2539.4,0.75061
2540.6,0.75064
2541.9,0.75075
2543.1,0.75093
2544.4,0.751
2545.6,0.75098
2546.9,0.75097
2548.1,0.75107
2549.4,0.75112
2550.6,0.75113
2551.9,0.75121
2553.1,0.75138
2554.4,0.75139
2555.7,0.75136
2556.9,0.75131
2558.2,0.75135
2559.4,0.7515
2560.7,0.75175
2562.0,0.752
2563.2,0.7521
2564.5,0.75202
2565.8,0.75198
2567.1,0.75192
2568.3,0.75199
2569.6,0.75214
2570.9,0.75212
2572.1,0.7521
2573.4,0.75234
2574.7,0.75228
2576.0,0.75232
2577.3,0.75255
2578.5,0.7525
2579.8,0.75244
2581.1,0.7526
2582.4,0.75268
2583.7,0.75283
2585.0,0.75283
2586.3,0.75273
2587.5,0.75285
2588.8,0.75292
2590.1,0.75291
2591.4,0.7529
2592.7,0.75306
2594.0,0.75359
2595.3,0.75395
2596.6,0.75346
2597.9,0.75306
2599.2,0.75303
2600.5,0.75313
2601.8,0.75336
2603.1,0.75345
2604.4,0.75358
2605.7,0.7537
2607.1,0.75348
2608.4,0.75336
2609.7,0.75346
2611.0,0.75341
2612.3,0.7534
2613.6,0.75344
2614.9,0.75347
2616.3,0.75377
2617.6,0.75398
2618.9,0.75383
2620.2,0.75401
2621.6,0.75391
2622.9,0.75361
2624.2,0.7536
2625.5,0.75383
2626.9,0.75413
2628.2,0.75405
2629.5,0.75409
2630.9,0.75436
2632.2,0.7541
2633.5,0.75396
2634.9,0.75388
2636.2,0.75379
2637.6,0.75384
2638.9,0.75386
2640.2,0.75387
2641.6,0.754
2642.9,0.75409
2644.3,0.75406
2645.6,0.75407
2647.0,0.7541
2648.3,0.75407
2649.7,0.75408
2651.0,0.75412
2652.4,0.75423
2653.8,0.75424
2655.1,0.75423
2656.5,0.7542
2657.8,0.75412
2659.2,0.75424
2660.6,0.75422
2661.9,0.75404
2663.3,0.75405
2664.7,0.75445
2666.0,0.75472
2667.4,0.7545
2668.8,0.75424
2670.1,0.75457
2671.5,0.75439
2672.9,0.75366
2674.3,0.75341
2675.7,0.75337
2677.0,0.75343
2678.4,0.75322
2679.8,0.7529
2681.2,0.75245
2682.6,0.75234
2684.0,0.75234
2685.4,0.75213
2686.8,0.75197
2688.1,0.7518
2689.5,0.75155
2690.9,0.75128
2692.3,0.75106
2693.7,0.75093
2695.1,0.75046
2696.5,0.74979
2697.9,0.74913
2699.3,0.74857
2700.8,0.74813
2702.1,0.74762
2703.6,0.74697
2705.0,0.74643
2706.4,0.74602
2707.8,0.74568
2709.2,0.74539
2710.6,0.74495
2712.1,0.74426
2713.5,0.74355
2714.9,0.74296
2716.3,0.74241
2717.7,0.74202
2719.2,0.742
2720.6,0.74174
2722.0,0.74046
2723.4,0.73953
2724.9,0.73892
2726.3,0.73782
2727.7,0.73685
2729.2,0.73614
2730.6,0.73542
2732.1,0.73462
2733.5,0.73395
2734.9,0.73336
2736.4,0.73247
2737.8,0.73168
2739.3,0.73116
2740.7,0.73035
2742.2,0.72921
2743.6,0.72806
2745.1,0.72714
2746.5,0.72622
2748.0,0.72528
2749.4,0.72431
2750.9,0.72335
2752.4,0.72241
2753.8,0.72163
2755.3,0.72099
2756.7,0.71976
2758.2,0.71839
2759.7,0.71736
2761.1,0.71642
2762.6,0.7156
2764.1,0.71468
2765.6,0.71375
2767.0,0.71293
2768.5,0.71205
2770.0,0.71109
2771.5,0.71012
2773.0,0.70897
2774.4,0.70787
2775.9,0.70689
2777.4,0.70603
2778.9,0.70511
2780.4,0.7043
2781.9,0.7035
2783.4,0.70265
2784.9,0.70186
2786.4,0.70121
2787.9,0.7003
2789.4,0.69925
2790.9,0.69848
2792.4,0.69784
2793.9,0.69717
2795.4,0.69649
2796.9,0.69574
2798.4,0.69501
2799.9,0.69431
2801.4,0.69364
2802.9,0.69305
2804.4,0.69232
2806.0,0.69157
2807.5,0.69087
2809.0,0.69013
2810.5,0.68954
2812.1,0.68898
2813.6,0.68839
2815.1,0.68783
2816.6,0.68717
2818.2,0.68654
2819.7,0.68581
2821.2,0.68505
2822.8,0.68457
2824.3,0.68421
2825.9,0.68371
2827.4,0.68302
2828.9,0.68251
2830.5,0.68206
2832.0,0.68164
2833.6,0.68114
2835.1,0.68058
2836.7,0.67997
2838.2,0.67937
2839.8,0.67898
2841.3,0.67866
2842.9,0.67819
2844.4,0.67769
2846.0,0.67717
2847.6,0.67671
2849.1,0.67635
2850.7,0.67582
2852.3,0.67532
2853.8,0.67489
2855.4,0.6744
2857.0,0.67401
2858.6,0.67358
2860.1,0.6732
2861.7,0.67292
2863.3,0.67265
2864.9,0.67231
2866.5,0.67195
2868.1,0.67153
2869.6,0.67118
2871.2,0.67085
2872.8,0.67046
2874.4,0.67016
2876.0,0.67006
2877.6,0.66986
2879.2,0.66961
2880.8,0.66924
2882.4,0.66877
2884.0,0.66849
2885.6,0.66838
2887.2,0.66831
2888.8,0.66813
2890.4,0.66788
2892.0,0.66773
2893.7,0.6676
2895.3,0.66743
2896.9,0.66726
2898.5,0.6671
2900.1,0.66692
2901.8,0.66672
2903.4,0.66655
2905.0,0.66641
2906.6,0.66625
2908.3,0.66601
2909.9,0.66568
2911.5,0.66547
2913.2,0.66557
2914.8,0.66553
2916.4,0.66544
2918.1,0.66546
2919.7,0.66535
2921.4,0.66526
2923.0,0.6652
2924.7,0.66511
2926.3,0.665
2928.0,0.66493
2929.6,0.66479
