Wavelength (nm),SynOl_Fo30
1255.0,0.25696
1260.0,0.25813
1265.0,0.25892
1270.0,0.25994
1275.0,0.26087
1280.0,0.2617
1285.0,0.26276
1290.0,0.26409
1295.0,0.26566
1300.0,0.26681
1305.0,0.26828
1310.0,0.26976
1315.0,0.27125
1320.0,0.27289
1325.0,0.27526
1330.0,0.27718
1335.0,0.27928
1340.0,0.28067
1345.0,0.28355
1350.0,0.28563
1355.0,0.28821
1360.0,0.29061
1365.0,0.2931
1370.0,0.29589
1375.0,0.29841
1380.0,0.30152
1385.0,0.30497
1390.0,0.3086
1395.0,0.31199
1400.0,0.31565
1405.0,0.31946
1410.0,0.32295
1415.0,0.32646
1420.0,0.32993
1425.0,0.33382
1430.0,0.33766
1435.0,0.34078
1440.0,0.34536
1445.0,0.35018
1450.0,0.35459
1455.0,0.35841
1460.0,0.3626
1465.0,0.36778
1470.0,0.37198
1475.0,0.37586
1480.0,0.38017
1485.0,0.3852
1490.0,0.38952
1495.0,0.39488
1500.0,0.39922
1505.0,0.40413
1510.0,0.40899
1515.0,0.41317
1520.0,0.41851
1525.0,0.4228
1530.0,0.42783
1535.0,0.43222
1540.0,0.43732
1545.0,0.44284
1550.0,0.44724
1555.0,0.45173
1560.0,0.45617
1565.0,0.46075
1570.0,0.46499
1575.0,0.47014
1580.0,0.47416
1585.0,0.47953
1590.0,0.48403
1595.0,0.48823
1600.0,0.49247
1605.0,0.49733
1610.0,0.50139
1615.0,0.50567
1620.0,0.50997
1625.0,0.51421
1630.0,0.51782
1635.0,0.52317
1640.0,0.52552
1645.0,0.52965
1650.0,0.53309
1655.0,0.53675
1660.0,0.54039
1665.0,0.54295
1670.0,0.54545
1675.0,0.54896
1680.0,0.55256
1685.0,0.55566
1690.0,0.55911
1695.0,0.56195
1700.0,0.56386
1705.0,0.56895
1710.0,0.57152
1715.0,0.5745
1720.0,0.57749
1725.0,0.5802
1730.0,0.58253
1735.0,0.58417
1740.0,0.58625
1745.0,0.58886
1750.0,0.59023
1755.0,0.59299
1760.0,0.59505
1765.0,0.59777
1770.0,0.59853
1775.0,0.59998
1780.0,0.60175
1785.0,0.60414
1790.0,0.6057
1795.0,0.6076
1800.0,0.60976
1805.0,0.61076
1810.0,0.61189
1815.0,0.61298
1820.0,0.61423
1825.0,0.61608
1830.0,0.61731
1835.0,0.61871
1840.0,0.6199
1845.0,0.62125
1850.0,0.62108
1851.2,0.6213
1851.9,0.62142
1852.6,0.62145
1853.2,0.62145
1853.9,0.62166
1854.5,0.62174
1855.2,0.62179
1855.9,0.62206
1856.5,0.62229
1857.2,0.62239
1857.9,0.62249
1858.5,0.62265
1859.2,0.62279
1859.9,0.62274
1860.5,0.62299
1861.2,0.62318
1861.9,0.62342
1862.5,0.62338
1863.2,0.62333
1863.9,0.62332
1864.5,0.62345
1865.2,0.62354
1865.9,0.62367
1866.6,0.6238
1867.2,0.62393
1867.9,0.62405
1868.6,0.62427
1869.3,0.62437
1869.9,0.62439
1870.6,0.62429
1871.3,0.62448
1871.9,0.62484
1872.6,0.62482
1873.3,0.62471
1874.0,0.62484
1874.7,0.62526
1875.3,0.62544
1876.0,0.62543
1876.7,0.62553
1877.4,0.62547
1878.1,0.62557
1878.7,0.62574
1879.4,0.62583
1880.1,0.62588
1880.8,0.62597
1881.5,0.62605
1882.1,0.62618
1882.8,0.62644
1883.5,0.62651
1884.2,0.62642
1884.9,0.62654
1885.6,0.62671
1886.3,0.62689
1886.9,0.62692
1887.6,0.62703
1888.3,0.62704
1889.0,0.62716
1889.7,0.62717
1890.4,0.62735
1891.1,0.62753
1891.8,0.62767
1892.4,0.62778
1893.1,0.62794
1893.8,0.62801
1894.5,0.62794
1895.2,0.62792
1895.9,0.62808
1896.6,0.62818
1897.3,0.62831
1898.0,0.62844
1898.7,0.62852
1899.4,0.62855
1900.1,0.62871
1900.8,0.6287
1901.5,0.62873
1902.2,0.62895
1902.9,0.62923
1903.6,0.62932
1904.3,0.62932
1905.0,0.62944
1905.7,0.62944
1906.4,0.62925
1907.1,0.62932
1907.8,0.62962
1908.5,0.62984
1909.2,0.62991
1909.9,0.62992
1910.6,0.62995
1911.3,0.63011
1912.0,0.63023
1912.7,0.63026
1913.4,0.63031
1914.1,0.63044
1914.8,0.63049
1915.5,0.63055
1916.2,0.63048
1916.9,0.63067
1917.6,0.63099
1918.3,0.63098
1919.1,0.63096
1919.8,0.63105
1920.5,0.63106
1921.2,0.63118
1921.9,0.6312
1922.6,0.63131
1923.3,0.63141
1924.1,0.63153
1924.8,0.63173
1925.5,0.63175
1926.2,0.63174
1926.9,0.6318
1927.6,0.6318
1928.3,0.63196
1929.1,0.63214
1929.8,0.6322
1930.5,0.6322
1931.2,0.63229
1931.9,0.6325
1932.7,0.63262
1933.4,0.63254
1934.1,0.63263
1934.8,0.63284
1935.5,0.63287
1936.3,0.63288
1937.0,0.63298
1937.7,0.63303
1938.4,0.63315
1939.2,0.63317
1939.9,0.6332
1940.6,0.63325
1941.3,0.63336
1942.1,0.63333
1942.8,0.63352
1943.5,0.63361
1944.3,0.63362
1945.0,0.63376
1945.7,0.63377
1946.4,0.63386
1947.2,0.63414
1947.9,0.63409
1948.6,0.63411
1949.4,0.63404
1950.1,0.63414
1950.8,0.63436
1951.6,0.63451
1952.3,0.63463
1953.0,0.6347
1953.8,0.63459
1954.5,0.63463
1955.3,0.6348
1956.0,0.63487
1956.7,0.63485
1957.5,0.63492
1958.2,0.63489
1958.9,0.63491
1959.7,0.635
1960.4,0.6352
1961.2,0.63527
1961.9,0.63526
1962.7,0.63524
1963.4,0.63539
1964.1,0.6354
1964.9,0.63541
1965.6,0.63541
1966.4,0.63549
1967.1,0.63565
1967.9,0.63578
1968.6,0.63572
1969.4,0.63584
1970.1,0.63603
1970.8,0.63625
1971.6,0.63628
1972.3,0.63619
1973.1,0.63621
1973.8,0.6364
1974.6,0.63647
1975.4,0.63648
1976.1,0.63664
1976.9,0.63667
1977.6,0.63659
1978.4,0.63664
1979.1,0.63657
1979.9,0.63672
1980.6,0.63694
1981.4,0.63695
1982.2,0.63692
1982.9,0.63706
1983.7,0.63718
1984.4,0.63728
1985.2,0.63724
1985.9,0.63724
1986.7,0.63731
1987.5,0.63748
1988.2,0.6375
1989.0,0.63749
1989.8,0.6376
1990.5,0.63761
1991.3,0.63768
1992.1,0.63786
1992.8,0.63789
1993.6,0.6379
1994.3,0.63797
1995.1,0.63809
1995.9,0.63807
1996.7,0.63808
1997.4,0.63816
1998.2,0.63826
1999.0,0.63825
1999.7,0.6383
2000.5,0.63836
2001.3,0.63857
2002.1,0.63863
2002.8,0.63862
2003.6,0.63864
2004.4,0.63866
2005.2,0.63867
2005.9,0.63876
2006.7,0.63873
2007.5,0.63881
2008.3,0.639
2009.0,0.63914
2009.8,0.63902
2010.6,0.639
2011.4,0.63915
2012.2,0.63914
2012.9,0.63924
2013.7,0.63937
2014.5,0.63931
2015.3,0.63926
2016.1,0.63947
2016.8,0.6396
2017.6,0.6396
2018.4,0.63969
2019.2,0.63957
2020.0,0.63964
2020.8,0.63976
2021.6,0.6398
2022.4,0.63988
2023.2,0.64008
2023.9,0.64003
2024.7,0.63995
2025.5,0.63998
2026.3,0.64005
2027.1,0.64008
2027.9,0.64009
2028.7,0.63998
2029.5,0.64012
2030.3,0.64032
2031.1,0.64048
2031.9,0.64041
2032.7,0.64027
2033.5,0.64041
2034.3,0.64054
2035.1,0.6406
2035.9,0.64075
2036.7,0.64074
2037.5,0.64077
2038.3,0.64081
2039.1,0.64084
2039.9,0.6408
2040.7,0.64082
2041.5,0.64087
2042.3,0.64095
2043.1,0.64094
2043.9,0.64113
2044.7,0.64123
2045.5,0.64124
2046.3,0.64133
2047.1,0.64142
2047.9,0.64136
2048.7,0.64148
2049.5,0.64149
2050.4,0.64153
2051.2,0.64166
2052.0,0.64169
2052.8,0.64168
2053.6,0.64169
2054.4,0.64182
2055.2,0.6419
2056.0,0.64185
2056.9,0.64189
2057.7,0.64199
2058.5,0.64212
2059.3,0.64217
2060.1,0.64217
2060.9,0.64217
2061.8,0.64222
2062.6,0.64227
2063.4,0.64237
2064.2,0.64246
2065.1,0.64253
2065.9,0.64248
2066.7,0.64239
2067.5,0.64237
2068.3,0.6425
2069.2,0.64257
2070.0,0.64267
2070.8,0.64273
2071.6,0.64283
2072.5,0.6429
2073.3,0.64288
2074.1,0.64279
2075.0,0.64292
2075.8,0.64311
2076.6,0.64323
2077.5,0.64309
2078.3,0.6431
2079.1,0.64324
2080.0,0.64328
2080.8,0.6433
2081.6,0.64334
2082.5,0.64329
2083.3,0.64331
2084.1,0.64337
2085.0,0.64345
2085.8,0.64357
2086.7,0.6436
2087.5,0.64359
2088.3,0.64363
2089.2,0.64367
2090.0,0.64382
2090.9,0.64398
2091.7,0.64397
2092.6,0.64377
2093.4,0.64392
2094.2,0.64422
2095.1,0.64426
2095.9,0.64424
2096.8,0.6443
2097.6,0.64426
2098.5,0.6443
2099.3,0.64441
2100.2,0.64455
2101.0,0.64447
2101.9,0.64437
2102.7,0.64459
2103.6,0.64469
2104.4,0.64461
2105.3,0.64464
2106.1,0.6447
2107.0,0.64483
2107.9,0.64484
2108.7,0.64494
2109.6,0.64506
2110.4,0.64523
2111.3,0.64523
2112.2,0.64523
2113.0,0.64526
2113.9,0.64536
2114.7,0.64541
2115.6,0.64555
2116.5,0.64561
2117.3,0.64568
2118.2,0.64566
2119.1,0.64587
2119.9,0.64584
2120.8,0.64569
2121.7,0.64567
2122.5,0.64587
2123.4,0.64598
2124.3,0.64598
2125.1,0.64596
2126.0,0.64586
2126.9,0.6457
2127.8,0.64567
2128.6,0.64569
2129.5,0.64586
2130.4,0.64598
2131.3,0.64599
2132.1,0.64611
2133.0,0.64637
2133.9,0.64639
2134.8,0.64635
2135.6,0.64631
2136.5,0.64626
2137.4,0.64626
2138.3,0.64637
2139.2,0.6464
2140.1,0.64647
2140.9,0.64649
2141.8,0.64666
2142.7,0.64672
2143.6,0.6467
2144.5,0.64669
2145.4,0.6468
2146.3,0.64689
2147.1,0.6469
2148.0,0.64681
2148.9,0.64688
2149.8,0.64686
2150.7,0.64686
2151.6,0.64684
2152.5,0.64696
2153.4,0.64705
2154.3,0.64711
2155.2,0.64704
2156.1,0.64708
2157.0,0.6471
2157.9,0.64709
2158.8,0.64708
2159.7,0.64716
2160.6,0.64711
2161.5,0.64726
2162.4,0.64728
2163.3,0.64738
2164.2,0.64741
2165.1,0.64726
2166.0,0.6472
2166.9,0.64724
2167.8,0.64735
2168.7,0.6474
2169.6,0.64736
2170.5,0.6474
2171.4,0.6475
2172.3,0.64763
2173.3,0.64759
2174.2,0.64768
2175.1,0.64769
2176.0,0.64767
2176.9,0.64774
2177.8,0.64784
2178.7,0.64786
2179.6,0.64791
2180.6,0.64776
2181.5,0.64776
2182.4,0.64791
2183.3,0.648
2184.2,0.64805
2185.1,0.64814
2186.1,0.64819
2187.0,0.64825
2187.9,0.6483
2188.8,0.64827
2189.8,0.64832
2190.7,0.64842
2191.6,0.64844
2192.6,0.64844
2193.5,0.64846
2194.4,0.64857
2195.3,0.64862
2196.3,0.64867
2197.2,0.64862
2198.1,0.64865
2199.1,0.64872
2200.0,0.64877
2200.9,0.64882
2201.9,0.64887
2202.8,0.64894
2203.7,0.64905
2204.7,0.64904
2205.6,0.64904
2206.5,0.64895
2207.5,0.64901
2208.4,0.64911
2209.4,0.6491
2210.3,0.64901
2211.3,0.64908
2212.2,0.64925
2213.1,0.64934
2214.1,0.64937
2215.0,0.64949
2216.0,0.64944
2216.9,0.64941
2217.9,0.64936
2218.8,0.64946
2219.8,0.64957
2220.7,0.6496
2221.7,0.6495
2222.6,0.64945
2223.6,0.64952
2224.5,0.64965
2225.5,0.64973
2226.4,0.64979
2227.4,0.64966
2228.4,0.64964
2229.3,0.64977
2230.3,0.64989
2231.2,0.6498
2232.2,0.64974
2233.1,0.64975
2234.1,0.64986
2235.1,0.64995
2236.0,0.64997
2237.0,0.65001
2238.0,0.64994
2238.9,0.64993
2239.9,0.64996
2240.9,0.6499
2241.8,0.64999
2242.8,0.65011
2243.8,0.65016
2244.8,0.65007
2245.7,0.65011
2246.7,0.6502
2247.7,0.65034
2248.6,0.6503
2249.6,0.65033
2250.6,0.65041
2251.6,0.65043
2252.6,0.65045
2253.5,0.65053
2254.5,0.65049
2255.5,0.65041
2256.5,0.65034
2257.5,0.65039
2258.4,0.65036
2259.4,0.65038
2260.4,0.65047
2261.4,0.6506
2262.4,0.65053
2263.4,0.6505
2264.4,0.65053
2265.4,0.65067
2266.3,0.65066
2267.3,0.6506
2268.3,0.65057
2269.3,0.65061
2270.3,0.65058
2271.3,0.65061
2272.3,0.65067
2273.3,0.65067
2274.3,0.65064
2275.3,0.65064
2276.3,0.65058
2277.3,0.65063
2278.3,0.65066
2279.3,0.65067
2280.3,0.65072
2281.3,0.6508
2282.3,0.6508
2283.3,0.65093
2284.3,0.651
2285.3,0.65098
2286.3,0.65088
2287.3,0.65097
2288.4,0.65104
2289.4,0.65108
2290.4,0.65107
2291.4,0.65111
2292.4,0.65116
2293.4,0.65118
2294.4,0.65117
2295.4,0.65126
2296.5,0.65123
2297.5,0.65124
2298.5,0.65126
2299.5,0.65118
2300.5,0.65108
2301.6,0.65116
2302.6,0.65122
2303.6,0.65128
2304.6,0.65119
2305.6,0.65118
2306.7,0.65119
2307.7,0.6513
2308.7,0.65131
2309.8,0.65134
2310.8,0.65131
2311.8,0.65136
2312.9,0.65142
2313.9,0.65148
2314.9,0.65149
2315.9,0.65152
2317.0,0.65159
2318.0,0.65176
2319.1,0.65173
2320.1,0.65171
2321.1,0.65182
2322.2,0.65191
2323.2,0.65188
2324.3,0.6519
2325.3,0.6519
2326.3,0.65198
2327.4,0.65198
2328.4,0.65197
2329.5,0.65195
2330.5,0.65197
2331.6,0.65204
2332.6,0.65226
2333.7,0.65227
2334.7,0.65217
2335.8,0.6521
2336.8,0.65214
2337.9,0.65213
2338.9,0.65213
2340.0,0.65207
2341.0,0.65207
2342.1,0.65201
2343.2,0.65204
2344.2,0.65212
2345.3,0.65215
2346.3,0.65208
2347.4,0.65207
2348.5,0.65204
2349.5,0.65211
2350.6,0.6522
2351.7,0.65229
2352.7,0.65243
2353.8,0.65254
2354.9,0.65244
2355.9,0.65235
2357.0,0.65236
2358.1,0.65244
2359.1,0.65248
2360.2,0.65246
2361.3,0.6524
2362.4,0.65249
2363.4,0.65252
2364.5,0.65249
2365.6,0.65251
2366.7,0.65267
2367.8,0.65273
2368.9,0.65269
2369.9,0.65261
2371.0,0.65266
2372.1,0.65274
2373.2,0.65285
2374.3,0.65282
2375.4,0.65285
2376.4,0.6529
2377.5,0.65296
2378.6,0.65301
2379.7,0.65302
2380.8,0.65299
2381.9,0.65303
2383.0,0.65311
2384.1,0.65314
2385.2,0.65312
2386.3,0.65319
2387.4,0.65313
2388.5,0.65307
2389.6,0.65312
2390.7,0.6532
2391.8,0.65321
2392.9,0.65321
2394.0,0.65319
2395.1,0.6532
2396.2,0.65322
2397.3,0.65337
2398.4,0.65337
2399.6,0.65331
2400.7,0.65332
2401.8,0.65333
2402.9,0.65327
2404.0,0.65338
2405.1,0.65345
2406.2,0.65352
2407.4,0.65351
2408.5,0.65353
2409.6,0.65354
2410.7,0.65356
2411.8,0.65357
2412.9,0.65364
2414.1,0.6536
2415.2,0.65364
2416.3,0.65368
2417.4,0.65374
2418.6,0.65372
2419.7,0.6537
2420.8,0.65368
2422.0,0.6537
2423.1,0.65371
2424.2,0.65375
2425.4,0.65373
2426.5,0.65379
2427.6,0.65372
2428.8,0.65372
2429.9,0.65381
2431.1,0.65393
2432.2,0.65393
2433.3,0.6539
2434.5,0.65384
2435.6,0.65383
2436.8,0.65383
2437.9,0.65383
2439.1,0.65382
2440.2,0.65384
2441.4,0.65383
2442.5,0.65389
2443.6,0.65384
2444.8,0.65378
2446.0,0.65372
2447.1,0.65376
2448.3,0.65385
2449.4,0.6539
2450.6,0.65389
2451.7,0.65392
2452.9,0.65382
2454.1,0.65381
2455.2,0.65375
2456.4,0.6538
2457.6,0.65389
2458.7,0.65391
2459.9,0.65383
2461.1,0.6538
2462.2,0.65381
2463.4,0.65388
2464.6,0.65388
2465.7,0.65392
2466.9,0.65394
2468.1,0.65401
2469.3,0.654
2470.4,0.65404
2471.6,0.65406
2472.8,0.65407
2474.0,0.65397
2475.1,0.65399
2476.3,0.65401
2477.5,0.65406
2478.7,0.65406
2479.9,0.65402
2481.1,0.65404
2482.3,0.65417
2483.4,0.65419
2484.6,0.65421
2485.8,0.65413
2487.0,0.65412
2488.2,0.65411
2489.4,0.6542
2490.6,0.65422
2491.8,0.65419
2493.0,0.65416
2494.2,0.65423
2495.4,0.65425
2496.6,0.65424
2497.8,0.6542
2499.0,0.65416
2500.2,0.65415
2501.4,0.65421
2502.6,0.65416
2503.8,0.65413
2505.0,0.65411
2506.3,0.65417
2507.5,0.65419
2508.7,0.65421
2509.9,0.65421
2511.1,0.65425
2512.3,0.65416
2513.5,0.65408
2514.8,0.6541
2516.0,0.65416
2517.2,0.65411
2518.4,0.65414
2519.6,0.6541
2520.9,0.65407
2522.1,0.65407
2523.3,0.6541
2524.6,0.65413
2525.8,0.65415
2527.0,0.65407
2528.3,0.65406
2529.5,0.65404
2530.7,0.65408
2531.9,0.65407
2533.2,0.65402
2534.4,0.65402
2535.7,0.65403
2536.9,0.65398
2538.1,0.65403
2539.4,0.65404
2540.6,0.65403
2541.9,0.65399
2543.1,0.65394
2544.4,0.65392
2545.6,0.65406
2546.9,0.65404
2548.1,0.65396
2549.4,0.65402
2550.6,0.65406
2551.9,0.65398
2553.1,0.65398
2554.4,0.65404
2555.7,0.65409
2556.9,0.65405
2558.2,0.65407
2559.4,0.654
2560.7,0.65392
2562.0,0.65389
2563.2,0.6539
2564.5,0.65378
2565.8,0.65385
2567.1,0.6539
2568.3,0.65388
2569.6,0.6538
2570.9,0.65386
2572.1,0.65382
2573.4,0.65368
2574.7,0.6537
2576.0,0.65386
2577.3,0.65385
2578.5,0.65389
2579.8,0.65391
2581.1,0.65382
2582.4,0.65382
2583.7,0.65376
2585.0,0.65371
2586.3,0.65379
2587.5,0.65374
2588.8,0.65381
2590.1,0.65386
2591.4,0.65386
2592.7,0.65374
2594.0,0.65372
2595.3,0.65353
2596.6,0.65356
2597.9,0.65363
2599.2,0.65369
2600.5,0.65359
2601.8,0.65356
2603.1,0.65358
2604.4,0.65358
2605.8,0.65348
2607.1,0.65347
2608.4,0.65344
2609.7,0.65345
2611.0,0.65348
2612.3,0.6535
2613.6,0.6534
2614.9,0.65341
2616.3,0.65332
2617.6,0.65333
2618.9,0.65338
2620.2,0.6533
2621.6,0.65326
2622.9,0.65336
2624.2,0.6534
2625.5,0.65334
2626.9,0.65321
2628.2,0.65327
2629.5,0.65316
2630.9,0.65304
2632.2,0.65309
2633.5,0.65312
2634.9,0.65313
2636.2,0.65314
2637.6,0.65306
2638.9,0.65304
2640.2,0.65299
2641.6,0.65294
2642.9,0.65285
2644.3,0.65286
2645.6,0.65271
2647.0,0.65267
2648.3,0.65269
2649.7,0.65269
2651.0,0.65266
2652.4,0.65258
2653.8,0.65252
2655.1,0.65252
2656.5,0.65253
2657.8,0.65254
2659.2,0.65245
2660.6,0.65248
2661.9,0.65244
2663.3,0.65232
2664.7,0.65207
2666.0,0.65194
2667.4,0.65181
2668.8,0.6518
2670.1,0.65168
2671.5,0.65167
2672.9,0.65158
2674.3,0.65137
2675.7,0.65099
2677.0,0.65078
2678.4,0.65075
2679.8,0.65074
2681.2,0.65067
2682.6,0.65056
2684.0,0.65045
2685.4,0.65046
2686.8,0.65044
2688.1,0.65041
2689.5,0.6504
2690.9,0.65042
2692.3,0.65033
2693.7,0.6502
2695.1,0.65
2696.5,0.64989
2697.9,0.64977
2699.3,0.64961
2700.8,0.64946
2702.1,0.64939
2703.6,0.64939
2705.0,0.64936
2706.4,0.64916
2707.8,0.64893
2709.2,0.64867
2710.6,0.6483
2712.1,0.64806
2713.5,0.64805
2714.9,0.64788
2716.3,0.64771
2717.7,0.64764
2719.2,0.6478
2720.6,0.64743
2722.0,0.64686
2723.4,0.64649
2724.9,0.64609
2726.3,0.64583
2727.7,0.64564
2729.2,0.64531
2730.6,0.64494
2732.1,0.64455
2733.5,0.64424
2734.9,0.64391
2736.4,0.64362
2737.8,0.64319
2739.3,0.64261
2740.7,0.64211
2742.2,0.64175
2743.6,0.64148
2745.1,0.6411
2746.5,0.64061
2748.0,0.64011
2749.4,0.63962
2750.9,0.63908
2752.4,0.63858
2753.8,0.63814
2755.3,0.63737
2756.7,0.63678
2758.2,0.63632
2759.7,0.6358
2761.1,0.63531
2762.6,0.63483
2764.1,0.63425
2765.6,0.63375
2767.0,0.63317
2768.5,0.63258
2770.0,0.63197
2771.5,0.63134
2773.0,0.63067
2774.4,0.62999
2775.9,0.62931
2777.4,0.62872
2778.9,0.62815
2780.4,0.62766
2781.9,0.62707
2783.4,0.62641
2784.9,0.62581
2786.4,0.62522
2787.9,0.62454
2789.4,0.62389
2790.9,0.62339
2792.4,0.62286
2793.9,0.62227
2795.4,0.62173
2796.9,0.62116
2798.4,0.62059
2799.9,0.62
2801.4,0.61934
2802.9,0.61861
2804.4,0.61798
2806.0,0.61745
2807.5,0.61692
2809.0,0.61646
2810.5,0.61594
2812.1,0.61538
2813.6,0.61489
2815.1,0.61429
2816.6,0.61379
2818.2,0.61329
2819.7,0.61255
2821.2,0.61193
2822.8,0.6116
2824.3,0.61124
2825.9,0.61082
2827.4,0.61024
2828.9,0.60978
2830.5,0.60941
2832.0,0.60904
2833.6,0.60859
2835.1,0.60805
2836.7,0.60746
2838.2,0.60692
2839.8,0.60656
2841.3,0.60624
2842.9,0.60588
2844.4,0.60548
2846.0,0.60499
2847.6,0.60456
2849.1,0.60415
2850.7,0.60376
2852.3,0.60344
2853.8,0.60298
2855.4,0.60241
2857.0,0.60212
2858.6,0.60177
2860.1,0.60139
2861.7,0.60107
2863.3,0.6008
2864.9,0.60052
2866.5,0.60019
2868.1,0.59978
2869.6,0.59949
2871.2,0.59924
2872.8,0.59892
2874.4,0.59852
2876.0,0.59834
2877.6,0.59811
2879.2,0.59785
2880.8,0.59752
2882.4,0.59705
2884.0,0.59675
2885.6,0.59669
2887.2,0.59662
2888.8,0.59635
2890.4,0.59603
2892.0,0.59586
2893.7,0.5957
2895.3,0.5955
2896.9,0.59528
2898.5,0.59506
2900.1,0.59482
2901.8,0.59464
2903.4,0.59448
2905.0,0.5943
2906.6,0.594
2908.3,0.59368
2909.9,0.5933
2911.5,0.59308
2913.2,0.59302
2914.8,0.59289
2916.4,0.59271
2918.1,0.59265
2919.7,0.59246
2921.4,0.59229
2923.0,0.59213
2924.7,0.59196
2926.3,0.59182
2928.0,0.59162
2929.6,0.5913
2931.3,0.59113
2932.9,0.59098
2934.6,0.59086
2936.3,0.59073
2937.9,0.59048
2939.6,0.59001
2941.3,0.58973
2942.9,0.58987
2944.6,0.58985
2946.3,0.58965
2947.9,0.58932
2949.6,0.5892
2951.3,0.58929
2953.0,0.58921
2954.7,0.58905
2956.4,0.58886
2958.0,0.58873
2959.7,0.58858
2961.4,0.58846
2963.1,0.58834
2964.8,0.58823
2966.5,0.58788
2968.2,0.58756
2969.9,0.58751
2971.6,0.58754
2973.3,0.58756
2975.0,0.58741
2976.7,0.58726
2978.4,0.58723
2980.1,0.58719
2981.8,0.58703
2983.6,0.58671
2985.3,0.58655
2987.0,0.58662
2988.7,0.58663
2990.4,0.58646
2992.2,0.58627
2993.9,0.5861
2995.6,0.58594
2997.4,0.58595
2999.1,0.58593
3000.8,0.58582
3002.6,0.58571
3004.3,0.58561
3006.1,0.58545
3007.8,0.58539
3009.5,0.58541
3011.3,0.58536
3013.0,0.58526
3014.8,0.58513
3016.5,0.58505
3018.3,0.58494
3020.1,0.5848
3021.8,0.58453
3023.6,0.58421
3025.3,0.58399
3027.1,0.58417
3028.9,0.58437
3030.6,0.58435
3032.4,0.58422
3034.2,0.58406
3036.0,0.58392
3037.7,0.58382
3039.5,0.58392
3041.3,0.58403
3043.1,0.58397
3044.9,0.5839
3046.7,0.58388
