Wavelength (nm),SynOl_Fo60
1600.0,0.55201
1605.0,0.55417
1610.0,0.55551
1615.0,0.55812
1620.0,0.55947
1625.0,0.56107
1630.0,0.56232
1635.0,0.56408
1640.0,0.56574
1645.0,0.5666
1650.0,0.56831
1655.0,0.56901
1660.0,0.57084
1665.0,0.5742
1670.0,0.57451
1675.0,0.57638
1680.0,0.57716
1685.0,0.57715
1690.0,0.57837
1695.0,0.57914
1700.0,0.57981
1705.0,0.58155
1710.0,0.58223
1715.0,0.58296
1720.0,0.58385
1725.0,0.58401
1730.0,0.58491
1735.0,0.58555
1740.0,0.58568
1745.0,0.5861
1750.0,0.58686
1755.0,0.58735
1760.0,0.58762
1765.0,0.58682
1770.0,0.58726
1775.0,0.58777
1780.0,0.58708
1785.0,0.58807
1790.0,0.58787
1795.0,0.5875
1800.0,0.58682
1801.1,0.58692
1801.7,0.58693
1802.3,0.58676
1802.9,0.5867
1803.6,0.58662
1804.2,0.58658
1804.8,0.58673
1805.5,0.58682
1806.1,0.58685
1806.7,0.58685
1807.3,0.58683
1808.0,0.58668
1808.6,0.5867
1809.2,0.5868
1809.9,0.58689
1810.5,0.5869
1811.1,0.58694
1811.8,0.58703
1812.4,0.58708
1813.0,0.58683
1813.7,0.58692
1814.3,0.58694
1814.9,0.58699
1815.6,0.58715
1816.2,0.58715
1816.8,0.58671
1817.5,0.58676
1818.1,0.58704
1818.8,0.58689
1819.4,0.58674
1820.0,0.58685
1820.7,0.58694
1821.3,0.58707
1821.9,0.58715
1822.6,0.5872
1823.2,0.587
1823.9,0.58688
1824.5,0.58702
1825.2,0.58723
1825.8,0.58733
1826.4,0.58734
1827.1,0.58718
1827.7,0.58701
1828.4,0.58701
1829.0,0.58711
1829.7,0.58708
1830.3,0.58702
1831.0,0.58701
1831.6,0.58711
1832.3,0.58709
1832.9,0.58702
1833.6,0.58692
1834.2,0.58692
1834.8,0.5869
1835.5,0.58699
1836.2,0.58708
1836.8,0.58724
1837.4,0.58734
1838.1,0.58722
1838.8,0.587
1839.4,0.58703
1840.1,0.58705
1840.7,0.58698
1841.4,0.5871
1842.0,0.58724
1842.7,0.5872
1843.3,0.58725
1844.0,0.58724
1844.6,0.58726
1845.3,0.58749
1845.9,0.58745
1846.6,0.58716
1847.3,0.58712
1847.9,0.5871
1848.6,0.58718
1849.3,0.58729
1849.9,0.58757
1850.6,0.58753
1851.2,0.58727
1851.9,0.5872
1852.6,0.58733
1853.2,0.58739
1853.9,0.58744
1854.5,0.58757
1855.2,0.58759
1855.9,0.58747
1856.5,0.58735
1857.2,0.58731
1857.9,0.58715
1858.5,0.58719
1859.2,0.58726
1859.9,0.58724
1860.5,0.5872
1861.2,0.58727
1861.9,0.58744
1862.5,0.58726
1863.2,0.58714
1863.9,0.58728
1864.5,0.58729
1865.2,0.58723
1865.9,0.58731
1866.6,0.58731
1867.2,0.58733
1867.9,0.58741
1868.6,0.58748
1869.3,0.58745
1869.9,0.58745
1870.6,0.58732
1871.3,0.58734
1871.9,0.58733
1872.6,0.5874
1873.3,0.58737
1874.0,0.58748
1874.7,0.58741
1875.3,0.58746
1876.0,0.58748
1876.7,0.5875
1877.4,0.58755
1878.1,0.58757
1878.7,0.58744
1879.4,0.5875
1880.1,0.58759
1880.8,0.58758
1881.5,0.5874
1882.1,0.58744
1882.8,0.58753
1883.5,0.58758
1884.2,0.58742
1884.9,0.5873
1885.6,0.58735
1886.3,0.58754
1886.9,0.58764
1887.6,0.58763
1888.3,0.58755
1889.0,0.58755
1889.7,0.58743
1890.4,0.58761
1891.1,0.58771
1891.8,0.58777
1892.4,0.58761
1893.1,0.58758
1893.8,0.5876
1894.5,0.58765
1895.2,0.58754
1895.9,0.58754
1896.6,0.58742
1897.3,0.58756
1898.0,0.58783
1898.7,0.58788
1899.4,0.58785
1900.1,0.58769
1900.8,0.58755
1901.5,0.58756
1902.2,0.58744
1902.9,0.58751
1903.6,0.58776
1904.3,0.58794
1905.0,0.58782
1905.7,0.58774
1906.4,0.58777
1907.1,0.58774
1907.8,0.58777
1908.5,0.58787
1909.2,0.58795
1909.9,0.58788
1910.6,0.58771
1911.3,0.58764
1912.0,0.5878
1912.7,0.58786
1913.4,0.58774
1914.1,0.5877
1914.8,0.5877
1915.5,0.58786
1916.2,0.58799
1916.9,0.58804
1917.6,0.58788
1918.3,0.58782
1919.1,0.58788
1919.8,0.58809
1920.5,0.58805
1921.2,0.58782
1921.9,0.58769
1922.6,0.58782
1923.3,0.58787
1924.1,0.58799
1924.8,0.58804
1925.5,0.58797
1926.2,0.58798
1926.9,0.58807
1927.6,0.58794
1928.3,0.58787
1929.1,0.5879
1929.8,0.58792
1930.5,0.58794
1931.2,0.58805
1931.9,0.58817
1932.7,0.58831
1933.4,0.58835
1934.1,0.58831
1934.8,0.58827
1935.5,0.58828
1936.3,0.58824
1937.0,0.58825
1937.7,0.58831
1938.4,0.58824
1939.2,0.58821
1939.9,0.58825
1940.6,0.5883
1941.3,0.5883
1942.1,0.58821
1942.8,0.58832
1943.5,0.58841
1944.3,0.5883
1945.0,0.58829
1945.7,0.58853
1946.4,0.58851
1947.2,0.58846
1947.9,0.58851
1948.6,0.58855
1949.4,0.58852
1950.1,0.58855
1950.8,0.58855
1951.6,0.58856
1952.3,0.58859
1953.0,0.58866
1953.8,0.58871
1954.5,0.58874
1955.3,0.58873
1956.0,0.58869
1956.7,0.5888
1957.5,0.58882
1958.2,0.58874
1958.9,0.58871
1959.7,0.58858
1960.4,0.58853
1961.2,0.58869
1961.9,0.58879
1962.7,0.58881
1963.4,0.58875
1964.1,0.58879
1964.9,0.58882
1965.6,0.5887
1966.4,0.58879
1967.1,0.58895
1967.9,0.5889
1968.6,0.58888
1969.4,0.58896
1970.1,0.58893
1970.8,0.589
1971.6,0.58894
1972.3,0.58899
1973.1,0.58913
1973.8,0.58922
1974.6,0.58914
1975.4,0.58904
1976.1,0.58915
1976.9,0.5892
1977.6,0.58913
1978.4,0.58907
1979.1,0.58907
1979.9,0.58914
1980.6,0.58908
1981.4,0.58913
1982.2,0.5893
1982.9,0.58941
1983.7,0.58924
1984.4,0.58933
1985.2,0.5894
1985.9,0.58935
1986.7,0.58933
1987.5,0.58938
1988.2,0.5893
1989.0,0.58947
1989.8,0.58958
1990.5,0.58965
1991.3,0.58962
1992.1,0.58957
1992.8,0.58967
1993.6,0.58972
1994.3,0.58962
1995.1,0.58965
1995.9,0.58966
1996.7,0.58963
1997.4,0.58954
1998.2,0.5896
1999.0,0.58977
1999.7,0.58977
2000.5,0.58968
2001.3,0.5898
2002.1,0.58981
2002.8,0.58976
2003.6,0.58975
2004.4,0.58986
2005.2,0.59006
2005.9,0.59007
2006.7,0.58991
2007.5,0.58989
2008.3,0.59006
2009.0,0.59011
2009.8,0.59004
2010.6,0.59004
2011.4,0.59014
2012.2,0.59011
2012.9,0.59011
2013.7,0.59014
2014.5,0.59016
2015.3,0.59013
2016.1,0.59002
2016.8,0.59017
2017.6,0.59033
2018.4,0.59034
2019.2,0.59038
2020.0,0.59055
2020.8,0.59063
2021.6,0.5905
2022.4,0.59053
2023.2,0.5907
2023.9,0.59074
2024.7,0.59075
2025.5,0.59081
2026.3,0.59083
2027.1,0.5908
2027.9,0.59085
2028.7,0.59082
2029.5,0.59085
2030.3,0.5908
2031.1,0.5908
2031.9,0.59095
2032.7,0.59096
2033.5,0.59095
2034.3,0.59094
2035.1,0.59082
2035.9,0.5908
2036.7,0.5909
2037.5,0.59103
2038.3,0.59115
2039.1,0.59122
2039.9,0.59101
2040.7,0.59089
2041.5,0.59102
2042.3,0.59111
2043.1,0.59114
2043.9,0.59121
2044.7,0.59109
2045.5,0.59111
2046.3,0.59114
2047.1,0.59133
2047.9,0.5914
2048.7,0.59139
2049.5,0.59137
2050.4,0.59144
2051.2,0.59144
2052.0,0.59141
2052.8,0.59147
2053.6,0.59162
2054.4,0.59179
2055.2,0.59176
2056.0,0.59171
2056.9,0.5919
2057.7,0.59189
2058.5,0.59175
2059.3,0.59169
2060.1,0.5918
2060.9,0.59179
2061.8,0.59185
2062.6,0.592
2063.4,0.59209
2064.2,0.59205
2065.1,0.59208
2065.9,0.59215
2066.7,0.59222
2067.5,0.59223
2068.3,0.59222
2069.2,0.59213
2070.0,0.59223
2070.8,0.59224
2071.6,0.59234
2072.5,0.59237
2073.3,0.59238
2074.1,0.59242
2075.0,0.59245
2075.8,0.59257
2076.6,0.59264
2077.5,0.59255
2078.3,0.59261
2079.1,0.59267
2080.0,0.5927
2080.8,0.5928
2081.6,0.59288
2082.5,0.59285
2083.3,0.59284
2084.1,0.59276
2085.0,0.59277
2085.8,0.59285
2086.7,0.593
2087.5,0.59299
2088.3,0.59296
2089.2,0.59298
2090.0,0.59309
2090.9,0.5932
2091.7,0.59322
2092.6,0.59324
2093.4,0.59337
2094.2,0.59337
2095.1,0.59336
2095.9,0.59328
2096.8,0.59326
2097.6,0.59332
2098.5,0.59337
2099.3,0.59335
2100.2,0.59352
2101.0,0.59361
2101.9,0.5935
2102.7,0.59352
2103.6,0.59364
2104.4,0.59375
2105.3,0.59381
2106.1,0.59377
2107.0,0.59371
2107.9,0.59382
2108.7,0.59389
2109.6,0.59387
2110.4,0.59393
2111.3,0.59395
2112.2,0.59393
2113.0,0.59408
2113.9,0.59415
2114.7,0.59416
2115.6,0.59427
2116.5,0.59431
2117.3,0.59443
2118.2,0.59437
2119.1,0.59432
2119.9,0.59436
2120.8,0.59441
2121.7,0.59448
2122.5,0.59461
2123.4,0.59461
2124.3,0.59443
2125.1,0.59438
2126.0,0.59459
2126.9,0.59476
2127.8,0.59484
2128.6,0.59483
2129.5,0.59483
2130.4,0.59486
2131.3,0.59496
2132.1,0.59501
2133.0,0.595
2133.9,0.59506
2134.8,0.59516
2135.6,0.59509
2136.5,0.59514
2137.4,0.59507
2138.3,0.59517
2139.2,0.59532
2140.1,0.59527
2140.9,0.5952
2141.8,0.59529
2142.7,0.59528
2143.6,0.59541
2144.5,0.59546
2145.4,0.59553
2146.3,0.59562
2147.1,0.59569
2148.0,0.59568
2148.9,0.59572
2149.8,0.59576
2150.7,0.59583
2151.6,0.59589
2152.5,0.5959
2153.4,0.59586
2154.3,0.59587
2155.2,0.59593
2156.1,0.59611
2157.0,0.59606
2157.9,0.59604
2158.8,0.59604
2159.7,0.59608
2160.6,0.59615
2161.5,0.59622
2162.4,0.59629
2163.3,0.59635
2164.2,0.59646
2165.1,0.59652
2166.0,0.59645
2166.9,0.59649
2167.8,0.5964
2168.7,0.59653
2169.6,0.59665
2170.5,0.59665
2171.4,0.59658
2172.3,0.59665
2173.3,0.59663
2174.2,0.5966
2175.1,0.59674
2176.0,0.59681
2176.9,0.59678
2177.8,0.59681
2178.7,0.59689
2179.6,0.59692
2180.6,0.59692
2181.5,0.59703
2182.4,0.59696
2183.3,0.59693
2184.2,0.59704
2185.1,0.5971
2186.1,0.59718
2187.0,0.59725
2187.9,0.59722
2188.8,0.59724
2189.8,0.59715
2190.7,0.59721
2191.6,0.59731
2192.6,0.59724
2193.5,0.59728
2194.4,0.59738
2195.3,0.59742
2196.3,0.59749
2197.2,0.59744
2198.1,0.59748
2199.1,0.59751
2200.0,0.59761
2200.9,0.59769
2201.9,0.59764
2202.8,0.59755
2203.7,0.59774
2204.7,0.59792
2205.6,0.59786
2206.5,0.59776
2207.5,0.59797
2208.4,0.59809
2209.4,0.59793
2210.3,0.59783
2211.3,0.59786
2212.2,0.59786
2213.1,0.59791
2214.1,0.59794
2215.0,0.59811
2216.0,0.59815
2216.9,0.59817
2217.9,0.59821
2218.8,0.59823
2219.8,0.5982
2220.7,0.5982
2221.7,0.59822
2222.6,0.59835
2223.6,0.59837
2224.5,0.59834
2225.5,0.59841
2226.4,0.5985
2227.4,0.59847
2228.4,0.59839
2229.3,0.59843
2230.3,0.59848
2231.2,0.5985
2232.2,0.59855
2233.1,0.59844
2234.1,0.59855
2235.1,0.59872
2236.0,0.59873
2237.0,0.59864
2238.0,0.5986
2238.9,0.59861
2239.9,0.59865
2240.9,0.5986
2241.8,0.59864
2242.8,0.5987
2243.8,0.59879
2244.8,0.59888
2245.7,0.59887
2246.7,0.59879
2247.7,0.59886
2248.6,0.59901
2249.6,0.5991
2250.6,0.59904
2251.6,0.59895
2252.6,0.59889
2253.5,0.59889
2254.5,0.59894
2255.5,0.59903
2256.5,0.599
2257.5,0.59908
2258.4,0.59917
2259.4,0.59926
2260.4,0.59915
2261.4,0.59906
2262.4,0.59911
2263.4,0.5992
2264.4,0.59923
2265.4,0.59929
2266.3,0.59926
2267.3,0.59932
2268.3,0.59921
2269.3,0.59918
2270.3,0.59931
2271.3,0.59926
2272.3,0.59914
2273.3,0.59933
2274.3,0.5995
2275.3,0.59958
2276.3,0.59948
2277.3,0.59957
2278.3,0.5996
2279.3,0.59951
2280.3,0.59945
2281.3,0.59941
2282.3,0.59944
2283.3,0.59954
2284.3,0.59959
2285.3,0.59964
2286.3,0.59966
2287.3,0.59965
2288.4,0.59964
2289.4,0.59971
2290.4,0.59968
2291.4,0.59964
2292.4,0.59976
2293.4,0.59983
2294.4,0.59979
2295.4,0.59972
2296.5,0.59962
2297.5,0.59963
2298.5,0.59962
2299.5,0.59961
2300.5,0.59965
2301.6,0.59966
2302.6,0.59973
2303.6,0.59975
2304.6,0.59963
2305.6,0.59959
2306.7,0.5996
2307.7,0.59961
2308.7,0.59956
2309.8,0.5996
2310.8,0.59965
2311.8,0.59971
2312.9,0.59974
2313.9,0.59978
2314.9,0.59983
2315.9,0.59988
2317.0,0.59986
2318.0,0.5999
2319.1,0.59996
2320.1,0.60004
2321.1,0.6001
2322.2,0.60008
2323.2,0.60012
2324.3,0.60031
2325.3,0.60032
2326.3,0.60028
2327.4,0.6003
2328.4,0.6003
2329.5,0.60025
2330.5,0.60023
2331.6,0.60017
2332.6,0.60018
2333.7,0.60025
2334.7,0.60039
2335.8,0.60024
2336.8,0.60015
2337.9,0.60022
2338.9,0.60023
2340.0,0.60018
2341.0,0.60016
2342.1,0.60015
2343.2,0.60011
2344.2,0.60002
2345.3,0.60003
2346.3,0.60007
2347.4,0.60011
2348.5,0.6001
2349.5,0.60018
2350.6,0.60016
2351.7,0.60019
2352.7,0.60024
2353.8,0.60022
2354.9,0.60023
2355.9,0.60037
2357.0,0.60038
2358.1,0.60032
2359.1,0.60032
2360.2,0.60038
2361.3,0.60032
2362.4,0.60038
2363.4,0.60037
2364.5,0.60034
2365.6,0.60033
2366.7,0.60034
2367.8,0.60037
2368.9,0.60036
2369.9,0.60033
2371.0,0.60043
2372.1,0.60047
2373.2,0.60034
2374.3,0.6003
2375.4,0.60041
2376.4,0.60043
2377.5,0.60051
2378.6,0.6005
2379.7,0.6005
2380.8,0.60053
2381.9,0.60062
2383.0,0.60059
2384.1,0.6006
2385.2,0.60062
2386.3,0.60063
2387.4,0.60066
2388.5,0.6007
2389.6,0.60057
2390.7,0.60052
2391.8,0.6006
2392.9,0.60068
2394.0,0.60065
2395.1,0.60064
2396.2,0.60062
2397.3,0.60071
2398.4,0.60078
2399.6,0.60078
2400.7,0.60072
2401.8,0.60076
2402.9,0.60078
2404.0,0.60078
2405.1,0.60075
2406.2,0.60082
2407.4,0.60085
2408.5,0.60085
2409.6,0.60083
2410.7,0.60089
2411.8,0.60083
2412.9,0.60071
2414.1,0.60066
2415.2,0.6007
2416.3,0.60076
2417.4,0.6008
2418.6,0.60076
2419.7,0.60085
2420.8,0.60085
2422.0,0.60081
2423.1,0.60074
2424.2,0.60078
2425.4,0.60075
2426.5,0.60073
2427.6,0.60071
2428.8,0.60075
2429.9,0.60079
2431.1,0.60086
2432.2,0.60083
2433.3,0.60083
2434.5,0.6008
2435.6,0.60083
2436.8,0.60086
2437.9,0.60091
2439.1,0.60087
2440.2,0.60086
2441.4,0.60082
2442.5,0.60086
2443.6,0.60087
2444.8,0.60085
2446.0,0.60085
2447.1,0.60087
2448.3,0.60087
2449.4,0.60095
2450.6,0.60084
2451.7,0.60078
2452.9,0.60082
2454.1,0.60094
2455.2,0.60094
2456.4,0.6009
2457.6,0.60088
2458.7,0.60088
2459.9,0.60088
2461.1,0.60089
2462.2,0.60081
2463.4,0.60077
2464.6,0.60076
2465.7,0.60077
2466.9,0.60076
2468.1,0.60081
2469.3,0.60075
2470.4,0.60069
2471.6,0.60077
2472.8,0.60082
2474.0,0.60076
2475.1,0.60076
2476.3,0.60078
2477.5,0.60087
2478.7,0.60098
2479.9,0.60106
2481.1,0.60099
2482.3,0.60091
2483.4,0.60081
2484.6,0.6008
2485.8,0.60078
2487.0,0.60083
2488.2,0.60085
2489.4,0.60087
2490.6,0.60088
2491.8,0.6009
2493.0,0.60086
2494.2,0.60086
2495.4,0.60089
2496.6,0.60096
2497.8,0.6009
2499.0,0.60089
2500.2,0.6009
2501.4,0.60089
2502.6,0.60089
2503.8,0.60087
2505.0,0.60085
2506.3,0.60081
2507.5,0.60076
2508.7,0.60085
2509.9,0.60086
2511.1,0.60089
2512.3,0.60088
2513.5,0.60084
2514.8,0.6008
2516.0,0.60089
2517.2,0.60089
2518.4,0.60084
2519.6,0.60081
2520.9,0.6008
2522.1,0.60078
2523.3,0.60087
2524.6,0.60091
2525.8,0.60089
2527.0,0.60084
2528.3,0.60083
2529.5,0.60078
2530.7,0.60077
2531.9,0.6008
2533.2,0.60083
2534.4,0.60078
2535.7,0.60077
2536.9,0.6007
2538.1,0.60079
2539.4,0.60091
2540.6,0.60091
2541.9,0.60079
2543.1,0.6008
2544.4,0.6008
2545.6,0.60078
2546.9,0.60084
2548.1,0.60088
2549.4,0.60083
2550.6,0.60086
2551.9,0.60084
2553.1,0.60082
2554.4,0.6008
2555.7,0.60084
2556.9,0.60087
2558.2,0.60081
2559.4,0.60074
2560.7,0.60081
2562.0,0.60089
2563.2,0.60092
2564.5,0.6008
2565.8,0.60073
2567.1,0.6007
2568.3,0.60077
2569.6,0.60082
2570.9,0.60079
2572.1,0.60065
2573.4,0.60064
2574.7,0.60069
2576.0,0.60074
2577.3,0.60074
2578.5,0.60071
2579.8,0.6006
2581.1,0.60064
2582.4,0.60067
2583.7,0.6007
2585.0,0.60065
2586.3,0.60053
2587.5,0.60057
2588.8,0.60059
2590.1,0.60055
2591.4,0.60061
2592.7,0.60069
2594.0,0.60083
2595.3,0.60079
2596.6,0.60056
2597.9,0.60051
2599.2,0.60055
2600.5,0.60048
2601.8,0.60052
2603.1,0.60059
2604.4,0.60061
2605.7,0.60067
2607.1,0.60061
2608.4,0.60056
2609.7,0.60055
2611.0,0.60042
2612.3,0.60035
2613.6,0.60034
2614.9,0.60036
2616.3,0.60042
2617.6,0.60045
2618.9,0.60042
2620.2,0.60053
2621.6,0.60043
2622.9,0.60026
2624.2,0.60028
2625.5,0.60034
2626.9,0.60031
2628.2,0.60028
2629.5,0.60032
2630.9,0.60043
2632.2,0.60026
2633.5,0.60018
2634.9,0.60019
2636.2,0.60012
2637.6,0.60004
2638.9,0.60002
2640.2,0.60007
2641.6,0.60016
2642.9,0.60014
2644.3,0.60008
2645.6,0.60003
2647.0,0.59997
2648.3,0.59991
2649.7,0.59985
2651.0,0.59991
2652.4,0.59999
2653.8,0.59989
2655.1,0.59978
2656.5,0.59978
2657.8,0.59976
2659.2,0.59977
2660.6,0.5997
2661.9,0.59961
2663.3,0.59958
2664.7,0.59966
2666.0,0.59968
2667.4,0.59948
2668.8,0.59931
2670.1,0.59944
2671.5,0.5994
2672.9,0.59897
2674.3,0.59881
2675.7,0.59881
2677.0,0.59884
2678.4,0.59867
2679.8,0.5985
2681.2,0.59833
2682.6,0.59832
2684.0,0.59834
2685.4,0.59829
2686.8,0.59829
2688.1,0.5983
2689.5,0.59822
2690.9,0.59816
2692.3,0.59819
2693.7,0.59821
2695.1,0.59808
2696.5,0.59788
2697.9,0.59768
2699.3,0.59753
2700.8,0.59745
2702.1,0.59735
2703.6,0.5971
2705.0,0.59693
2706.4,0.59674
2707.8,0.59659
2709.2,0.59647
2710.6,0.59623
2712.1,0.59593
2713.5,0.59577
2714.9,0.59561
2716.3,0.59543
2717.7,0.59533
2719.2,0.59556
2720.6,0.59551
2722.0,0.59482
2723.4,0.59435
2724.9,0.59423
2726.3,0.59386
2727.7,0.59343
2729.2,0.59314
2730.6,0.59288
2732.1,0.5925
2733.5,0.59224
2734.9,0.592
2736.4,0.59162
2737.8,0.59114
2739.3,0.59084
2740.7,0.59048
2742.2,0.58999
2743.6,0.58951
2745.1,0.58912
2746.5,0.5887
2748.0,0.58826
2749.4,0.5878
2750.9,0.58728
2752.4,0.5868
2753.8,0.58643
2755.3,0.58599
2756.7,0.5853
2758.2,0.58466
2759.7,0.58418
2761.1,0.58367
2762.6,0.58321
2764.1,0.58273
2765.6,0.58222
2767.0,0.58169
2768.5,0.58122
2770.0,0.58074
2771.5,0.58019
2773.0,0.57956
2774.4,0.57891
2775.9,0.57836
2777.4,0.57784
2778.9,0.57719
2780.4,0.57671
2781.9,0.5762
2783.4,0.57562
2784.9,0.5751
2786.4,0.57463
2787.9,0.57399
2789.4,0.57323
2790.9,0.57274
2792.4,0.57235
2793.9,0.57196
2795.4,0.57151
2796.9,0.57099
2798.4,0.57042
2799.9,0.56989
2801.4,0.56942
2802.9,0.56895
2804.4,0.5685
2806.0,0.56803
2807.5,0.56756
2809.0,0.5671
2810.5,0.56671
2812.1,0.5664
2813.6,0.56603
2815.1,0.56557
2816.6,0.56504
2818.2,0.56456
2819.7,0.56401
2821.2,0.56347
2822.8,0.56313
2824.3,0.56287
2825.9,0.56255
2827.4,0.56208
2828.9,0.56176
2830.5,0.56148
2832.0,0.56112
2833.6,0.56078
2835.1,0.56046
2836.7,0.55999
2838.2,0.55954
2839.8,0.55929
2841.3,0.55906
2842.9,0.55872
2844.4,0.5584
2846.0,0.55798
2847.6,0.55768
2849.1,0.55751
2850.7,0.55719
2852.3,0.55687
2853.8,0.55654
2855.4,0.55614
2857.0,0.55596
2858.6,0.55572
2860.1,0.5555
2861.7,0.55527
2863.3,0.55504
2864.9,0.55481
2866.5,0.55459
2868.1,0.55431
2869.6,0.55412
2871.2,0.554
2872.8,0.55369
2874.4,0.55333
2876.0,0.55324
2877.6,0.55313
2879.2,0.55298
2880.8,0.55268
2882.4,0.55229
2884.0,0.55202
2885.6,0.55206
2887.2,0.55211
2888.8,0.55195
2890.4,0.55174
2892.0,0.55167
2893.7,0.55156
2895.3,0.55138
2896.9,0.55121
2898.5,0.55107
2900.1,0.55093
2901.8,0.55078
2903.4,0.55069
2905.0,0.55063
2906.6,0.55049
2908.3,0.55032
2909.9,0.55003
2911.5,0.54989
2913.2,0.54995
2914.8,0.54988
2916.4,0.54982
2918.1,0.54989
2919.7,0.5498
2921.4,0.54967
2923.0,0.54955
2924.7,0.54945
2926.3,0.54942
2928.0,0.54938
2929.6,0.54925
