Wavenumber (cm-1)	Wavelength (µm)	Wavelength (nm)	SynOl_Fo90
6920.4	1.4450	1445.0	0.58222
6896.6	1.4500	1450.0	0.58462
6872.9	1.4550	1455.0	0.58664
6849.3	1.4600	1460.0	0.58912
6825.9	1.4650	1465.0	0.59132
6802.7	1.4700	1470.0	0.59322
6779.7	1.4750	1475.0	0.59297
6756.8	1.4800	1480.0	0.59574
6734.0	1.4850	1485.0	0.59816
6711.4	1.4900	1490.0	0.60006
6689.0	1.4950	1495.0	0.60236
6666.7	1.5000	1500.0	0.60420
6644.5	1.5050	1505.0	0.60628
6622.5	1.5100	1510.0	0.60882
6600.7	1.5150	1515.0	0.61011
6578.9	1.5200	1520.0	0.61164
6557.4	1.5250	1525.0	0.61309
6535.9	1.5300	1530.0	0.61553
6514.7	1.5350	1535.0	0.61740
6493.5	1.5400	1540.0	0.61970
6472.5	1.5450	1545.0	0.62079
6451.6	1.5500	1550.0	0.62271
6430.9	1.5550	1555.0	0.62355
6410.3	1.5600	1560.0	0.62594
6389.8	1.5650	1565.0	0.62714
6369.4	1.5700	1570.0	0.62820
6349.2	1.5750	1575.0	0.63022
6329.1	1.5800	1580.0	0.63164
6309.1	1.5850	1585.0	0.63275
6289.3	1.5900	1590.0	0.63422
6269.6	1.5950	1595.0	0.63568
6250.0	1.6000	1600.0	0.63655
6230.5	1.6050	1605.0	0.63824
6211.2	1.6100	1610.0	0.63888
6192.0	1.6150	1615.0	0.64091
6172.8	1.6200	1620.0	0.64233
6153.8	1.6250	1625.0	0.64424
6135.0	1.6300	1630.0	0.64466
6116.2	1.6350	1635.0	0.64606
6097.6	1.6400	1640.0	0.64672
6079.0	1.6450	1645.0	0.64791
6060.6	1.6500	1650.0	0.64921
6042.3	1.6550	1655.0	0.65037
6024.1	1.6600	1660.0	0.65142
6006.0	1.6650	1665.0	0.65246
5988.0	1.6700	1670.0	0.65268
5970.1	1.6750	1675.0	0.65477
5952.4	1.6800	1680.0	0.65662
5934.7	1.6850	1685.0	0.65600
5917.2	1.6900	1690.0	0.65732
5899.7	1.6950	1695.0	0.65799
5882.4	1.7000	1700.0	0.65883
5865.1	1.7050	1705.0	0.65941
5848.0	1.7100	1710.0	0.66128
5830.9	1.7150	1715.0	0.66224
5814.0	1.7200	1720.0	0.66384
5797.1	1.7250	1725.0	0.66472
5780.3	1.7300	1730.0	0.66575
5763.7	1.7350	1735.0	0.66600
5747.1	1.7400	1740.0	0.66706
5730.7	1.7450	1745.0	0.66771
5714.3	1.7500	1750.0	0.66853
5698.0	1.7550	1755.0	0.66959
5681.8	1.7600	1760.0	0.67098
5665.7	1.7650	1765.0	0.67073
5649.7	1.7700	1770.0	0.67152
5633.8	1.7750	1775.0	0.67246
5618.0	1.7800	1780.0	0.67269
5602.2	1.7850	1785.0	0.67359
5586.6	1.7900	1790.0	0.67460
5571.0	1.7950	1795.0	0.67450
5555.6	1.8000	1800.0	0.67530
5552.2	1.8011	1801.1	0.67539
5550.3	1.8017	1801.7	0.67515
5548.5	1.8023	1802.3	0.67516
5546.6	1.8029	1802.9	0.67511
5544.5	1.8036	1803.6	0.67515
5542.6	1.8042	1804.2	0.67522
5540.8	1.8048	1804.8	0.67531
5538.6	1.8055	1805.5	0.67523
5536.8	1.8061	1806.1	0.67535
5535.0	1.8067	1806.7	0.67532
5533.1	1.8073	1807.3	0.67514
5531.0	1.8080	1808.0	0.67514
5529.1	1.8086	1808.6	0.67541
5527.3	1.8092	1809.2	0.67554
5525.2	1.8099	1809.9	0.67561
5523.3	1.8105	1810.5	0.67562
5521.5	1.8111	1811.1	0.67561
5519.4	1.8118	1811.8	0.67550
5517.5	1.8124	1812.4	0.67559
5515.7	1.8130	1813.0	0.67585
5513.6	1.8137	1813.7	0.67600
5511.8	1.8143	1814.3	0.67597
5509.9	1.8149	1814.9	0.67600
5507.8	1.8156	1815.6	0.67624
5506.0	1.8162	1816.2	0.67625
5504.2	1.8168	1816.8	0.67621
5502.1	1.8175	1817.5	0.67646
5500.2	1.8181	1818.1	0.67652
5498.1	1.8188	1818.8	0.67642
5496.3	1.8194	1819.4	0.67618
5494.5	1.8200	1820.0	0.67612
5492.4	1.8207	1820.7	0.67618
5490.6	1.8213	1821.3	0.67619
5488.8	1.8219	1821.9	0.67624
5486.7	1.8226	1822.6	0.67636
5484.9	1.8232	1823.2	0.67639
5482.8	1.8239	1823.9	0.67658
5481.0	1.8245	1824.5	0.67660
5478.9	1.8252	1825.2	0.67675
5477.1	1.8258	1825.8	0.67679
5475.3	1.8264	1826.4	0.67679
5473.2	1.8271	1827.1	0.67661
5471.4	1.8277	1827.7	0.67674
5469.3	1.8284	1828.4	0.67686
5467.5	1.8290	1829.0	0.67693
5465.4	1.8297	1829.7	0.67706
5463.6	1.8303	1830.3	0.67700
5461.5	1.8310	1831.0	0.67676
5459.7	1.8316	1831.6	0.67666
5457.6	1.8323	1832.3	0.67671
5455.8	1.8329	1832.9	0.67684
5453.8	1.8336	1833.6	0.67687
5452.0	1.8342	1834.2	0.67707
5450.2	1.8348	1834.8	0.67711
5448.1	1.8355	1835.5	0.67710
5446.0	1.8362	1836.2	0.67720
5444.3	1.8368	1836.8	0.67735
5442.5	1.8374	1837.4	0.67750
5440.4	1.8381	1838.1	0.67750
5438.3	1.8388	1838.8	0.67729
5436.6	1.8394	1839.4	0.67730
5434.5	1.8401	1840.1	0.67734
5432.7	1.8407	1840.7	0.67742
5430.7	1.8414	1841.4	0.67740
5428.9	1.8420	1842.0	0.67765
5426.8	1.8427	1842.7	0.67767
5425.1	1.8433	1843.3	0.67756
5423.0	1.8440	1844.0	0.67745
5421.2	1.8446	1844.6	0.67752
5419.2	1.8453	1845.3	0.67765
5417.4	1.8459	1845.9	0.67777
5415.4	1.8466	1846.6	0.67789
5413.3	1.8473	1847.3	0.67789
5411.5	1.8479	1847.9	0.67781
5409.5	1.8486	1848.6	0.67811
5407.5	1.8493	1849.3	0.67808
5405.7	1.8499	1849.9	0.67807
5403.7	1.8506	1850.6	0.67806
5401.9	1.8512	1851.2	0.67794
5399.9	1.8519	1851.9	0.67796
5397.8	1.8526	1852.6	0.67802
5396.1	1.8532	1853.2	0.67802
5394.0	1.8539	1853.9	0.67813
5392.3	1.8545	1854.5	0.67833
5390.3	1.8552	1855.2	0.67854
5388.2	1.8559	1855.9	0.67850
5386.5	1.8565	1856.5	0.67836
5384.4	1.8572	1857.2	0.67844
5382.4	1.8579	1857.9	0.67845
5380.7	1.8585	1858.5	0.67828
5378.7	1.8592	1859.2	0.67834
5376.6	1.8599	1859.9	0.67860
5374.9	1.8605	1860.5	0.67877
5372.9	1.8612	1861.2	0.67873
5370.9	1.8619	1861.9	0.67852
5369.1	1.8625	1862.5	0.67845
5367.1	1.8632	1863.2	0.67856
5365.1	1.8639	1863.9	0.67867
5363.4	1.8645	1864.5	0.67883
5361.4	1.8652	1865.2	0.67879
5359.3	1.8659	1865.9	0.67885
5357.3	1.8666	1866.6	0.67887
5355.6	1.8672	1867.2	0.67898
5353.6	1.8679	1867.9	0.67896
5351.6	1.8686	1868.6	0.67892
5349.6	1.8693	1869.3	0.67889
5347.9	1.8699	1869.9	0.67913
5345.9	1.8706	1870.6	0.67936
5343.9	1.8713	1871.3	0.67940
5342.2	1.8719	1871.9	0.67929
5340.2	1.8726	1872.6	0.67938
5338.2	1.8733	1873.3	0.67952
5336.2	1.8740	1874.0	0.67951
5334.2	1.8747	1874.7	0.67925
5332.5	1.8753	1875.3	0.67934
5330.5	1.8760	1876.0	0.67938
5328.5	1.8767	1876.7	0.67944
5326.5	1.8774	1877.4	0.67945
5324.5	1.8781	1878.1	0.67961
5322.8	1.8787	1878.7	0.67976
5320.8	1.8794	1879.4	0.67964
5318.9	1.8801	1880.1	0.67945
5316.9	1.8808	1880.8	0.67942
5314.9	1.8815	1881.5	0.67943
5313.2	1.8821	1882.1	0.67952
5311.2	1.8828	1882.8	0.67962
5309.3	1.8835	1883.5	0.67987
5307.3	1.8842	1884.2	0.68010
5305.3	1.8849	1884.9	0.67997
5303.4	1.8856	1885.6	0.67994
5301.4	1.8863	1886.3	0.68005
5299.7	1.8869	1886.9	0.68002
5297.7	1.8876	1887.6	0.67999
5295.8	1.8883	1888.3	0.68002
5293.8	1.8890	1889.0	0.68009
5291.8	1.8897	1889.7	0.68018
5289.9	1.8904	1890.4	0.68021
5287.9	1.8911	1891.1	0.68011
5286.0	1.8918	1891.8	0.68022
5284.3	1.8924	1892.4	0.68031
5282.3	1.8931	1893.1	0.68030
5280.4	1.8938	1893.8	0.68029
5278.4	1.8945	1894.5	0.68038
5276.5	1.8952	1895.2	0.68043
5274.5	1.8959	1895.9	0.68057
5272.6	1.8966	1896.6	0.68064
5270.6	1.8973	1897.3	0.68059
5268.7	1.8980	1898.0	0.68059
5266.8	1.8987	1898.7	0.68076
5264.8	1.8994	1899.4	0.68081
5262.9	1.9001	1900.1	0.68065
5260.9	1.9008	1900.8	0.68051
5259.0	1.9015	1901.5	0.68060
5257.1	1.9022	1902.2	0.68053
5255.1	1.9029	1902.9	0.68049
5253.2	1.9036	1903.6	0.68066
5251.3	1.9043	1904.3	0.68092
5249.3	1.9050	1905.0	0.68101
5247.4	1.9057	1905.7	0.68117
5245.5	1.9064	1906.4	0.68123
5243.6	1.9071	1907.1	0.68109
5241.6	1.9078	1907.8	0.68112
5239.7	1.9085	1908.5	0.68117
5237.8	1.9092	1909.2	0.68118
5235.9	1.9099	1909.9	0.68127
5234.0	1.9106	1910.6	0.68134
5232.0	1.9113	1911.3	0.68133
5230.1	1.9120	1912.0	0.68133
5228.2	1.9127	1912.7	0.68137
5226.3	1.9134	1913.4	0.68141
5224.4	1.9141	1914.1	0.68151
5222.5	1.9148	1914.8	0.68138
5220.6	1.9155	1915.5	0.68130
5218.7	1.9162	1916.2	0.68142
5216.8	1.9169	1916.9	0.68158
5214.9	1.9176	1917.6	0.68162
5212.9	1.9183	1918.3	0.68157
5210.8	1.9191	1919.1	0.68159
5208.9	1.9198	1919.8	0.68193
5207.0	1.9205	1920.5	0.68202
5205.1	1.9212	1921.2	0.68183
5203.2	1.9219	1921.9	0.68168
5201.3	1.9226	1922.6	0.68182
5199.4	1.9233	1923.3	0.68200
5197.2	1.9241	1924.1	0.68216
5195.3	1.9248	1924.8	0.68224
5193.5	1.9255	1925.5	0.68225
5191.6	1.9262	1926.2	0.68225
5189.7	1.9269	1926.9	0.68242
5187.8	1.9276	1927.6	0.68239
5185.9	1.9283	1928.3	0.68241
5183.8	1.9291	1929.1	0.68249
5181.9	1.9298	1929.8	0.68246
5180.0	1.9305	1930.5	0.68256
5178.1	1.9312	1931.2	0.68263
5176.3	1.9319	1931.9	0.68268
5174.1	1.9327	1932.7	0.68275
5172.2	1.9334	1933.4	0.68290
5170.4	1.9341	1934.1	0.68300
5168.5	1.9348	1934.8	0.68304
5166.6	1.9355	1935.5	0.68312
5164.5	1.9363	1936.3	0.68308
5162.6	1.9370	1937.0	0.68304
5160.8	1.9377	1937.7	0.68304
5158.9	1.9384	1938.4	0.68311
5156.8	1.9392	1939.2	0.68327
5154.9	1.9399	1939.9	0.68343
5153.0	1.9406	1940.6	0.68339
5151.2	1.9413	1941.3	0.68328
5149.1	1.9421	1942.1	0.68332
5147.2	1.9428	1942.8	0.68361
5145.4	1.9435	1943.5	0.68351
5143.2	1.9443	1944.3	0.68347
5141.4	1.9450	1945.0	0.68365
5139.5	1.9457	1945.7	0.68393
5137.7	1.9464	1946.4	0.68394
5135.6	1.9472	1947.2	0.68399
5133.7	1.9479	1947.9	0.68399
5131.9	1.9486	1948.6	0.68401
5129.8	1.9494	1949.4	0.68415
5127.9	1.9501	1950.1	0.68414
5126.1	1.9508	1950.8	0.68409
5124.0	1.9516	1951.6	0.68425
5122.2	1.9523	1952.3	0.68434
5120.3	1.9530	1953.0	0.68433
5118.2	1.9538	1953.8	0.68441
5116.4	1.9545	1954.5	0.68451
5114.3	1.9553	1955.3	0.68445
5112.5	1.9560	1956.0	0.68464
5110.6	1.9567	1956.7	0.68470
5108.6	1.9575	1957.5	0.68473
5106.7	1.9582	1958.2	0.68497
5104.9	1.9589	1958.9	0.68493
5102.8	1.9597	1959.7	0.68465
5101.0	1.9604	1960.4	0.68476
5098.9	1.9612	1961.2	0.68491
5097.1	1.9619	1961.9	0.68509
5095.0	1.9627	1962.7	0.68517
5093.2	1.9634	1963.4	0.68515
5091.4	1.9641	1964.1	0.68517
5089.3	1.9649	1964.9	0.68530
5087.5	1.9656	1965.6	0.68540
5085.4	1.9664	1966.4	0.68561
5083.6	1.9671	1967.1	0.68566
5081.6	1.9679	1967.9	0.68568
5079.8	1.9686	1968.6	0.68560
5077.7	1.9694	1969.4	0.68554
5075.9	1.9701	1970.1	0.68567
5074.1	1.9708	1970.8	0.68573
5072.0	1.9716	1971.6	0.68564
5070.2	1.9723	1972.3	0.68585
5068.2	1.9731	1973.1	0.68608
5066.4	1.9738	1973.8	0.68613
5064.3	1.9746	1974.6	0.68617
5062.3	1.9754	1975.4	0.68635
5060.5	1.9761	1976.1	0.68641
5058.4	1.9769	1976.9	0.68631
5056.6	1.9776	1977.6	0.68618
5054.6	1.9784	1978.4	0.68633
5052.8	1.9791	1979.1	0.68656
5050.8	1.9799	1979.9	0.68666
5049.0	1.9806	1980.6	0.68654
5046.9	1.9814	1981.4	0.68658
5044.9	1.9822	1982.2	0.68668
5043.1	1.9829	1982.9	0.68673
5041.1	1.9837	1983.7	0.68691
5039.3	1.9844	1984.4	0.68707
5037.3	1.9852	1985.2	0.68708
5035.5	1.9859	1985.9	0.68722
5033.5	1.9867	1986.7	0.68728
5031.4	1.9875	1987.5	0.68722
5029.7	1.9882	1988.2	0.68722
5027.7	1.9890	1989.0	0.68728
5025.6	1.9898	1989.8	0.68732
5023.9	1.9905	1990.5	0.68744
5021.8	1.9913	1991.3	0.68751
5019.8	1.9921	1992.1	0.68769
5018.1	1.9928	1992.8	0.68780
5016.1	1.9936	1993.6	0.68781
5014.3	1.9943	1994.3	0.68782
5012.3	1.9951	1995.1	0.68787
5010.3	1.9959	1995.9	0.68791
5008.3	1.9967	1996.7	0.68799
5006.5	1.9974	1997.4	0.68803
5004.5	1.9982	1998.2	0.68819
5002.5	1.9990	1999.0	0.68832
5000.7	1.9997	1999.7	0.68827
4998.8	2.0005	2000.5	0.68834
4996.8	2.0013	2001.3	0.68849
4994.8	2.0021	2002.1	0.68844
4993.0	2.0028	2002.8	0.68860
4991.0	2.0036	2003.6	0.68866
4989.0	2.0044	2004.4	0.68876
4987.0	2.0052	2005.2	0.68900
4985.3	2.0059	2005.9	0.68915
4983.3	2.0067	2006.7	0.68904
4981.3	2.0075	2007.5	0.68907
4979.3	2.0083	2008.3	0.68915
4977.6	2.0090	2009.0	0.68923
4975.6	2.0098	2009.8	0.68928
4973.6	2.0106	2010.6	0.68940
4971.7	2.0114	2011.4	0.68934
4969.7	2.0122	2012.2	0.68942
4968.0	2.0129	2012.9	0.68976
4966.0	2.0137	2013.7	0.68982
4964.0	2.0145	2014.5	0.68976
4962.0	2.0153	2015.3	0.69012
4960.1	2.0161	2016.1	0.69034
4958.3	2.0168	2016.8	0.69023
4956.4	2.0176	2017.6	0.69018
4954.4	2.0184	2018.4	0.69039
4952.5	2.0192	2019.2	0.69048
4950.5	2.0200	2020.0	0.69045
4948.5	2.0208	2020.8	0.69050
4946.6	2.0216	2021.6	0.69074
4944.6	2.0224	2022.4	0.69078
4942.7	2.0232	2023.2	0.69097
4941.0	2.0239	2023.9	0.69110
4939.0	2.0247	2024.7	0.69114
4937.1	2.0255	2025.5	0.69108
4935.1	2.0263	2026.3	0.69096
4933.2	2.0271	2027.1	0.69095
4931.2	2.0279	2027.9	0.69126
4929.3	2.0287	2028.7	0.69154
4927.3	2.0295	2029.5	0.69161
4925.4	2.0303	2030.3	0.69170
4923.4	2.0311	2031.1	0.69171
4921.5	2.0319	2031.9	0.69171
4919.6	2.0327	2032.7	0.69183
4917.6	2.0335	2033.5	0.69193
4915.7	2.0343	2034.3	0.69215
4913.8	2.0351	2035.1	0.69207
4911.8	2.0359	2035.9	0.69215
4909.9	2.0367	2036.7	0.69237
4908.0	2.0375	2037.5	0.69246
4906.0	2.0383	2038.3	0.69249
4904.1	2.0391	2039.1	0.69268
4902.2	2.0399	2039.9	0.69287
4900.3	2.0407	2040.7	0.69291
4898.4	2.0415	2041.5	0.69293
4896.4	2.0423	2042.3	0.69314
4894.5	2.0431	2043.1	0.69304
4892.6	2.0439	2043.9	0.69308
4890.7	2.0447	2044.7	0.69324
4888.8	2.0455	2045.5	0.69334
4886.9	2.0463	2046.3	0.69337
4885.0	2.0471	2047.1	0.69354
4883.1	2.0479	2047.9	0.69367
4881.1	2.0487	2048.7	0.69375
4879.2	2.0495	2049.5	0.69384
4877.1	2.0504	2050.4	0.69393
4875.2	2.0512	2051.2	0.69398
4873.3	2.0520	2052.0	0.69404
4871.4	2.0528	2052.8	0.69399
4869.5	2.0536	2053.6	0.69416
4867.6	2.0544	2054.4	0.69436
4865.7	2.0552	2055.2	0.69452
4863.8	2.0560	2056.0	0.69462
4861.7	2.0569	2056.9	0.69471
4859.8	2.0577	2057.7	0.69488
4857.9	2.0585	2058.5	0.69504
4856.0	2.0593	2059.3	0.69504
4854.1	2.0601	2060.1	0.69507
4852.2	2.0609	2060.9	0.69506
4850.1	2.0618	2061.8	0.69528
4848.2	2.0626	2062.6	0.69549
4846.4	2.0634	2063.4	0.69563
4844.5	2.0642	2064.2	0.69565
4842.4	2.0651	2065.1	0.69576
4840.5	2.0659	2065.9	0.69593
4838.6	2.0667	2066.7	0.69604
4836.8	2.0675	2067.5	0.69595
4834.9	2.0683	2068.3	0.69597
4832.8	2.0692	2069.2	0.69615
4830.9	2.0700	2070.0	0.69632
4829.1	2.0708	2070.8	0.69651
4827.2	2.0716	2071.6	0.69665
4825.1	2.0725	2072.5	0.69673
4823.2	2.0733	2073.3	0.69683
4821.4	2.0741	2074.1	0.69691
4819.3	2.0750	2075.0	0.69707
4817.4	2.0758	2075.8	0.69713
4815.6	2.0766	2076.6	0.69714
4813.5	2.0775	2077.5	0.69721
4811.6	2.0783	2078.3	0.69748
4809.8	2.0791	2079.1	0.69767
4807.7	2.0800	2080.0	0.69774
4805.8	2.0808	2080.8	0.69775
4804.0	2.0816	2081.6	0.69795
4801.9	2.0825	2082.5	0.69821
4800.1	2.0833	2083.3	0.69826
4798.2	2.0841	2084.1	0.69823
4796.2	2.0850	2085.0	0.69834
4794.3	2.0858	2085.8	0.69836
4792.3	2.0867	2086.7	0.69860
4790.4	2.0875	2087.5	0.69870
4788.6	2.0883	2088.3	0.69876
4786.5	2.0892	2089.2	0.69904
4784.7	2.0900	2090.0	0.69921
4782.6	2.0909	2090.9	0.69936
4780.8	2.0917	2091.7	0.69941
4778.7	2.0926	2092.6	0.69941
4776.9	2.0934	2093.4	0.69958
4775.1	2.0942	2094.2	0.69969
4773.0	2.0951	2095.1	0.69977
4771.2	2.0959	2095.9	0.69982
4769.2	2.0968	2096.8	0.69999
4767.4	2.0976	2097.6	0.70016
4765.3	2.0985	2098.5	0.70021
4763.5	2.0993	2099.3	0.70030
4761.5	2.1002	2100.2	0.70042
4759.6	2.1010	2101.0	0.70057
4757.6	2.1019	2101.9	0.70072
4755.8	2.1027	2102.7	0.70078
4753.8	2.1036	2103.6	0.70086
4751.9	2.1044	2104.4	0.70088
4749.9	2.1053	2105.3	0.70097
4748.1	2.1061	2106.1	0.70107
4746.1	2.1070	2107.0	0.70120
4744.1	2.1079	2107.9	0.70133
4742.3	2.1087	2108.7	0.70149
4740.2	2.1096	2109.6	0.70150
4738.4	2.1104	2110.4	0.70146
4736.4	2.1113	2111.3	0.70164
4734.4	2.1122	2112.2	0.70186
4732.6	2.1130	2113.0	0.70197
4730.6	2.1139	2113.9	0.70205
4728.8	2.1147	2114.7	0.70210
4726.8	2.1156	2115.6	0.70226
4724.8	2.1165	2116.5	0.70239
4723.0	2.1173	2117.3	0.70251
4721.0	2.1182	2118.2	0.70252
4719.0	2.1191	2119.1	0.70267
4717.2	2.1199	2119.9	0.70291
4715.2	2.1208	2120.8	0.70307
4713.2	2.1217	2121.7	0.70321
4711.4	2.1225	2122.5	0.70347
4709.4	2.1234	2123.4	0.70353
4707.4	2.1243	2124.3	0.70360
4705.7	2.1251	2125.1	0.70386
4703.7	2.1260	2126.0	0.70411
4701.7	2.1269	2126.9	0.70434
4699.7	2.1278	2127.8	0.70457
4697.9	2.1286	2128.6	0.70474
4695.9	2.1295	2129.5	0.70481
4694.0	2.1304	2130.4	0.70481
4692.0	2.1313	2131.3	0.70498
4690.2	2.1321	2132.1	0.70524
4688.2	2.1330	2133.0	0.70525
4686.3	2.1339	2133.9	0.70528
4684.3	2.1348	2134.8	0.70543
4682.5	2.1356	2135.6	0.70552
4680.6	2.1365	2136.5	0.70570
4678.6	2.1374	2137.4	0.70577
4676.6	2.1383	2138.3	0.70593
4674.6	2.1392	2139.2	0.70619
4672.7	2.1401	2140.1	0.70625
4670.9	2.1409	2140.9	0.70632
4669.0	2.1418	2141.8	0.70661
4667.0	2.1427	2142.7	0.70681
4665.0	2.1436	2143.6	0.70688
4663.1	2.1445	2144.5	0.70706
4661.1	2.1454	2145.4	0.70719
4659.2	2.1463	2146.3	0.70729
4657.4	2.1471	2147.1	0.70747
4655.5	2.1480	2148.0	0.70759
4653.5	2.1489	2148.9	0.70779
4651.6	2.1498	2149.8	0.70798
4649.6	2.1507	2150.7	0.70818
4647.7	2.1516	2151.6	0.70823
4645.8	2.1525	2152.5	0.70823
4643.8	2.1534	2153.4	0.70843
4641.9	2.1543	2154.3	0.70863
4639.9	2.1552	2155.2	0.70887
4638.0	2.1561	2156.1	0.70909
4636.1	2.1570	2157.0	0.70919
4634.1	2.1579	2157.9	0.70941
4632.2	2.1588	2158.8	0.70947
4630.3	2.1597	2159.7	0.70954
4628.3	2.1606	2160.6	0.70981
4626.4	2.1615	2161.5	0.71006
4624.5	2.1624	2162.4	0.71027
4622.6	2.1633	2163.3	0.71048
4620.6	2.1642	2164.2	0.71071
4618.7	2.1651	2165.1	0.71078
4616.8	2.1660	2166.0	0.71078
4614.9	2.1669	2166.9	0.71092
4613.0	2.1678	2167.8	0.71115
4611.1	2.1687	2168.7	0.71134
4609.1	2.1696	2169.6	0.71142
4607.2	2.1705	2170.5	0.71152
4605.3	2.1714	2171.4	0.71169
4603.4	2.1723	2172.3	0.71196
4601.3	2.1733	2173.3	0.71210
4599.4	2.1742	2174.2	0.71224
4597.5	2.1751	2175.1	0.71241
4595.6	2.1760	2176.0	0.71262
4593.7	2.1769	2176.9	0.71270
4591.8	2.1778	2177.8	0.71287
4589.9	2.1787	2178.7	0.71307
4588.0	2.1796	2179.6	0.71322
4585.9	2.1806	2180.6	0.71336
4584.0	2.1815	2181.5	0.71352
4582.1	2.1824	2182.4	0.71367
4580.2	2.1833	2183.3	0.71385
4578.3	2.1842	2184.2	0.71390
4576.4	2.1851	2185.1	0.71402
4574.4	2.1861	2186.1	0.71431
4572.5	2.1870	2187.0	0.71446
4570.6	2.1879	2187.9	0.71451
4568.7	2.1888	2188.8	0.71471
4566.6	2.1898	2189.8	0.71482
4564.8	2.1907	2190.7	0.71499
4562.9	2.1916	2191.6	0.71502
4560.8	2.1926	2192.6	0.71510
4558.9	2.1935	2193.5	0.71522
4557.1	2.1944	2194.4	0.71538
4555.2	2.1953	2195.3	0.71559
4553.1	2.1963	2196.3	0.71576
4551.2	2.1972	2197.2	0.71592
4549.4	2.1981	2198.1	0.71607
4547.3	2.1991	2199.1	0.71621
4545.5	2.2000	2200.0	0.71639
4543.6	2.2009	2200.9	0.71654
4541.5	2.2019	2201.9	0.71673
4539.7	2.2028	2202.8	0.71683
4537.8	2.2037	2203.7	0.71699
4535.8	2.2047	2204.7	0.71705
4533.9	2.2056	2205.6	0.71724
4532.1	2.2065	2206.5	0.71740
4530.0	2.2075	2207.5	0.71750
4528.2	2.2084	2208.4	0.71758
4526.1	2.2094	2209.4	0.71777
4524.3	2.2103	2210.3	0.71788
4522.2	2.2113	2211.3	0.71808
4520.4	2.2122	2212.2	0.71829
4518.5	2.2131	2213.1	0.71846
4516.5	2.2141	2214.1	0.71854
4514.7	2.2150	2215.0	0.71863
4512.6	2.2160	2216.0	0.71876
4510.8	2.2169	2216.9	0.71900
4508.8	2.2179	2217.9	0.71908
4506.9	2.2188	2218.8	0.71925
4504.9	2.2198	2219.8	0.71937
4503.1	2.2207	2220.7	0.71950
4501.1	2.2217	2221.7	0.71967
4499.2	2.2226	2222.6	0.71984
4497.2	2.2236	2223.6	0.72000
4495.4	2.2245	2224.5	0.72025
4493.4	2.2255	2225.5	0.72046
4491.6	2.2264	2226.4	0.72063
4489.5	2.2274	2227.4	0.72076
4487.5	2.2284	2228.4	0.72083
4485.7	2.2293	2229.3	0.72088
4483.7	2.2303	2230.3	0.72106
4481.9	2.2312	2231.2	0.72124
4479.9	2.2322	2232.2	0.72144
4478.1	2.2331	2233.1	0.72152
4476.1	2.2341	2234.1	0.72167
4474.1	2.2351	2235.1	0.72186
4472.3	2.2360	2236.0	0.72208
4470.3	2.2370	2237.0	0.72220
4468.3	2.2380	2238.0	0.72230
4466.5	2.2389	2238.9	0.72248
4464.5	2.2399	2239.9	0.72265
4462.5	2.2409	2240.9	0.72266
4460.7	2.2418	2241.8	0.72276
4458.7	2.2428	2242.8	0.72296
4456.7	2.2438	2243.8	0.72317
4454.7	2.2448	2244.8	0.72332
4453.0	2.2457	2245.7	0.72348
4451.0	2.2467	2246.7	0.72363
4449.0	2.2477	2247.7	0.72377
4447.2	2.2486	2248.6	0.72395
4445.2	2.2496	2249.6	0.72412
4443.3	2.2506	2250.6	0.72418
4441.3	2.2516	2251.6	0.72433
4439.3	2.2526	2252.6	0.72447
4437.5	2.2535	2253.5	0.72459
4435.6	2.2545	2254.5	0.72470
4433.6	2.2555	2255.5	0.72490
4431.6	2.2565	2256.5	0.72504
4429.7	2.2575	2257.5	0.72518
4427.9	2.2584	2258.4	0.72517
4426.0	2.2594	2259.4	0.72534
4424.0	2.2604	2260.4	0.72549
4422.0	2.2614	2261.4	0.72560
4420.1	2.2624	2262.4	0.72576
4418.1	2.2634	2263.4	0.72603
4416.2	2.2644	2264.4	0.72622
4414.2	2.2654	2265.4	0.72634
4412.5	2.2663	2266.3	0.72636
4410.5	2.2673	2267.3	0.72653
4408.6	2.2683	2268.3	0.72657
4406.6	2.2693	2269.3	0.72671
4404.7	2.2703	2270.3	0.72690
4402.8	2.2713	2271.3	0.72707
4400.8	2.2723	2272.3	0.72715
4398.9	2.2733	2273.3	0.72732
4397.0	2.2743	2274.3	0.72744
4395.0	2.2753	2275.3	0.72759
4393.1	2.2763	2276.3	0.72776
4391.2	2.2773	2277.3	0.72789
4389.2	2.2783	2278.3	0.72800
4387.3	2.2793	2279.3	0.72810
4385.4	2.2803	2280.3	0.72805
4383.5	2.2813	2281.3	0.72814
4381.5	2.2823	2282.3	0.72835
4379.6	2.2833	2283.3	0.72860
4377.7	2.2843	2284.3	0.72887
4375.8	2.2853	2285.3	0.72906
4373.9	2.2863	2286.3	0.72904
4372.0	2.2873	2287.3	0.72908
4369.9	2.2884	2288.4	0.72930
4368.0	2.2894	2289.4	0.72947
4366.0	2.2904	2290.4	0.72968
4364.1	2.2914	2291.4	0.72980
4362.2	2.2924	2292.4	0.72980
4360.3	2.2934	2293.4	0.72994
4358.4	2.2944	2294.4	0.73005
4356.5	2.2954	2295.4	0.73016
4354.5	2.2965	2296.5	0.73020
4352.6	2.2975	2297.5	0.73038
4350.7	2.2985	2298.5	0.73050
4348.8	2.2995	2299.5	0.73064
