Wavelength (nm),SynOl_Fo70
2651.0,0.86129
2652.4,0.86152
2653.8,0.86132
2655.1,0.8611
2656.5,0.86101
2657.8,0.86073
2659.2,0.86074
2660.6,0.86072
2661.9,0.86047
2663.3,0.86038
2664.7,0.86109
2666.0,0.86158
2667.4,0.86104
2668.8,0.86036
2670.1,0.8609
2671.5,0.86035
2672.9,0.85886
2674.3,0.85831
2675.7,0.85847
2677.0,0.85862
2678.4,0.85798
2679.8,0.85726
2681.2,0.85635
2682.6,0.85609
2684.0,0.85597
2685.4,0.85546
2686.8,0.85514
2688.1,0.85485
2689.5,0.85429
2690.9,0.85383
2692.3,0.85371
2693.7,0.85377
2695.1,0.85308
2696.5,0.85206
2697.9,0.85113
2699.3,0.85038
2700.8,0.84983
2702.1,0.84912
2703.6,0.84819
2705.0,0.8474
2706.4,0.84656
2707.8,0.84598
2709.2,0.84561
2710.6,0.8449
2712.1,0.84346
2713.5,0.84193
2714.9,0.84074
2716.3,0.83963
2717.7,0.83887
2719.2,0.83872
2720.6,0.83836
2722.0,0.83617
2723.4,0.83459
2724.9,0.83359
2726.3,0.83178
2727.7,0.83002
2729.2,0.82859
2730.6,0.8273
2732.1,0.82589
2733.5,0.82478
2734.9,0.82394
2736.4,0.82244
2737.8,0.821
2739.3,0.82027
2740.7,0.81909
2742.2,0.81706
2743.6,0.81489
2745.1,0.81321
2746.5,0.81165
2748.0,0.81001
2749.4,0.8084
2750.9,0.80689
2752.4,0.80537
2753.8,0.80411
2755.3,0.80321
2756.7,0.80102
2758.2,0.79866
2759.7,0.79692
2761.1,0.7955
2762.6,0.79428
2764.1,0.7926
2765.6,0.79082
2767.0,0.7894
2768.5,0.78796
2770.0,0.78641
2771.5,0.78477
2773.0,0.78282
2774.4,0.78097
2775.9,0.77939
2777.4,0.77789
2778.9,0.77632
2780.4,0.775
2781.9,0.77367
2783.4,0.77219
2784.9,0.77081
2786.4,0.76981
2787.9,0.76849
2789.4,0.76673
2790.9,0.76541
2792.4,0.76428
2793.9,0.76312
