Wavelength (µm),Sanidine gds19.19876,Wavelength (µm) target,Sanidine gds19.19876 target
1.898262,0.848811,,
1.898958,0.848435,,
1.899654,0.848328,,
1.90035,0.848918,,
1.901047,0.849025,,
1.901744,0.848757,,
1.902442,0.848113,,
1.90314,0.848489,,
1.903839,0.848864,,
1.904539,0.848113,,
1.905239,0.847147,,
1.905939,0.847308,,
1.90664,0.847684,,
1.907342,0.848596,,
1.908044,0.849562,,
1.908746,0.849401,,
1.909449,0.849079,,
1.910153,0.849025,,
1.910857,0.849025,,
1.911561,0.849079,,
1.912266,0.849186,,
1.912972,0.848596,,
1.913678,0.848864,,
1.914385,0.849562,,
1.915092,0.849455,,
1.9158,0.84924,,
1.916508,0.849508,,
1.917217,0.84983,,
1.917926,0.849938,,
1.918636,0.850152,,
1.919346,0.849669,,
1.920057,0.849025,,
1.920768,0.849562,,
1.92148,0.850474,,
1.922193,0.850957,,
1.922906,0.850904,,
1.92362,0.850635,,
1.924333,0.850796,,
1.925048,0.851333,,
1.925763,0.85144,,
1.926479,0.851333,,
1.927195,0.851172,,
1.927912,0.85144,,
1.928629,0.851548,,
1.929346,0.851762,,
1.930065,0.852031,,
1.930784,0.852031,,
1.931503,0.852084,,
1.932223,0.852299,,
1.932943,0.852353,,
1.933664,0.852245,,
1.934386,0.852245,,
1.935108,0.852513,,
1.93583,0.852674,,
1.936554,0.852835,,
1.937277,0.852943,,
1.938002,0.852997,,
1.938726,0.852997,,
1.939452,0.852889,,
1.940177,0.852997,,
1.940904,0.852997,,
1.941631,0.853104,,
1.942358,0.853372,,
1.943086,0.853533,,
1.943815,0.853479,,
1.944544,0.853319,,
1.945274,0.853533,,
1.946004,0.853587,,
1.946735,0.853533,,
1.947466,0.853319,,
1.948198,0.853319,,
1.94893,0.853372,,
1.949663,0.853319,,
1.950397,0.853372,,
1.951131,0.853479,,
1.951865,0.853265,,
1.952601,0.853104,,
1.953336,0.853265,,
1.954073,0.853211,,
1.954809,0.853265,,
1.955547,0.853157,,
1.956285,0.852943,,
1.957023,0.852782,,
1.957762,0.852889,,
1.958502,0.852943,,
1.959242,0.852835,,
1.959983,0.852674,,
1.960724,0.852782,,
1.961466,0.85246,,
1.962208,0.852138,,
1.962951,0.852245,,
1.963695,0.852192,,
1.964439,0.852138,,
1.965183,0.851977,,
1.965929,0.851816,,
1.966674,0.851762,,
1.967421,0.851762,,
1.968168,0.851494,,
1.968915,0.851333,,
1.969663,0.851172,,
1.970412,0.851226,,
1.971161,0.851279,,
1.971911,0.851226,,
1.972661,0.851118,,
1.973413,0.851011,,
1.974164,0.850796,,
1.974916,0.850635,,
1.975669,0.85085,,
1.976422,0.850582,,
1.977176,0.850474,,
1.97793,0.850528,,
1.978685,0.850635,,
1.97944,0.850689,,
1.980196,0.850528,,
1.980953,0.85026,,
1.98171,0.850045,,
1.982468,0.849991,,
1.983226,0.850099,,
1.983986,0.850045,,
1.984745,0.850045,,
1.985505,0.849884,,
1.986266,0.849884,,
1.987027,0.84983,,
1.987789,0.850099,,
1.988552,0.850045,,
1.989315,0.849777,,
1.990078,0.849616,,
1.990842,0.849669,,
1.991607,0.849562,,
1.992373,0.849508,,
1.993139,0.849669,,
1.993905,0.849884,,
1.994673,0.849991,,
1.99544,0.849723,,
1.996209,0.849777,,
1.996978,0.849777,,
1.997747,0.849562,,
1.998517,0.849723,,
1.999288,0.849938,,
2.000059,0.84983,,
2.000831,0.849669,,
2.001604,0.849777,,
2.002377,0.849884,,
2.003151,0.84983,,
2.003925,0.850045,,
2.0047,0.850206,,
2.005476,0.850152,,
2.006252,0.850528,,
2.007029,0.850689,,
2.007806,0.850582,,
2.008584,0.850743,,
2.009362,0.85085,,
2.010141,0.850957,,
2.010921,0.851226,,
2.011701,0.851333,,
2.012482,0.851333,,
2.013264,0.851279,,
2.014046,0.851333,,
2.014829,0.851548,,
2.015612,0.851655,,
2.016396,0.851923,,
2.01718,0.852138,,
2.017966,0.85187,,
2.018752,0.851655,,
2.019538,0.851816,,
2.020325,0.852084,,
2.021113,0.852299,,
2.021901,0.852353,,
2.02269,0.852406,,
2.023479,0.852353,,
2.02427,0.852353,,
2.02506,0.852621,,
2.025852,0.852835,,
2.026644,0.852889,,
2.027436,0.852835,,
2.028229,0.853104,,
2.029023,0.853319,,
2.029818,0.853157,,
2.030613,0.853104,,
2.031409,0.853265,,
2.032204,0.853426,,
2.033001,0.85364,,
2.033799,0.853426,,
2.034597,0.853157,,
2.035396,0.853265,,
2.036195,0.853372,,
2.036996,0.853319,,
2.037796,0.853587,,
2.038598,0.853587,,
2.0394,0.853533,,
2.040203,0.853533,,
2.041006,0.853533,,
2.04181,0.853479,,
2.042614,0.853533,,
2.043419,0.853479,,
2.044225,0.853372,,
2.045032,0.853211,,
2.045839,0.853265,,
2.046646,0.853372,,
2.047455,0.853426,,
2.048264,0.853265,,
2.049073,0.853157,,
2.049883,0.852997,,
2.050694,0.853104,,
2.051505,0.852835,,
2.052317,0.852835,,
2.05313,0.852997,,
2.053944,0.852782,,
2.054758,0.852621,,
2.055573,0.852567,,
2.056388,0.852513,,
2.057204,0.852353,,
2.058021,0.852353,,
2.058838,0.852353,,
2.059656,0.852084,,
2.060475,0.851923,,
2.061294,0.851601,,
2.062114,0.851333,,
2.062935,0.851386,,
2.063756,0.85144,,
2.064577,0.851386,,
2.0654,0.851333,,
2.066223,0.851065,,
2.067047,0.850796,,
2.067871,0.850367,,
2.068696,0.850152,,
2.069522,0.849991,,
2.070349,0.84983,,
2.071176,0.84983,,
2.072004,0.849723,,
2.072833,0.849562,,
2.073662,0.849401,,
2.074492,0.84924,,
2.075322,0.849294,,
2.076153,0.848972,,
2.076985,0.84865,,
2.077817,0.84865,,
2.07865,0.848489,,
2.079484,0.848435,,
2.080319,0.848381,,
2.081154,0.847952,,
2.08199,0.847791,,
2.082826,0.84763,,
2.083663,0.847523,,
2.084501,0.847415,,
2.08534,0.847362,,
2.086179,0.847147,,
2.087018,0.84704,,
2.087859,0.846879,,
2.0887,0.846718,,
2.089542,0.846825,,
2.090385,0.84704,,
2.091228,0.846879,,
2.092072,0.846825,,
2.092917,0.846557,,
2.093762,0.846396,,
2.094608,0.846342,,
2.095454,0.846127,,
2.096302,0.846235,,
2.09715,0.846235,,
2.097999,0.846181,,
2.098848,0.846449,,
2.099698,0.846181,,
2.100549,0.84602,,
2.1014,0.84602,,
2.102252,0.846288,,
2.103105,0.846288,,
2.103959,0.846181,,
2.104813,0.84602,,
2.105668,0.845805,,
2.106524,0.845752,,
2.10738,0.845752,,
2.108237,0.845913,,
2.109094,0.845966,,
2.109953,0.845859,,
2.110812,0.84602,,
2.111672,0.846342,,
2.112532,0.846557,,
2.113394,0.84661,,
2.114255,0.84661,,
2.115118,0.846449,,
2.115981,0.846503,,
2.116845,0.846771,,
2.11771,0.846825,,
